bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
681,826,0,1,2,0.960587,-3.17631,0,0,0.81308,0.15703,13,13.8,55.78,-16,0,0,0,0.960587,-0.86105,0.813074,-0.131267,1,0,0
682,827,0,1,2,0.958496,-2.38857,0,0,0.90686,0.14894,13,13.8,55.78,-35,0,0,0,0.958496,-0.102573,0.906853,-0.137382,1,0,0
683,828,0,1,2,0.962144,-7.84699,0,0,0.2125,0.1423,13,13.8,55.78,-35,0,0,0,0.962144,-5.35618,0.2125,-0.148633,1,0,0
684,829,0,1,2,0.959053,-3.31978,0,0,0.79967,0.14393,13,13.8,55.78,-35,0,0,0,0.959053,-0.998006,0.799664,-0.146209,1,0,0
685,839,0,1,2,0.979414,-10.1351,0,0,0.13152,0.12839,13,13.8,74.37,-80.79,0,0,0,0.979414,-7.47924,0.13152,-0.209755,1,0,0
686,844,0,1,2,0.94715,4.61716,0,0,2.19219,0.03377,15,15.75,136.34,-140,0,0,0,0.94715,6.46759,2.1922,-0.257683,1,0,0
687,845,0,1,2,0.944098,12.039,0,0,2.0248,-0.01939,15,15.75,123.94,-140,0,0,0,0.944098,13.0304,2.02481,-0.651893,1,0,0
688,847,0,1,2,0.947516,-0.165175,0,0,1.10583,-0.02835,15,15.75,130.14,-140,0,0,0,0.947516,1.76374,1.10583,-0.416389,1,0,0
689,848,0,1,2,1.08265,0.932612,0,0,1.09245,0.00485,13,13.8,68.17,-40,0,0,0,1.08265,2.84314,1.09245,-0.287156,1,0,0
690,885,0,1,2,0.968833,-6.02632,0,0,0.21518,-0.09043,13,13.8,53.3,-53.3,0,0,0,0.968833,-3.49533,0.21518,-0.227154,1,0,0
691,935,0,1,2,0.951636,-6.43314,0,0,0.14716,-0.00023,10,10.5,37.18,-40,0,0,0,0.951636,-4.26413,0.14716,-0.0852119,1,0,0
692,939,0,1,2,0.964658,-4.71404,0,0,0.08066,0.03636,10,10.5,11.38,-11.38,0,-0.08,0,0.964658,-2.39849,0.08066,-0.0377868,1,0,0
693,1060,0,1,2,0.98655,3.60486,0.01188,-0.24728,0.44765,0,13,13.8,36.32,-35,0,0,0,0.98655,5.1024,0.435772,0.222015,1,0,0
694,980,0,1,2,0.973708,-5.97134,0.0061,0.00028,0.28248,0.01937,10,10.5,63.21,-60,0,0,0,0.973708,-3.93874,0.27638,-0.22366,1,0,0
695,1029,0,1,2,0.976893,-5.05226,0,0,0.25047,0.01894,10,10.5,39.66,-50,0,0,0,0.976893,-2.99278,0.25047,-0.129197,1,0,0
696,1071,0,1,2,0.945401,-14.0983,0,0,0.3527,-0.04716,10,10.5,34.08,-20,0,0,0,0.945401,-11.3161,0.352699,-0.274473,1,0,0
697,1176,0,1,2,0.94157,4.11828,0,0,0.49723,-0.03407,13,13.8,32.38,-30,0,0,0,0.94157,5.24087,0.497232,-0.111426,1,0,0
698,1656,0,1,2,0.97911,-4.04007,0,0,0.16532,-0.03888,10,10.5,18.89,-15,0,0,0,0.97911,-1.75018,0.16532,-0.131279,1,0,0
699,1812,0,1,2,0.959683,4.36136,0,0,1.69404,0.13454,13,13.8,92.96,-80,0,0,0,0.959683,6.25864,1.69405,-0.20384,1,0,0
700,1813,0,1,2,0.953754,2.45444,0,0,1.70655,0.03439,13,13.8,92.96,-80,0,0,0,0.953754,4.39414,1.70656,-0.411811,1,0,0
701,1815,0,1,2,0.955052,4.11588,0,0,1.69561,0.07033,13,13.8,92.96,-70,0,0,0,0.955052,6.02149,1.69562,-0.27906,1,0,0
702,1768,0,1,2,0.921009,-2.9765,0,0,0.3311,-0.08727,10,10.5,37.18,-25,0,0,0,0.921009,-0.984991,0.3311,-0.216662,1,0,0
703,1766,0,1,2,0.918356,-2.71317,0,0,0.34724,-0.09801,10,10.5,37.18,-25,0,0,0,0.918356,-0.728841,0.34724,-0.225465,1,0,0
704,1767,0,1,2,0.929581,-5.32155,0,0,0.13812,-0.04938,10,10.5,37.18,-25,0,0,0,0.929581,-3.2679,0.13812,-0.178505,1,0,0
705,1720,0,1,2,0.965726,-3.02412,0,0,0.64644,0.27063,10,10.5,40.28,-20,0,0,0,0.965726,-0.700563,0.646435,0.0586545,1,0,0
706,1721,0,1,2,0.966816,-2.88741,0,0,0.65845,0.27807,10,10.5,40.28,-20,0,0,0,0.966816,-0.57077,0.658445,0.0657956,1,0,0
707,1722,0,1,2,0.962366,-2.87543,0,0,0.65444,0.25341,10,10.5,40.28,-20,0,0,0,0.962366,-0.558985,0.654435,0.0425578,1,0,0
708,103_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963962,-0.562367,2.93E-06,4.04E-10,1,0,0
709,1889,0,1,2,0.965195,-2.47255,0,0,0.18388,0.1004,10,10.5,29.06,-26.4,0,0,0,0.965195,-0.644646,0.183877,-0.0714954,1,0,0
710,1892,0,1,2,0.938039,-7.80448,0,0,0.30783,-0.08566,10,10.5,49.58,-50,0,0,0,0.938039,-5.24154,0.307826,-0.50916,1,0,0
711,108_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.958104,1.45539,9.64E-06,-2.22E-08,1,0,0
712,1895,0,1,1,0.903108,-0.051017,0.00409,-0.01793,0,0,35,35,0,0,0,0,0,0.906183,1.45085,-0.00408802,0.0179301,1,0,0
713,110_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953751,-4.64257,3.16E-06,2.81E-10,1,0,0
714,2020,0,1,2,0.954144,-6.79431,0,0,0.07012,0.01641,10,10.5,19,-15,0,0,0,0.954144,-4.62955,0.0701174,-0.0977412,1,0,0
715,2136,0,1,2,0.973375,-8.40288,0,0,0.19736,-0.05112,10,10.5,45,-42,0,0,0,0.973375,-5.61814,0.19736,-0.202513,1,0,0
716,2062,0,1,2,0.960727,-1.65923,0,0,0.11373,-0.01309,10,10.5,48,-50,0,0,0,0.960727,0.108611,0.11373,-0.0272892,1,0,0
717,2146,0,1,2,0.898405,1.91067,0,0,0.19097,-0.07885,10,10.5,20.45,-20,0,0,0,0.898405,3.54926,0.19097,-0.110944,1,0,0
718,2084,0,1,2,0.961484,-8.86539,0,0,0.27651,0.32266,10,10.5,64,-60,0,0,0,0.961484,-6.28414,0.276509,0.0269429,1,0,0
719,2213,0,1,2,0.95577,-2.5521,0,0,0.51934,0.05698,13,13.8,39,-12,0,0,0,0.95577,-0.544248,0.519342,-0.194594,1,0,0
720,2229,0,1,2,0.95648,1.15085,0,0,0.39543,-0.02676,10,10.5,25,-20,0,0,0,0.95648,3.01614,0.39543,-0.0664096,1,0,0
