bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
726,2213,0,1,2,0.95555,-1.34501,0,0,0.50653,0.05279,13,13.8,39,-12,0,0,0,0.95555,1.21523,0.50653,-0.12902,1,0,0
727,2229,0,1,2,0.955499,2.72164,0,0,0.39505,-0.04677,10,10.5,25,-20,0,0,0,0.955499,5.28924,0.395046,-0.0400082,1,0,0
728,123_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977151,0.0445204,-4.09E-06,-8.52E-08,0,0,0
729,2230,0,1,1,0.978268,-2.53621,0.01065,0.007,0,0,10,10.5,0,0,0,0,0,0.976879,0.0256686,-0.0106499,-0.00699996,0,0,0
730,2241,0,1,2,1.0168,-5.49338,0,0,0.62237,0.27348,13,13.8,105,-60,0,0,0,1.0168,-2.92815,0.622358,-0.60498,0,0,0
731,2243,0,1,2,1.01706,-1.14006,0,0,1.88677,0.34807,13,13.8,105,-60,0,0,0,1.01706,1.20816,1.88671,-0.52811,0,0,0
732,2250,0,1,2,0.983833,0.374558,0,0,0.64967,0.00221,10,10.5,36,-20,0,0,0,0.983833,3.2935,0.649662,-0.0849694,0,0,0
733,814,0,1,2,0.975043,-4.54411,0.25511,0.10586,3.63766,1.48297,22,22,290.59,-290.59,0,0,0,0.975043,-1.44535,3.38255,-0.831159,0,0,0
734,1066,0,1,2,1.04546,-7.98295,0.20408,0.23666,3.57807,0.53388,20,20,290.59,-80,0,0,0,1.04546,-4.98747,3.37385,-2.55779,0,0,0
735,1044,0,1,2,0.944191,-5.68087,0.19748,0.19534,2.07274,0.06386,24,24,204.52,-45,0,0,0,0.944191,-2.83626,1.87522,-1.26441,0,0,0
736,147_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.96394,-0.175708,3.62E-06,1.38E-09,0,0,0
737,1372,0,1,1,1.00076,-2.73651,0.08966,0.04266,0,0,35,35,0,0,0,0,0,1.00029,-0.488024,-0.0896596,-0.04266,0,0,0
738,1373,0,1,2,0.963735,-2.46367,0,0,0.10629,0.13206,13,13.8,83.67,-5,0,0,0,0.963735,-0.211993,0.106287,0.0489393,0,0,0
739,1374,0,1,2,0.971864,1.57645,0.05364,0.11841,0.80427,0.30549,13,13.8,83.67,-5,0,0,0,0.971864,3.79071,0.750628,0.106306,0,0,0
740,542,0,1,2,0.947503,-4.45875,0.01857,0,0.26938,-0.04066,10,10.5,57.02,-57.02,0,0,0,0.947503,-1.77147,0.250809,-0.127317,1,0,0
741,154_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.951328,0.289249,8.33E-06,5.84E-09,0,0,0
742,682,0,1,1,0.992518,-2.14811,0.00265,-0.00672,0,0,35,35,0,0,0,0,0,0.99076,0.267874,-0.00264955,0.00672001,0,0,0
743,683,0,1,2,0.952507,-2.26458,0,0,0.1735,0.06114,10,10.5,180,-40,0,0,0,0.952507,0.163532,0.173491,-0.0723819,1,0,0
744,776,0,1,2,0.952234,-1.61371,0,0,0.14983,0.01934,10,10.5,34.08,-34.08,0,0,0,0.952234,0.946772,0.14983,0.0285636,1,0,0
745,1136,0,1,2,0.956132,7.11489,0,0,0.64101,0.0317,10,10.5,31.97,-25,0,0,0,0.956132,9.34506,0.641004,-0.00344011,0,0,0
746,1494,0,1,2,0.949864,5.06713,0,0,0.3186,0.01141,10,10.5,33.47,-33.47,0,0,0,0.949864,7.33503,0.318598,-0.00295913,1,0,0
747,1782,0,1,2,0.961575,2.84456,0,0,0.55844,0.07622,13,13.8,58.12,-58.12,0,0,0,0.961575,5.09045,0.558436,0.00993362,0,0,0
748,1785,0,1,2,0.948859,1.46435,0,0,0.07439,0.00495,10,10.5,49.58,-50,0,0,0,0.948859,3.74337,0.0743909,-0.0175056,1,0,0
749,1821,0,1,2,0.947708,-9.34185,0,0,0.31302,-0.02175,10,10.5,31.94,-40,0,0,0,0.947708,-6.3953,0.313016,-0.190632,1,0,0
750,1817,0,1,2,0.966366,-4.1217,0,0,0.45893,0.1425,13,13.8,80.57,-80.57,0,0,0,0.966366,-1.24178,0.458928,-0.160456,0,0,0
751,1818,0,1,2,0.966566,-4.04799,0,0,0.46902,0.14395,13,13.8,80.57,-80.57,0,0,0,0.966566,-1.17032,0.469018,-0.156356,0,0,0
752,1831,0,1,2,0.972116,-3.90504,0,0,0.18025,-0.01446,10,10.5,23.24,-46,0,0,0,0.972116,-1.25129,0.180249,-0.0761404,1,0,0
753,170_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988309,-4.35246,9.33E-09,-1.17E-08,0,0,0
754,1830,0,1,1,0.922918,-7.58328,0.06797,-0.00412,0,0,35,35,0,0,0,0,0,0.93522,-4.87779,-0.0679684,0.00411993,1,0,0
755,720,0,1,2,1.0047,-8.40032,0.12006,0.10344,1.85525,0.39837,20,20,185.92,-50,0,0,0,1.0047,-5.65601,1.73517,-0.632445,0,0,0
756,1133,0,1,2,0.938474,0.29845,0,0,0.48631,-0.05982,10,10.5,29.06,-30,0,0,0,0.938474,3.2265,0.486299,-0.212226,0,0,0
757,1134,0,1,2,0.943864,-0.95207,0,0,0.3785,-0.03814,10,10.5,29.06,-30,0,0,0,0.943864,2.01202,0.378492,-0.191211,0,0,0
758,2319,0,1,2,0.957844,-0.390908,0,0,0.02668,0.03819,10,10.5,31.48,-20,0,0,0,0.957844,1.2011,0.0266795,-0.0134984,0,0,0
759,2322,0,1,2,0.908476,5.79235,0,0,0.52175,-0.10137,13,13.8,57,-18,0,0,0,0.908476,8.06048,0.521745,-0.120484,0,0,0
