bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
111,1606,0,1,1,1.00828,-19.2442,0,0,0,0,220,230,0,0,0,0,0,1.008282609,0,0,0,1,0,0
112,1198,0,1,1,1.00514,-19.7395,0,0,0,0,220,230,0,0,0,0,0,1.005143478,0,0,0,1,0,0
113,1721,0,1,1,0.999158,-19.7479,0,0,0,0,220,230,0,0,0,0,0,0.999156522,0,0,0,1,0,0
114,1689,0,1,1,1.00841,-9.1973,0,0,0,0,220,230,0,0,0,0,0,1.008413043,0,0,0,1,0,0
115,737,0,1,1,0.998225,-19.8818,0,0,0,0,220,230,0,0,0,0,0,0.998226087,0,0,0,1,0,0
116,3126,0,1,1,1.00623,-15.5649,0,0,0,0,220,230,0,0,0,0,0,1.006226087,0,0,0,1,0,0
117,1757,0,1,1,1.00638,1.60826,0,0,0,0,220,230,0,0,0,0,0,1.006378261,1.608,0,0,1,0,0
118,1754,0,1,1,1.01265,-11.5625,0,0,0,0,220,230,0,0,0,0,0,1.012643478,0,0,0,1,0,0
119,444,0,1,1,0.997198,-20.3951,0,0,0,0,220,230,0,0,0,0,0,0.9972,0,0,0,1,0,0
120,1511,0,1,1,1.00749,-12.541,0,0,0,0,500,525,0,0,0,0,0,1.007491429,0,0,0,1,0,0
121,515,0,1,1,1.00341,-23.9254,0,0,0,0,220,230,0,0,0,0,0,1.003413043,0,0,0,1,0,0
122,1005,0,1,1,1.00379,-23.8206,0,0,0,0,220,230,0,0,0,0,0,1.003791304,0,0,0,1,0,0
123,1415,0,1,1,1.00144,-1.52059,0,0,0,0,220,230,0,0,0,0,0,1.00143913,0,0,0,1,0,0
124,1931,0,1,1,1.00782,-19.9966,0,0,0,0,220,230,0,0,0,0,0,1.007821739,0,0,0,1,0,0
125,2941,0,1,1,1.00779,-15.7356,0,0,0,0,220,230,0,0,0,0,0,1.007791304,0,0,0,1,0,0
126,987,0,1,1,1.00474,-16.5579,0.00152,-0.08309,0,0,220,230,0,0,0,0,0,1.00473913,0,0,-8.04,1,0,0
127,1057,0,1,1,0.999739,-17.7138,0,0,0,0,220,230,0,0,0,0,0,0.99973913,0,0,0,1,0,0
128,1958,0,1,1,0.989856,-16.2368,0,0,0,0,220,230,0,0,0,0,0,0.989856522,0,0,0,1,0,0
129,2938,0,1,1,1.00511,-15.1797,0,0,0,0,220,230,0,0,0,0,0,1.005108696,0,0,0,1,0,0
130,2067,0,1,1,1.00945,-7.59685,0,0,0,0,220,230,0,0,0,0,0,1.009447826,0,0,0,1,0,0
131,452,0,1,1,0.999571,-12.5912,0,0,0,0,220,230,0,0,0,0,0,0.999569565,0,0,0,1,0,0
132,504,0,1,1,1.01017,-19.3264,0,0,0,0,220,230,0,0,0,0,0,1.010169565,0,0,0,1,0,0
133,1660,0,1,1,1.00172,1.33065,0,0,0,0,220,230,0,0,0,0,0,1.001726087,1.331,0,0,1,0,0
134,1400,0,1,1,1.00177,1.31119,0,0,0,0,220,230,0,0,0,0,0,1.001769565,1.311,0,0,1,0,0
135,1732,0,1,1,0.993767,-1.76609,0,0,0,0,220,230,0,0,0,0,0,0.993765217,0,0,0,1,0,0
136,1205,0,1,1,0.996981,1.41186,0,0,0,0,220,230,0,0,0,0,0,0.996982609,1.412,0,0,1,0,0
137,759,0,1,1,0.991918,-15.6533,0,0,0,0,220,230,0,0,0,0,0,0.991917391,0,0,0,1,0,0
138,2104,0,1,1,0.989536,-15.8448,0,0,0,0,220,230,0,0,0,0,0,0.989534783,0,0,0,1,0,0
139,1247,0,1,1,0.992939,-23.3789,0,0,0,0,220,230,0,0,0,0,0,0.99293913,0,0,0,1,0,0
140,765,0,1,1,1.00719,-20.4687,0,-0.22803,0,0,220,230,0,0,0,0,0,1.007186957,0,0,0,1,0,0
141,890,0,1,1,1.00433,-21.051,0,0,0,0,220,230,0,0,0,0,0,1.004330435,0,0,0,1,0,0
142,1030,0,1,1,1.01616,-2.71696,0,0,0,0,500,525,0,0,0,0,0,1.016161905,0,0,0,1,0,0
143,1467,0,1,1,0.993655,-6.55267,0,0,0,0,220,230,0,0,0,0,0,0.993656522,0,0,0,1,0,0
144,9066,0,1,1,0.995201,-6.56891,0,0,0,0,220,230,0,0,0,0,0,0.9952,0,0,0,1,0,0
145,1068,0,1,1,0.995172,-6.56803,0,0,0,0,220,230,0,0,0,0,0,0.995173913,0,0,0,1,0,0
146,1665,0,1,1,1.00326,-21.017,0,0,0,0,220,230,0,0,0,0,0,1.003256522,0,0,0,1,0,0
147,1096,0,1,1,1.00036,-22.0583,0,0,0,0,220,230,0,0,0,0,0,1.000356522,0,0,0,1,0,0
148,1694,0,1,1,1.0112,-6.46644,0,0,0,0,220,230,0,0,0,0,0,1.0112,0,0,0,1,0,0
149,883,0,1,1,1.01144,-6.4283,0,0,0,0,220,230,0,0,0,0,0,1.011434783,0,0,0,1,0,0
150,1157,0,1,1,1.00289,-12.4151,0,0,0,0,500,525,0,0,0,0,0,1.002895238,0,0,0,1,0,0
151,1150,0,1,1,0.989624,-22.1356,0,0,0,0,220,230,0,0,0,0,0,0.989626087,0,0,0,1,0,0
152,1254,0,1,1,1.01039,-8.33695,0,0,0,0,500,525,0,0,0,0,0,1.010386667,0,0,0,1,0,0
153,2043,0,1,1,1.00405,-8.47364,0,0,0,0,220,230,0,0,0,0,0,1.004052174,0,0,0,1,0,0
154,721,0,1,1,1.00586,-8.22976,0,0,0,0,220,230,0,0,0,0,0,1.00586087,0,0,0,1,0,0
155,667,0,1,1,0.992117,-21.6285,0.15422,-0.11951,0,0,220,230,0,0,0,0,0,0.992117391,0,15.67,-11.9,1,0,0
156,1035,0,1,1,1.00176,1.217,0,0,0,0,220,230,0,0,0,0,0,1.00176087,1.217,0,0,1,0,0
157,612,0,1,1,1.00905,-14.7606,0,-0.30936,0,0,500,525,0,0,0,0,0,1.009045714,0,0,0,1,0,0
158,1519,0,1,1,1.0056,-16.976,0,0,0,0,220,230,0,0,0,0,0,1.0056,0,0,0,1,0,0
159,997,0,1,1,0.996618,-20.1096,0,0,0,0,220,230,0,0,0,0,0,0.996617391,0,0,0,1,0,0
160,1997,0,1,1,0.995344,-20.6577,0,-0.14708,0,0,220,230,0,0,0,0,0,0.995343478,0,0,0,1,0,0
161,1256,0,1,1,1.00954,-6.81369,0,0,0,0,220,230,0,0,0,0,0,1.009543478,0,0,0,1,0,0
162,1657,0,1,1,0.996712,-5.87214,0,0,0,0,220,230,0,0,0,0,0,0.996713043,0,0,0,1,0,0
163,1707,0,1,1,1.00807,-7.19262,0,0,0,0,220,230,0,0,0,0,0,1.008073913,0,0,0,1,0,0
164,1847,0,1,1,1.00793,-4.82172,0,0,0,0,220,230,0,0,0,0,0,1.007926087,0,0,0,1,0,0
165,523,0,1,1,1.00774,-4.89897,0,0,0,0,220,230,0,0,0,0,0,1.00773913,0,0,0,1,0,0
166,1821,0,1,1,0.998314,-14.2747,0,0,0,0,220,230,0,0,0,0,0,0.998313043,0,0,0,1,0,0
167,1892,0,1,1,0.995234,-6.56939,0,0,0,0,220,230,0,0,0,0,0,0,0,0,0,0,0,0
168,1891,0,1,1,0.995205,-6.56851,0,0,0,0,220,230,0,0,0,0,0,0.995204348,0,0,0,1,0,0
169,1019,0,1,1,1.01141,-8.40695,0,0,0,0,220,230,0,0,0,0,0,1.011408696,0,0,0,1,0,0
170,2031,0,1,1,1.01173,-8.31931,0,0,0,0,220,230,0,0,0,0,0,1.011726087,0,0,0,1,0,0
171,2057,0,1,1,1.01089,-13.9936,0,0,0,0,500,525,0,0,0,0,0,1.010893333,0,0,0,1,0,0
172,1585,0,1,1,1.00307,-19.7186,0,0,0,0,220,230,0,0,0,0,0,1.003065217,0,0,0,1,0,0
173,626,0,1,1,1.00524,-17.932,0,0,0,0,220,230,0,0,0,0,0,1.00523913,0,0,0,1,0,0
174,9067,0,1,1,1.01271,-15.9902,0,0,0,0,220,230,0,0,0,0,0,1.012708696,0,0,0,1,0,0
175,2135,0,1,1,1.00355,1.93139,0,0,0,0,220,230,0,0,0,0,0,1.003547826,1.931,0,0,1,0,0
176,1682,0,1,1,1.00507,-21.3567,0,0,0,0,220,230,0,0,0,0,0,1.005073913,0,0,0,1,0,0
177,421,0,1,1,1.00486,-21.0126,0,0,0,0,220,230,0,0,0,0,0,1.004865217,0,0,0,1,0,0
178,2950,0,1,1,1.00488,-20.9432,0,0,0,0,220,230,0,0,0,0,0,1.004878261,0,0,0,1,0,0
179,1642,0,1,1,1.00306,-8.80618,0,0,0,0,220,230,0,0,0,0,0,1.00306087,0,0,0,1,0,0
180,2598,0,1,1,1.00733,-20.4957,0,0,0,0,220,230,0,0,0,0,0,1.007330435,0,0,0,1,0,0
181,2147,0,1,1,1.01293,-5.75616,0,0,0,0,500,525,0,0,0,0,0,1.012925714,0,0,0,1,0,0
182,2151,0,1,1,1.00275,1.44578,0,0,0,0,220,230,0,0,0,0,0,1.002747826,1.446,0,0,1,0,0
183,2340,0,1,1,1.00194,-21.7813,0,0,0,0,220,230,0,0,0,0,0,1.00193913,0,0,0,1,0,0
184,711,0,1,1,1.00517,-16.1391,0,0,0,0,220,230,0,0,0,0,0,1.005169565,0,0,0,1,0,0
185,2161,0,1,1,0.997211,-5.74957,0,0,0,0,220,230,0,0,0,0,0,0.997213043,0,0,0,1,0,0
186,2343,0,1,1,1.0048,-20.8348,0,0,0,0,220,230,0,0,0,0,0,1.004795652,0,0,0,1,0,0
187,938,0,1,1,1.00821,-13.2989,0,0,0,0,500,525,0,0,0,0,0,1.008209524,0,0,0,1,0,0
188,707,0,1,1,1.00509,-20.6632,0,0,0,0,220,230,0,0,0,0,0,1.005095652,0,0,0,1,0,0
189,1856,0,1,1,0.993057,-7.33458,0,0,0,0,220,230,0,0,0,0,0,0.993056522,0,0,0,1,0,0
190,2601,0,1,1,0.996808,-7.28973,0,0,0,0,220,230,0,0,0,0,0,0.996808696,0,0,0,1,0,0
191,2635,0,1,1,1.00725,-20.2237,0,-0.01973,0,0,220,230,0,0,0,0,0,1.007252174,0,0,0,1,0,0
192,2608,0,1,1,1.00062,-19.1429,0,0,0,0,500,525,0,0,0,0,0,1.000620952,0,0,0,1,0,0
193,2658,0,1,1,0.995411,-18.3001,0,0,0,0,220,230,0,0,0,0,0,0.995408696,0,0,0,1,0,0
194,2642,0,1,1,0.990328,-16.694,0,0,0,0,220,230,0,0,0,0,0,0.990326087,0,0,0,1,0,0
195,437,0,1,1,1.00736,-19.5708,0,0,0,0,220,230,0,0,0,0,0,1.007365217,0,0,0,1,0,0
196,2672,0,1,1,1.00283,-18.2061,0,-0.04453,0,0,220,230,0,0,0,0,0,1.002830435,0,0,0,1,0,0
197,2679,0,1,1,0.992275,-16.7473,0,0,0,0,220,230,0,0,0,0,0,0.992273913,0,0,0,1,0,0
198,2169,0,1,1,1.01183,-4.34947,0,0,0,0,220,230,0,0,0,0,0,1.011830435,0,0,0,1,0,0
199,1909,0,1,1,1.00512,-15.1691,0,0,0,0,220,230,0,0,0,0,0,1.005117391,0,0,0,1,0,0
200,2183,0,1,1,1.00127,-9.26737,0,0,0,0,220,230,0,0,0,0,0,1.001273913,0,0,0,1,0,0
201,2164,0,1,1,1.00278,-8.76322,0,0,0,0,220,230,0,0,0,0,0,1.002782609,0,0,0,1,0,0
202,2180,0,1,1,0.99653,3.04419,0,0,0,0,220,230,0,0,0,0,0,0.996530435,3.044,0,0,1,0,0
203,2132,0,1,1,0.995574,3.95581,0,0,0,0,220,230,0,0,0,0,0,0.995573913,3.956,0,0,1,0,0
204,2610,0,1,1,1.0024,-20.6247,0,0,0,0,220,230,0,0,0,0,0,1.0024,0,0,0,1,0,0
205,1939,0,1,1,1.00057,-21.8844,0,0,0,0,220,230,0,0,0,0,0,1.000569565,0,0,0,1,0,0
206,2350,0,1,1,1.00576,-21.444,0,0,0,0,220,230,0,0,0,0,0,1.005765217,0,0,0,1,0,0
207,2366,0,1,1,1.00478,-21.4972,0,0,0,0,220,230,0,0,0,0,0,1.004778261,0,0,0,1,0,0
208,2189,0,1,1,0.997164,-5.78163,0,0,0,0,220,230,0,0,0,0,0,0.997165217,0,0,0,1,0,0
209,2192,0,1,1,1.009,-15.1212,0,0,0,0,220,230,0,0,0,0,0,1.009004348,0,0,0,1,0,0
210,1217,0,1,1,1.0087,-15.0379,0,0,0,0,220,230,0,0,0,0,0,1.0087,0,0,0,1,0,0
211,2186,0,1,1,1.01271,-13.646,0,0,0,0,220,230,0,0,0,0,0,1.012704348,0,0,0,1,0,0
212,2375,0,1,1,1.00763,-20.852,0,0,0,0,220,230,0,0,0,0,0,1.007630435,0,0,0,1,0,0
213,2690,0,1,1,0.998272,-14.4011,0,0,0,0,220,230,0,0,0,0,0,0.998273913,0,0,0,1,0,0
214,1895,0,1,1,1.00255,-24.0381,0,0,0,0,220,230,0,0,0,0,0,1.002547826,0,0,0,1,0,0
215,912,0,1,1,0.997139,-16.4669,0,0,0,0,220,230,0,0,0,0,0,0.99713913,0,0,0,1,0,0
216,2049,0,1,1,0.996892,-16.4645,0,0,0,0,220,230,0,0,0,0,0,0.996891304,0,0,0,1,0,0
217,2357,0,1,1,1.00669,-19.9422,0,0,0,0,220,230,0,0,0,0,0,1.006691304,0,0,0,1,0,0
