bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1747,四川.槽木ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1748,四川.槽木.110.3369,0,1,1,0.99669,-10.1261,0.50703,0.20742,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1749,四川.槽木.10.3371,0,1,1,0.955111,-10.4064,0.00837,-0.16873,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1750,四川.槽木ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1751,四川.槽木.110.3370,0,1,1,0.996055,-10.1213,0.51038,0.2264,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1752,四川.槽木.10.3372,0,1,1,0.954902,-10.4021,0.00635,-0.17887,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1753,四川.仪陇ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1754,四川.仪陇.110.2070,0,1,1,1.01757,-17.3744,0.41226,0.02392,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1755,四川.仪陇.10.2072,0,1,1,0.967528,-17.615,0.01591,-0.00514,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1756,四川.庙坪ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1757,四川.庙坪.110.3391,0,1,1,0.997263,-10.4612,0.57934,0.33823,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1758,四川.庙坪.10.3393,0,1,1,0.955168,-10.7582,0.00253,-0.17718,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1759,四川.庙坪ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1760,四川.庙坪.110.3390,0,1,1,0.985727,-10.5128,0.57711,0.33637,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1761,四川.庙坪.10.3392,0,1,1,0.944345,-10.8117,0.00164,-0.17855,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1762,四川.马井ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1763,四川.马井.110.3397,0,1,1,1.00546,-14.0249,0.52272,0.12217,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1764,四川.马井.10.3399,0,1,1,0.967002,-14.2882,0.00263,-0.1918,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1765,四川.马井ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1766,四川.马井.110.3398,0,1,1,1.00566,-14.0602,0.51981,0.00866,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1767,四川.马井.10.3400,0,1,1,0.961548,-14.2942,0.00224,-0.08619,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1768,四川.幸福ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1769,四川.幸福.110.3405,0,1,1,0.9786,1.86241,-0.16187,-0.09397,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1770,四川.幸福.35.3406,0,1,1,1.01876,1.92837,-0.00033,0.00105,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1771,四川.幸福ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1772,四川.幸福.110.3404,0,1,1,0.973278,-1.49742,-0.39806,-0.10315,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1773,四川.幸福.35.3407,0,1,1,1.01349,-1.35197,0.00239,-0.00561,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1774,四川.曹家寺ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1775,四川.曹家寺.110.3424,0,1,1,1.00604,-16.016,0.49748,0.02806,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1776,四川.曹家寺.10.3426,0,1,1,0.958559,-15.9906,0.00177,-0.01432,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1777,四川.曹家寺ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1778,四川.曹家寺.110.3425,0,1,1,1.00477,-16.0169,0.49412,0.03595,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1779,四川.曹家寺.10.3427,0,1,1,0.956074,-15.9325,0.00254,-0.0048,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1780,四川.九岭ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
