tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse,,,,,,
225,226,1,1,1,0,0.001188,0.017919,1.033459,0,0,0,0,0,0,0,0,0,0,0,0,-18.6873,3.43845,18.7913,-6.18431,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001167,0.018616,1.012548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001169,0.01826,1.031978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001187,0.01828,1.026568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,343,1,1,1,0,0.000276,0.003926,0.22779,0,0,0,0,0,0,0,0,0,0,0,0,16.5007,-0.631857,-16.4666,0.639449,1,1,1,1,,,,,,
225,343,1,1,1,0,0.000264,0.003942,0.226102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,827,1,1,1,1,0.000073,0.017853,0,0,0,0,0,0,1,0,0,0,0,0,0,3.47286,0.521812,-3.47203,-0.317694,1,1,1,1,,,,,,
225,829,1,1,1,1,0.000073,0.017773,0,0,0,0,0,0,1,0,0,0,0,0,0,3.49568,0.413181,-3.49484,-0.20903,1,1,1,1,,,,,,
226,781,1,1,1,1,0.000294,0.023658,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.19966,0.816451,4.20531,-0.361873,1,1,1,1,,,,,,
226,782,1,1,1,1,0.000293,0.023808,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.30523,0.458792,1.30581,-0.410954,1,1,1,1,,,,,,
226,783,1,1,1,1,0.000292,0.023718,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.94636,0.879049,4.9541,-0.250638,1,1,1,1,,,,,,
226,784,1,1,1,1,0.000291,0.023808,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.44284,0.798747,4.44907,-0.289475,1,1,1,1,,,,,,
227,228,1,1,1,0,0.003424,0.028008,0.051053,0,0,0,0,0,0,0,0,0,0,0,0,-0.803017,-0.159776,0.805306,0.127524,1,1,1,1,,,,,,
227,892,1,1,1,1,0.000035,-0.00119,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.02272,0.455889,-1.02267,-0.457554,1,1,1,1,,,,,,
227,894,1,1,1,1,0.000036,-0.00119,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.02901,0.361458,-1.02896,-0.363038,1,1,1,1,,,,,,
228,785,1,1,1,1,0.005261,0.205395,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.130464,-0.0547028,0.13058,0.0592298,1,1,1,1,,,,,,
228,786,1,1,1,1,0.004951,0.205395,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.327645,-0.0482641,0.328243,0.073074,1,1,1,1,,,,,,
229,230,1,1,1,0,0.002659,0.013759,0.013687,0,0,0,0,0,0,0,0,0,0,0,0,-0.491049,0.00470227,0.491675,-0.0154811,1,1,1,1,,,,,,
230,787,1,1,1,1,0.00521,0.208571,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.491673,0.015483,0.493034,0.0389917,1,1,1,1,,,,,,
231,1593,1,1,1,1,0.000884,0.097633,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.611049,0.0894334,-0.610692,-0.0500001,1,1,1,1,,,,,,
231,1596,1,1,1,1,0.00124,0.095365,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.606307,0.0814659,-0.605816,-0.0436692,1,1,1,1,,,,,,
232,233,1,1,1,0,0.009122,0.048994,0.04651,0,0,0,0,0,0,0,0,0,0,0,0,-0.404887,0.302833,0.40612,-0.390413,1,1,1,1,,,,,,
232,233,1,1,1,0,0.008513,0.048012,0.046261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
232,1605,1,1,1,1,0.000964,0.083166,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.147595,-0.012383,-0.147573,0.0143112,1,1,1,1,,,,,,
232,1608,1,1,1,1,0.000983,0.083195,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.157538,-0.0120523,-0.157512,0.0142471,1,1,1,1,,,,,,
233,443,1,1,1,0,0.009312,0.048045,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,-0.173585,-0.0630018,0.173733,-0.0276768,1,1,1,1,,,,,,
233,443,1,1,1,0,0.01041,0.048335,0.045031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
233,1446,1,1,1,1,0.001777,0.104631,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.0448655,0.12038,-0.0448348,-0.118573,1,1,1,1,,,,,,
233,2630,1,1,1,1,0.001053,0.081493,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.0511428,0.140235,-0.0511183,-0.138336,1,1,1,1,,,,,,
234,232,1,1,1,0,0.009872,0.054599,0.052282,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994464,0.172318,0.0997267,-0.278398,1,1,1,1,,,,,,
234,232,1,1,1,0,0.008713,0.034853,0.052116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
234,1728,1,1,1,1,0.001175,0.098696,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,-0.111904,0.0549717,0.111923,-0.053437,1,1,1,1,,,,,,
234,1731,1,1,1,1,0.001191,0.098365,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,-0.00900847,0.0762559,0.00901549,-0.0756758,1,1,1,1,,,,,,
235,211,1,1,1,0,0.004474,0.023155,0.023692,0,0,0,0,0,0,0,0,0,0,0,0,-1.1193,0.0293815,1.12107,-0.0714925,1,1,1,1,,,,,,
235,211,1,1,1,0,0.0021,0.01534,0.027283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
235,632,1,1,1,0,0.001295,0.007686,0.015199,0,0,0,0,0,0,0,0,0,0,0,0,0.00243017,-0.11972,-0.00242381,0.0880413,1,1,1,1,,,,,,
235,632,1,1,1,0,0.001161,0.00773,0.015199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
235,1238,1,1,1,1,0.002183,0.123743,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.541813,0.0534996,-0.541139,-0.0152725,1,1,1,1,,,,,,
235,1241,1,1,1,1,0.001715,0.122873,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.574879,0.0368207,-0.574286,0.00567303,1,1,1,1,,,,,,
236,167,1,1,1,0,0.005354,0.027418,0.048104,0,0,0,0,0,0,0,0,0,0,0,0,0.585181,-0.140238,-0.584374,0.044143,1,1,1,1,,,,,,
236,167,1,1,1,0,0.004297,0.027444,0.047949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
236,1584,1,1,1,1,0.001304,0.098599,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0426802,-0.0167674,0.0426831,0.0169855,1,1,1,1,,,,,,
236,1587,1,1,1,1,0.001342,0.098431,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0441123,-0.0179099,0.0441155,0.0181446,1,1,1,1,,,,,,
237,132,1,1,1,0,0.001833,0.010371,0.019443,0,0,0,0,0,0,0,0,0,0,0,0,0.26112,0.858642,-0.26041,-0.895885,1,1,1,1,,,,,,
237,132,1,1,1,0,0.001789,0.01033,0.019235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
237,522,1,1,1,0,0.001695,0.006781,0.007476,0,0,0,0,0,0,0,0,0,0,0,0,0.000228026,-0.0307932,-0.000226892,0.0227772,1,1,1,1,,,,,,
237,572,1,1,1,0,0.001567,0.00957,0.034385,0,0,0,0,0,0,0,0,0,0,0,0,0.441885,-0.124797,-0.441583,0.0897454,1,1,1,1,,,,,,
237,1473,1,1,1,1,0.001493,0.096767,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.159937,-0.0316139,-0.159896,0.0342927,1,1,1,1,,,,,,
237,1875,1,1,1,1,0.001531,0.093724,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.167227,-0.014309,-0.167182,0.0170587,1,1,1,1,,,,,,
238,239,1,1,1,0,0.001733,0.007382,0.009323,0,0,0,0,0,0,0,0,0,0,0,0,0.62343,-0.0354002,-0.622762,0.0288227,1,1,1,1,,,,,,
238,788,1,1,1,1,0.00328,0.13966,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.600024,0.0553668,0.601328,0.000141021,1,1,1,1,,,,,,
238,789,1,1,1,1,0.003157,0.140333,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0233164,-0.0199606,0.0233196,0.0201053,1,1,1,1,,,,,,
239,268,1,1,1,0,0.002215,0.017984,0.033379,0,0,0,0,0,0,0,0,0,0,0,0,0.940379,-0.0550944,-0.938436,0.0372106,1,1,1,1,,,,,,
239,699,1,1,1,1,0.004015,0.165066,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.30326,0.0375227,0.303671,-0.0206233,1,1,1,1,,,,,,
239,859,1,1,1,1,0.010291,0.1904,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0146303,-0.0112502,0.0146342,0.0113213,1,1,1,1,,,,,,
240,110,1,1,1,0,0.000392,0.005499,0.309922,0,0,0,0,0,0,0,0,0,0,0,0,0.625484,-0.119806,-0.625404,-0.562633,1,1,1,1,,,,,,
240,110,1,1,1,0,0.00039,0.005506,0.325457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
240,186,1,1,1,0,0.000152,0.002195,0.142109,0,0,0,0,0,0,0,0,0,0,0,0,-11.4942,0.986425,11.4988,-1.53455,1,1,1,1,,,,,,
240,186,1,1,1,0,0.000152,0.002208,0.140854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
240,186,1,1,1,0,0.000141,0.002116,0.143883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
240,186,1,1,1,0,0.000151,0.002116,0.144705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
240,900,1,1,1,1,0.000083,0.017245,0,0,0,0,0,0,1,0,0,0,0,0,0,5.42917,-0.431558,-5.42688,0.9067,1,1,1,1,,,,,,
240,902,1,1,1,1,0.00009,0.01719,0,0,0,0,0,0,1,0,0,0,0,0,0,5.43943,-0.435244,-5.43694,0.910701,1,1,1,1,,,,,,
241,4,1,1,1,0,0.000481,0.007654,0.427742,0,0,0,0,0,0,0,0,0,0,0,0,3.54287,0.667998,-3.53733,-1.07289,1,1,1,1,,,,,,
241,852,1,1,1,1,0.000055,0.0145,0,0,0,0,0,0,1,0,0,0,0,0,0,1.13397,0.899909,-1.13387,-0.873742,1,1,1,1,,,,,,
241,854,1,1,1,1,0.000102,0.014135,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1459,0.947624,-1.1457,-0.920711,1,1,1,1,,,,,,
242,225,1,1,1,0,0.000501,0.005877,0.607685,0,0,0,0,0,0,0,0,0,0,0,0,-9.71952,3.60329,9.74511,-4.63148,1,1,1,1,,,,,,
242,225,1,1,1,0,0.000496,0.005894,0.614565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
242,424,1,1,1,0,0.000503,0.006953,0.39491,0,0,0,0,0,0,0,0,0,0,0,0,-1.57806,0.202804,1.57872,-1.06095,1,1,1,1,,,,,,
242,424,1,1,1,0,0.000498,0.006951,0.396208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
242,631,1,1,1,0,0.001173,0.023784,1.461723,0,0,0,0,0,0,0,0,0,0,0,0,7.98825,-2.08753,-7.95393,-0.445596,1,1,1,1,,,,,,
242,631,1,1,1,0,0.001181,0.023781,1.462891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
242,931,1,1,1,1,0.00008,0.018633,0,0,0,0,0,0,1,0,0,0,0,0,0,1.66068,-0.950532,-1.66042,1.01266,1,1,1,1,,,,,,
242,933,1,1,1,1,0.000082,0.01876,0,0,0,0,0,0,1,0,0,0,0,0,0,1.64862,-0.768131,-1.64837,0.824644,1,1,1,1,,,,,,
243,90,1,1,1,0,0.000662,0.005141,0.009219,0,0,0,0,0,0,0,0,0,0,0,0,-3.10639,-1.36253,3.11395,1.41189,1,1,1,1,,,,,,
243,1575,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,2.1411,-0.0107144,-2.13835,0.242871,1,1,1,1,,,,,,
243,1614,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.193157,0.31164,-0.193076,-0.304833,1,1,1,1,,,,,,
243,1615,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.192131,0.296064,-0.192057,-0.289756,1,1,1,1,,,,,,
243,1616,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.193285,0.3064,-0.193206,-0.299754,1,1,1,1,,,,,,
243,1617,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.193702,0.146999,-0.193666,-0.144005,1,1,1,1,,,,,,
243,1618,1,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.193127,0.312063,-0.193046,-0.305243,1,1,1,1,,,,,,
244,1340,1,1,1,1,0.003705,0.212495,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.242203,0.0399594,-0.241996,-0.0281294,1,1,1,1,,,,,,
245,226,1,1,1,0,0.000159,0.002203,0.130815,0,0,0,0,0,0,0,0,0,0,0,0,3.90037,0.427922,-3.89802,-0.532435,1,1,1,1,,,,,,
245,790,1,1,1,1,0.000559,0.041707,0,0,0,0,0,0,1.022676,0,0,0,0,0,0,-0.997301,0.102662,0.997861,-0.0608593,1,1,1,1,,,,,,
245,791,1,1,1,1,0.000556,0.041786,0,0,0,0,0,0,1.022676,0,0,0,0,0,0,-0.989377,0.141614,0.989931,-0.0999916,1,1,1,1,,,,,,
246,247,1,1,1,0,0.001702,0.031282,0.042905,0,0,0,0,0,0,0,0,0,0,0,0,-0.580564,0.06452,0.581101,-0.15649,1,1,1,1,,,,,,
246,247,1,1,1,0,0.00528,0.031282,0.042565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
246,569,1,1,1,0,0.001436,0.010451,0.020614,0,0,0,0,0,0,0,0,0,0,0,0,0.00577217,-0.0685826,-0.00576803,0.045236,1,1,1,1,,,,,,
246,1169,1,1,1,1,0.001796,0.123327,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.261499,0.00581301,-0.261387,0.0018759,1,1,1,1,,,,,,
246,1172,1,1,1,1,0.001274,0.0988,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.313277,-0.001756,-0.313163,0.0105925,1,1,1,1,,,,,,
247,283,1,1,1,0,0.001057,0.007819,0.01392,0,0,0,0,0,0,0,0,0,0,0,0,1.30526,-0.31999,-1.30439,0.29493,1,1,1,1,,,,,,
247,283,1,1,1,0,0.001121,0.007818,0.013687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
247,541,1,1,1,0,0.006058,0.035055,0.039196,0,0,0,0,0,0,0,0,0,0,0,0,0.622711,-0.0881361,-0.620612,0.0559584,1,1,1,1,,,,,,
247,566,1,1,1,0,0.000984,0.010098,0.019609,0,0,0,0,0,0,0,0,0,0,0,0,-0.000784936,-0.0957538,0.000791166,0.0736038,1,1,1,1,,,,,,
247,931,1,1,1,1,0.000088,-0.002313,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.66006,0.461441,1.66029,-0.467507,1,1,1,1,,,,,,
247,933,1,1,1,1,0.000093,-0.002347,0,0,0,0,0,0,1.002609,0,0,0,0,0,0,-1.64801,0.27694,1.64824,-0.28276,1,1,1,1,,,,,,
248,58,1,1,1,0,0.002263,0.010662,0.012951,0,0,0,0,0,0,0,0,0,0,0,0,-0.621455,0.422771,0.622685,-0.430539,1,1,1,1,,,,,,
248,471,1,1,1,0,0.002012,0.01598,0.028163,0,0,0,0,0,0,0,0,0,0,0,0,0.640252,-0.252987,-0.639359,0.230435,1,1,1,1,,,,,,
248,1542,1,1,1,1,0.00104,0.079637,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.455651,0.0115915,-0.455429,0.00545332,1,1,1,1,,,,,,
248,1545,1,1,1,1,0.001038,0.079221,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.458796,0.0116414,-0.45857,0.00554914,1,1,1,1,,,,,,
249,1631,1,1,1,1,0.001024,0.081416,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.417052,-0.0215349,-0.416862,0.0366966,1,1,1,1,,,,,,
249,1634,1,1,1,1,0.001032,0.081582,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.417777,-0.0207825,-0.417584,0.0360251,1,1,1,1,,,,,,
250,32,1,1,1,0,0.001299,0.007201,0.016617,0,0,0,0,0,0,0,0,0,0,0,0,-0.514595,-0.0680705,0.514757,0.0335884,1,1,1,1,,,,,,
250,32,1,1,1,0,0.001274,0.007151,0.016663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
250,1399,1,1,1,1,0.005777,0.266503,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.242773,0.0477852,-0.242429,-0.0319277,1,1,1,1,,,,,,
250,1400,1,1,1,1,0.005728,0.265709,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.271797,0.0202752,-0.271384,-0.00109152,1,1,1,1,,,,,,
251,252,1,1,1,0,0.000647,0.008308,0.116163,0,0,0,0,0,0,0,0,0,0,0,0,-2.88169,0.241955,2.88405,-0.475123,1,1,1,1,,,,,,
251,252,1,1,1,0,0.000627,0.007764,0.114371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
251,326,1,1,1,0,0.000296,0.001673,0.091466,0,0,0,0,0,0,0,0,0,0,0,0,0.872199,0.027271,-0.872,-0.130455,1,1,1,1,,,,,,
252,327,1,1,1,0,0.000423,0.002588,0.139011,0,0,0,0,0,0,0,0,0,0,0,0,0.57158,-0.229339,-0.571451,0.0716728,1,1,1,1,,,,,,
252,592,1,1,1,0,0.00097,0.004907,0.02808,0,0,0,0,0,0,0,0,0,0,0,0,-0.955821,0.217626,0.956237,-0.278845,1,1,1,1,,,,,,
252,592,1,1,1,0,0.000972,0.004906,0.027482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
253,100,1,1,1,0,0.000189,0.001684,0.020884,0,0,0,0,0,0,0,0,0,0,0,0,-1.14332,-0.232826,1.14348,0.188744,1,1,1,1,,,,,,
253,100,1,1,1,0,0.000283,0.001684,0.023881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
253,265,1,1,1,0,0.000484,0.002038,0.008434,0,0,0,0,0,0,0,0,0,0,0,0,0.40707,0.16001,-0.406978,-0.168132,1,1,1,1,,,,,,
253,1148,1,1,1,1,0.000724,0.06052,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.367017,0.0380069,-0.366912,-0.0291762,1,1,1,1,,,,,,
253,1151,1,1,1,1,0.000718,0.060374,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.369161,0.0348075,-0.369056,-0.025911,1,1,1,1,,,,,,
254,1,1,1,1,0,0.00042,0.00522,0.327787,0,0,0,0,0,0,0,0,0,0,0,0,-3.98809,-0.558385,3.99127,-0.144687,1,1,1,1,,,,,,
254,1,1,1,1,0,0.000434,0.005616,0.363797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
254,272,1,1,1,0,0.000841,0.01283,0.742567,0,0,0,0,0,0,0,0,0,0,0,0,0.189661,0.102451,-0.189436,-0.89114,1,1,1,1,,,,,,
254,945,1,1,1,1,0.000138,0.026313,0,0,0,0,0,0,1,0,0,0,0,0,0,1.90141,0.421412,-1.90093,-0.328424,1,1,1,1,,,,,,
254,946,1,1,1,1,0.000138,0.026445,0,0,0,0,0,0,1,0,0,0,0,0,0,1.89716,0.42042,-1.89668,-0.327383,1,1,1,1,,,,,,
255,247,1,1,1,0,0.001654,0.008883,0.008895,0,0,0,0,0,0,0,0,0,0,0,0,-0.799349,-0.0940258,0.799823,0.0762489,1,1,1,1,,,,,,
255,247,1,1,1,0,0.001665,0.008884,0.009069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
255,1181,1,1,1,1,0.001163,0.082166,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.479888,0.140707,-0.479609,-0.121028,1,1,1,1,,,,,,
255,1184,1,1,1,1,0.00172,0.122079,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.319396,-0.0466932,-0.319214,0.0596134,1,1,1,1,,,,,,
256,257,1,1,1,0,0.001902,0.010493,0.011305,0,0,0,0,0,0,0,0,0,0,0,0,0.259727,-0.142181,-0.259572,0.131072,1,1,1,1,,,,,,
256,1040,1,1,1,1,0.00225,0.120333,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.162897,-0.029105,-0.162832,0.0325555,1,1,1,1,,,,,,
256,1043,1,1,1,1,0.001985,0.121285,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.159935,0.0100101,-0.159881,-0.00674867,1,1,1,1,,,,,,
257,325,1,1,1,0,0.004216,0.023013,0.023521,0,0,0,0,0,0,0,0,0,0,0,0,0.111589,-0.331047,-0.111136,0.308451,1,1,1,1,,,,,,
257,1713,1,1,1,1,0.001002,0.080718,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.660969,0.0167419,-0.660532,0.0184865,1,1,1,1,,,,,,
258,259,1,1,1,0,0.003946,0.021871,0.07542,0,0,0,0,0,0,0,0,0,0,0,0,-0.354397,0.0728566,0.354893,-0.153343,1,1,1,1,,,,,,
260,220,1,1,1,0,0.001921,0.01544,0.024335,0,0,0,0,0,0,0,0,0,0,0,0,-0.441927,0.111134,0.442324,-0.13272,1,1,1,1,,,,,,
260,1655,1,1,1,1,0.001295,0.093367,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.364021,-0.0704155,-0.363832,0.0840429,1,1,1,1,,,,,,
260,1658,1,1,1,1,0.001059,0.077391,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.451893,-0.0924733,-0.451654,0.109955,1,1,1,1,,,,,,
261,262,1,1,1,0,0.001762,0.013503,0.02426,0,0,0,0,0,0,0,0,0,0,0,0,0.0270619,-0.0610032,-0.0270567,0.0357209,1,1,1,1,,,,,,
261,622,1,1,1,0,0.011109,0.063202,0.069075,0,0,0,0,0,0,0,0,0,0,0,0,0.00982674,0.112868,-0.00966858,-0.246347,1,1,1,1,,,,,,
261,622,1,1,1,0,0.009275,0.053133,0.060396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
261,1485,1,1,1,1,0.001919,0.098932,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.00966438,-0.0552661,-0.00965791,0.0555996,1,1,1,1,,,,,,
261,1488,1,1,1,1,0.001854,0.099338,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.00874572,-0.0545609,-0.00873965,0.0548858,1,1,1,1,,,,,,
262,1640,1,1,1,1,0.000977,0.082694,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.0766428,-0.0959616,-0.0766258,0.0974066,1,1,1,1,,,,,,
262,1707,1,1,1,1,0.001002,0.082777,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.07417,-0.0968089,-0.0741528,0.0982353,1,1,1,1,,,,,,
263,266,1,1,1,0,0.001285,0.009452,0.016669,0,0,0,0,0,0,0,0,0,0,0,0,1.26669,0.301199,-1.2653,-0.323067,1,1,1,1,,,,,,
263,266,1,1,1,0,0.002315,0.012807,0.013114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
263,1649,1,1,1,1,0.00118,0.096832,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.0308021,-0.0425387,-0.0307987,0.0428174,1,1,1,1,,,,,,
263,1652,1,1,1,1,0.001181,0.098333,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.0243653,-0.0482559,-0.0243617,0.0485556,1,1,1,1,,,,,,
264,193,1,1,1,0,0.005293,0.026862,0.026199,0,0,0,0,0,0,0,0,0,0,0,0,-0.96692,0.0620132,0.969226,-0.107105,1,1,1,1,,,,,,
264,193,1,1,1,0,0.005293,0.026862,0.026199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
264,1692,1,1,1,1,0.002034,0.125208,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.431497,-0.0397674,-0.431107,0.0638124,1,1,1,1,,,,,,
264,1695,1,1,1,1,0.001233,0.0985,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.535374,-0.0222545,-0.535012,0.051179,1,1,1,1,,,,,,
265,1667,1,1,1,1,0.003588,0.231905,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.44099,0.138802,-0.440295,-0.0938356,1,1,1,1,,,,,,
265,1679,1,1,1,1,0.005285,0.221739,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.123325,0.0569101,-0.123237,-0.0531992,1,1,1,1,,,,,,
265,1680,1,1,1,1,0.003592,0.230473,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.310018,0.143803,-0.309637,-0.119384,1,1,1,1,,,,,,
266,476,1,1,1,0,0.005823,0.031991,0.031585,0,0,0,0,0,0,0,0,0,0,0,0,0.366365,0.478491,-0.36525,-0.536682,1,1,1,1,,,,,,
266,476,1,1,1,0,0.005818,0.032011,0.031319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
266,573,1,1,1,0,0.003779,0.020123,0.01985,0,0,0,0,0,0,0,0,0,0,0,0,0.116784,-0.186632,-0.116708,0.146017,1,1,1,1,,,,,,
266,573,1,1,1,0,0.003778,0.020123,0.01985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
266,1461,1,1,1,1,0.001879,0.121374,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.392165,0.0160574,-0.39186,0.00364292,1,1,1,1,,,,,,
266,1464,1,1,1,1,0.001983,0.121,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.389882,0.0151371,-0.389564,0.00427127,1,1,1,1,,,,,,
267,956,1,1,1,1,0.00007,0.02104,0,0,0,0,0,0,1,0,0,0,0,0,0,2.14966,-0.0599767,-2.14933,0.157484,1,1,1,1,,,,,,
267,958,1,1,1,1,0.00006,0.021053,0,0,0,0,0,0,1,0,0,0,0,0,0,2.16859,-0.00831467,-2.16831,0.107533,1,1,1,1,,,,,,
