tap_bus,z_bus,st,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
56,589,四川.尖山.220.1200,四川.尖黄二线,1,1,0,0.001594,0.016123,0.03406,0,0,0,0,0,0,0,0,0,0,0,0,1.20075,-0.04979,-1.19851,0.00297,1,1,1,1
590,446,四川.春厂坝厂.220.15418,四川.春金线,1,1,0,0.000486,0.003677,0.003725,0,0,0,0,0,0,0,0,0,0,0,0,0.19986,0.02214,-0.19984,-0.02965,1,1,1,1
148,147,四川.柳池.220.1496,四川.柳亭二线,1,1,0,0.001867,0.020446,0.040762,0,0,0,0,0,0,0,0,0,0,0,0,-0.5033,-0.2941,0.50389,0.21807,1,1,1,1
196,591,四川.高石.220.4280,四川.高台一线,1,1,0,0.004332,0.024527,0.023727,0,0,0,0,0,0,0,0,0,0,0,0,-1.21026,-0.03823,1.2165,0.0251,1,1,1,1
196,591,四川.高石.220.4280,四川.高台二线,1,1,0,0.005416,0.02987,0.033076,0,0,0,0,0,0,0,0,0,0,0,0,-0.99303,-0.04065,0.99829,0.00204,1,1,1,1
99,591,四川.白沙.220.427,四川.沙台一线,1,1,0,0.001859,0.012893,0.022981,0,0,0,0,0,0,0,0,0,0,0,0,0.42761,-0.02963,-0.42727,-0.01536,1,1,1,1
99,591,四川.白沙.220.427,四川.沙台二线,1,1,0,0.002146,0.013286,0.016478,0,0,0,0,0,0,0,0,0,0,0,0,0.41371,-0.02972,-0.41336,-0.00197,1,1,1,1
167,591,西南.叙府站.220.2932,四川.叙台一线,1,1,0,0.002134,0.021783,0.041103,0,0,0,0,0,0,0,0,0,0,0,0,1.32822,-0.00061,-1.32458,-0.04699,1,1,1,1
167,591,西南.叙府站.220.2932,四川.叙台二线,1,1,0,0.002119,0.021822,0.041452,0,0,0,0,0,0,0,0,0,0,0,0,1.32594,0.00012,-1.32233,-0.0485,1,1,1,1
372,592,西南.木里站.220.5210,四川.木争线,1,1,0,0.0041,0.024597,0.021336,0,0,0,0,0,0,0,0,0,0,0,0,-0.21386,-0.06111,0.21405,0.01947,1,1,1,1
593,352,四川.长河坝厂.500.16138,四川.长康一线,1,1,0,0.000135,0.002491,0.063193,0,0,0,0,0,0,0,0,0,0,0,0,4.32308,-0.48453,-4.3206,0.39949,1,1,1,1
593,352,四川.长河坝厂.500.16138,四川.长康二线,1,1,0,0.000139,0.002506,0.06355,0,0,0,0,0,0,0,0,0,0,0,0,4.29647,-0.48712,-4.29396,0.40106,1,1,1,1
594,595,四川.甘孜.110.6417,四川.甘石线,1,1,0,0.015123,0.060491,0.004496,0,0,0,0,0,0,0,0,0,0,0,0,0.0889,0.02197,-0.08876,-0.02982,1,1,1,1
596,597,四川.硗碛厂.220.3340,四川.硗民线,1,1,0,0.000647,0.005046,0.009867,0,0,0,0,0,0,0,0,0,0,0,0,2.34099,-0.22746,-2.3374,0.23572,1,1,1,1
597,73,四川.民治厂.220.16147,四川.民兴线,1,1,0,0.00906,0.074119,0.137228,0,0,0,0,0,0,0,0,0,0,0,0,3.38782,-0.27149,-3.28337,0.84914,1,1,1,1
520,598,西南.巴塘站.220.9201,四川.塘滩线,1,1,0,0.015105,0.091911,0.075121,0,0,0,0,0,0,0,0,0,0,0,0,0.04318,-0.22654,-0.04281,0.07626,1,1,1,1
599,600,四川.丹巴.500.6926,四川.丹猴一线,1,1,0,0.000342,0.005119,0.286555,0,0,0,0,0,0,0,0,0,0,0,0,2.14514,-0.53661,-2.1436,-0.03394,1,1,1,1
599,600,四川.丹巴.500.6926,四川.丹猴二线,1,1,0,0.000341,0.00509,0.281535,0,0,0,0,0,0,0,0,0,0,0,0,2.15731,-0.53311,-2.15576,-0.02691,1,1,1,1
600,352,四川.猴子岩厂.500.16383,四川.猴康一线,1,1,0,0.000431,0.006389,0.359729,0,0,0,0,0,0,0,0,0,0,0,0,4.1872,-0.38241,-4.17992,-0.25406,1,1,1,1
600,352,四川.猴子岩厂.500.16383,四川.猴康二线,1,1,0,0.000433,0.006378,0.354493,0,0,0,0,0,0,0,0,0,0,0,0,4.19421,-0.37891,-4.18687,-0.24655,1,1,1,1
600,352,四川.猴子岩厂.500.16383,四川.猴康三线,1,1,0,0.00045,0.006268,0.28563,0,0,0,0,0,0,0,0,0,0,0,0,4.26675,-0.32441,-4.25885,-0.15666,1,1,1,1
601,367,四川.龙洞厂.220.16388,四川.龙榆线,1,1,0,0.002087,0.012817,0.017084,0,0,0,0,0,0,0,0,0,0,0,0,1.05862,-0.26603,-1.05618,0.24648,1,1,1,1
602,526,四川.去学厂.220.16515,四川.去茨线,1,1,0,0.00891,0.067199,0.058347,0,0,0,0,0,0,0,0,0,0,0,0,1.64664,-0.06694,-1.62252,0.2415,1,1,1,1
603,251,四川.广都.220.12485,四川.都侯一线,1,1,0,0.002437,0.010034,0.019667,0,0,0,0,0,0,0,0,0,0,0,0,3.05823,-0.11246,-3.0362,0.16269,1,1,1,1
603,251,四川.广都.220.12485,四川.都侯二线,1,1,0,0.001905,0.010221,0.024036,0,0,0,0,0,0,0,0,0,0,0,0,3.03764,0.04759,-3.02065,-0.00593,1,1,1,1
604,560,四川.龙华寺.220.16518,四川.华搬一线,1,1,0,0.006374,0.032552,0.034052,0,0,0,0,0,0,0,0,0,0,0,0,-0.50582,0.00011,0.50744,-0.06061,1,1,1,1
604,560,四川.龙华寺.220.16518,四川.华搬二线,1,1,0,0.002928,0.025301,0.044749,0,0,0,0,0,0,0,0,0,0,0,0,-0.66025,-0.05184,0.66151,-0.02763,1,1,1,1
124,604,四川.保宁.220.531,四川.保华一线,1,1,0,0.004248,0.024732,0.026162,0,0,0,0,0,0,0,0,0,0,0,0,0.03113,-0.03888,-0.03112,-0.01382,1,1,1,1
124,604,四川.保宁.220.531,四川.保华二线,1,1,0,0.002628,0.022321,0.038395,0,0,0,0,0,0,0,0,0,0,0,0,0.03544,-0.05081,-0.03544,-0.02655,1,1,1,1
219,560,四川.南充.220.1634,四川.充搬三线,1,1,0,0.001265,0.014578,0.028985,0,0,0,0,0,0,0,0,0,0,0,0,1.46179,-0.0076,-1.45913,-0.02055,1,1,1,1
603,73,四川.广都.220.12485,四川.都兴一线,1,1,0,0.001642,0.010078,0.017964,0,0,0,0,0,0,0,0,0,0,0,0,-1.94396,1.08552,1.95188,-1.07379,1,1,1,1
603,73,四川.广都.220.12485,四川.都兴二线,1,1,0,0.001608,0.010205,0.018114,0,0,0,0,0,0,0,0,0,0,0,0,-1.92721,1.0626,1.93479,-1.0517,1,1,1,1
603,493,四川.广都.220.12485,四川.都郭一线,1,1,0,0.001708,0.014784,0.034702,0,0,0,0,0,0,0,0,0,0,0,0,1.29418,0.10802,-1.29138,-0.15538,1,1,1,1
603,432,四川.广都.220.12485,四川.都鱼二线,1,1,0,0.000496,0.004403,0.010008,0,0,0,0,0,0,0,0,0,0,0,0,-0.05707,0.78889,0.05738,-0.80682,1,1,1,1
603,493,四川.广都.220.12485,四川.都郭二线,1,1,0,0.001629,0.014843,0.034475,0,0,0,0,0,0,0,0,0,0,0,0,1.28906,0.11512,-1.2864,-0.16207,1,1,1,1
603,432,四川.广都.220.12485,四川.都鱼一线,1,1,0,0.00053,0.004402,0.010132,0,0,0,0,0,0,0,0,0,0,0,0,-0.05082,0.78873,0.05114,-0.80692,1,1,1,1
74,605,四川.杨桥.220.2988,四川.杨泰一线,1,1,0,0.000807,0.00621,0.012749,0,0,0,0,0,0,0,0,0,0,0,0,0.76777,0.03304,-0.7673,-0.05515,1,1,1,1
74,605,四川.杨桥.220.2988,四川.杨泰二线,1,1,0,0.000803,0.006234,0.01284,0,0,0,0,0,0,0,0,0,0,0,0,0.76482,0.03359,-0.76436,-0.0559,1,1,1,1
606,607,四川.南桠河厂.220.4544,四川.南岭线,1,1,0,0.011832,0.073684,0.081608,0,0,0,0,0,0,0,0,0,0,0,0,0.75507,-0.07018,-0.74856,-0.05724,1,1,1,1
395,607,四川.冕山.220.1615,四川.山岭一线,1,1,0,0.001003,0.007744,0.01382,0,0,0,0,0,0,0,0,0,0,0,0,-0.00553,-0.10551,0.00554,0.07739,1,1,1,1
395,607,四川.冕山.220.1615,四川.山岭二线,1,1,0,0.001005,0.007795,0.014252,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545,-0.10536,0.00545,0.07636,1,1,1,1
260,607,四川.西昌.220.2794,四川.西岭一线,1,1,0,0.011109,0.063202,0.069075,0,0,0,0,0,0,0,0,0,0,0,0,-0.36264,0.01225,0.36415,-0.1448,1,1,1,1
260,607,四川.西昌.220.2794,四川.西岭二线,1,1,0,0.009275,0.053133,0.060396,0,0,0,0,0,0,0,0,0,0,0,0,-0.43157,0.03635,0.43335,-0.14954,1,1,1,1
351,608,四川.梓桐.220.5163,四川.梓东一线,1,1,0,0.000169,0.001393,0.045887,0,0,0,0,0,0,0,0,0,0,0,0,0.4184,-0.00181,-0.41837,-0.09072,1,1,1,1
351,608,四川.梓桐.220.5163,四川.梓东二线,1,1,0,0.00017,0.001385,0.045505,0,0,0,0,0,0,0,0,0,0,0,0,0.42079,-0.00186,-0.42076,-0.0899,1,1,1,1
183,609,四川.茶山.220.566,四川.茶佛一线,1,1,0,0.00246,0.012794,0.013421,0,0,0,0,0,0,0,0,0,0,0,0,-0.5227,-0.12999,0.5234,0.10649,1,1,1,1
183,609,四川.茶山.220.566,四川.茶佛二线,1,1,0,0.00128,0.009622,0.017632,0,0,0,0,0,0,0,0,0,0,0,0,-0.69136,-0.21433,0.69202,0.1836,1,1,1,1
417,609,四川.内江.220.6485,四川.内佛一线,1,1,0,0.001534,0.0163,0.033869,0,0,0,0,0,0,0,0,0,0,0,0,0.65123,0.01345,-0.65059,-0.07543,1,1,1,1
417,609,四川.内江.220.6485,四川.内佛二线,1,1,0,0.001481,0.016232,0.034002,0,0,0,0,0,0,0,0,0,0,0,0,0.65398,0.01539,-0.65335,-0.0776,1,1,1,1
418,609,四川.凉水井.220.1469,四川.凉佛一线,1,1,0,0.002538,0.012407,0.012749,0,0,0,0,0,0,0,0,0,0,0,0,0.08332,0.01603,-0.0833,-0.0418,1,1,1,1
609,610,四川.铁佛.220.16622,四川.佛陈线,1,1,0,0.002486,0.019101,0.03493,0,0,0,0,0,0,0,0,0,0,0,0,0.04528,-0.13473,-0.04526,0.06399,1,1,1,1
611,271,四川.白泉.220.13203,四川.泉家一线,1,1,0,0.000457,0.006422,0.010348,0,0,0,0,0,0,0,0,0,0,0,0,1.26208,-0.12573,-1.26136,0.11463,1,1,1,1
611,271,四川.白泉.220.13203,四川.泉家二线,1,1,0,0.000439,0.006435,0.010166,0,0,0,0,0,0,0,0,0,0,0,0,1.26005,-0.12176,-1.25937,0.11102,1,1,1,1
611,258,四川.白泉.220.13203,四川.泉斑线,1,1,0,0.001183,0.00996,0.020514,0,0,0,0,0,0,0,0,0,0,0,0,1.52365,-0.20897,-1.52092,0.18993,1,1,1,1
611,612,四川.白泉.220.13203,四川.泉村线,1,1,0,0.00527,0.024281,0.117304,0,0,0,0,0,0,0,0,0,0,0,0,2.60588,0.37837,-2.56962,-0.44576,1,1,1,1
613,587,四川.博洛拉达风电厂.220.16633,四川.博鲁线,1,1,0,0.001293,0.008472,0.015635,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512,-0.00814,0.00512,-0.0235,1,1,1,1
614,153,西南.沙南厂.500.16843,西南.沙天线,1,1,0,0.000421,0.005864,0.287751,0,0,0,0,0,0,0,0,0,0,0,0,1.60586,0.27654,-1.60479,-0.38235,1,1,1,1
56,615,四川.尖山.220.1200,四川.尖罗一线,1,1,0,0.000457,0.004448,0.011262,0,0,0,0,0,0,0,0,0,0,0,0,0.14553,-0.24517,-0.1455,0.22244,1,1,1,1
56,615,四川.尖山.220.1200,四川.尖罗二线,1,1,0,0.000449,0.004426,0.010921,0,0,0,0,0,0,0,0,0,0,0,0,0.14659,-0.24588,-0.14655,0.22385,1,1,1,1
242,616,西南.资阳站.500.4341,西南.资思Ⅰ线,1,1,0,0.001173,0.023784,1.461723,0,0,0,0,0,0,0,0,0,0,0,0,7.71979,-1.79853,-7.65068,0.19233,1,1,1,1
242,617,西南.资阳站.500.4341,西南.资思Ⅱ线,1,1,0,0.001181,0.023781,1.462891,0,0,0,0,0,0,0,0,0,0,0,0,7.70303,-1.76438,-7.63379,0.15184,1,1,1,1
236,206,四川.余家.220.3051,四川.余州二线,1,1,0,0.001633,0.019622,0.037731,0,0,0,0,0,0,0,0,0,0,0,0,-2.13131,-0.07283,2.1386,0.08338,1,1,1,1
236,210,四川.余家.220.3051,四川.余渠二线,1,1,0,0.0021,0.01534,0.027283,0,0,0,0,0,0,0,0,0,0,0,0,0.27127,0.02683,-0.27111,-0.08108,1,1,1,1
236,618,四川.余家.220.3051,四川.余团一线,1,1,0,0.001295,0.007686,0.015199,0,0,0,0,0,0,0,0,0,0,0,0,0.0882,-0.08876,-0.08818,0.05793,1,1,1,1
236,618,四川.余家.220.3051,四川.余团二线,1,1,0,0.001161,0.00773,0.015199,0,0,0,0,0,0,0,0,0,0,0,0,0.08924,-0.08697,-0.08923,0.05615,1,1,1,1
49,619,四川.黑河塘厂.220.892,四川.黑童线,1,1,0,0.0001,0.001,0.001005,0,0,0,0,0,0,0,0,0,0,0,0,-0.44263,0.0239,0.44265,-0.02576,1,1,1,1
191,620,四川.达州.500.4039,四川.达玛一线,1,1,0,0.000512,0.008596,0.532043,0,0,0,0,0,0,0,0,0,0,0,0,0.7132,-0.08992,-0.71284,-0.9677,1,1,1,1
191,620,四川.达州.500.4039,四川.达玛二线,1,1,0,0.000514,0.008623,0.533687,0,0,0,0,0,0,0,0,0,0,0,0,0.7109,-0.093,-0.71054,-0.96793,1,1,1,1
529,621,四川.明月峡.220.9808,四川.明丁线,1,1,0,0.000405,0.007072,0.001005,0,0,0,0,0,0,0,0,0,0,0,0,0.10779,-0.01882,-0.10778,0.01686,1,1,1,1
603,579,四川.广都.220.12485,四川.都腾一线,1,1,0,0.000599,0.006881,0.209592,0,0,0,0,0,0,0,0,0,0,0,0,3.08377,-0.1442,-3.07826,-0.22569,1,1,1,1
603,579,四川.广都.220.12485,四川.都腾二线,1,1,0,0.000556,0.006817,0.208878,0,0,0,0,0,0,0,0,0,0,0,0,3.11384,-0.12556,-3.10863,-0.2422,1,1,1,1
51,622,西南.洪沟站.220.899,四川.洪佛一线,1,1,0,0.002349,0.01826,0.034043,0,0,0,0,0,0,0,0,0,0,0,0,0.15854,-0.08055,-0.15848,0.01154,1,1,1,1
51,622,西南.洪沟站.220.899,四川.洪佛二线,1,1,0,0.002337,0.018302,0.034342,0,0,0,0,0,0,0,0,0,0,0,0,0.15824,-0.08061,-0.15818,0.01098,1,1,1,1
623,526,四川.正斗光伏厂.220.17294,四川.正茨线,1,1,0,0.0001,0.000501,0.007408,0,0,0,0,0,0,0,0,0,0,0,0,0.38322,-0.08742,-0.3832,0.0726,1,1,1,1
540,539,四川.若水厂.220.10655,四川.若禹一线,1,1,0,0.001132,0.013662,0.034965,0,0,0,0,0,0,0,0,0,0,0,0,0.44006,-0.0862,-0.43984,0.0178,1,1,1,1
540,539,四川.若水厂.220.10655,四川.若禹二线,1,1,0,0.001136,0.013609,0.03406,0,0,0,0,0,0,0,0,0,0,0,0,0.44173,-0.08574,-0.44151,0.0192,1,1,1,1
624,546,四川.马宗风电厂.220.17498,四川.马三线,1,1,0,0.000997,0.005348,0.004766,0,0,0,0,0,0,0,0,0,0,0,0,0.0395,-0.14006,-0.03948,0.13058,1,1,1,1
625,626,四川.赤天青T接虚拟站.220.17681,四川.赤天青支(青林侧)线,1,1,0,0.000501,0.017713,0.047506,0,0,0,0,0,0,0,0,0,0,0,0,0.00177,-0.02942,-0.00177,-0.06758,1,1,1,1
30,625,四川.天明.220.2704,四川.赤天青支(天明侧)线,1,1,0,0.000501,0.017713,0.047506,0,0,0,0,0,0,0,0,0,0,0,0,0.00179,-0.22241,-0.00177,0.12619,1,1,1,1
29,627,四川.赤化.220.584,四川.赤青线,1,1,0,0.004407,0.033662,0.058187,0,0,0,0,0,0,0,0,0,0,0,0,0.01039,-0.11242,-0.01038,-0.00571,1,1,1,1
332,628,四川.昭化.220.4005,四川.昭丁线,1,1,0,0.001658,0.01775,0.047506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227,-0.25003,0.00233,0.15395,1,1,1,1
529,629,四川.明月峡.220.9808,四川.明斗线,1,1,0,0.004253,0.025577,0.100743,0,0,0,0,0,0,0,0,0,0,0,0,-0.00732,-0.14442,0.00733,-0.06045,1,1,1,1
330,630,四川.雪峰.220.4999,四川.雪斗线,1,1,0,0.003478,0.027517,0.052382,0,0,0,0,0,0,0,0,0,0,0,0,0.05404,-0.10989,-0.05402,0.0039,1,1,1,1
631,97,四川.双桥子.220.18971,四川.双蓉一线,1,1,0,0.000129,0.001044,0.059184,0,0,0,0,0,0,0,0,0,0,0,0,0.92594,0.24789,-0.92582,-0.36915,1,1,1,1
632,97,四川.双桥子.220.18972,四川.双蓉二线,1,1,0,0.000128,0.001025,0.058644,0,0,0,0,0,0,0,0,0,0,0,0,0.95053,0.25673,-0.9504,-0.37685,1,1,1,1
332,633,四川.昭化.220.4005,四川.昭剑线,1,1,0,0.000501,0.017713,0.047506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181,-0.05221,0.00181,-0.04425,1,1,1,1
29,634,四川.赤化.220.584,四川.赤剑线,1,1,0,0.000835,0.006732,0.013288,0,0,0,0,0,0,0,0,0,0,0,0,0.10873,-0.01775,-0.10872,-0.00913,1,1,1,1
635,148,四川.玛瑙.220.16982,四川.玛柳一线,1,1,0,0.00072,0.007783,0.017275,0,0,0,0,0,0,0,0,0,0,0,0,0.25601,-0.07076,-0.25596,0.03655,1,1,1,1
635,148,四川.玛瑙.220.16982,四川.玛柳二线,1,1,0,0.000749,0.007673,0.017607,0,0,0,0,0,0,0,0,0,0,0,0,0.25928,-0.07312,-0.25922,0.03825,1,1,1,1
635,582,四川.玛瑙.220.16982,四川.玛芭一线,1,1,0,0.000733,0.007574,0.016669,0,0,0,0,0,0,0,0,0,0,0,0,0.45522,-0.08417,-0.45506,0.05226,1,1,1,1
635,582,四川.玛瑙.220.16982,四川.玛芭二线,1,1,0,0.000792,0.007611,0.016835,0,0,0,0,0,0,0,0,0,0,0,0,0.45219,-0.08723,-0.45203,0.05497,1,1,1,1
636,587,四川.玛施金风电厂.220.17758,四川.玛鲁线,1,1,0,0.000518,0.002883,0.002711,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286,0.01641,0.00286,-0.02189,1,1,1,1
345,637,四川.毛家湾.220.5116,四川.湾中线,1,1,0,0.000341,0.002244,0.025024,0,0,0,0,0,0,0,0,0,0,0,0,0.96261,0.12546,-0.96229,-0.17441,1,1,1,1
638,639,四川.上通坝厂.220.17809,四川.上卡线,1,1,0,0.004232,0.030565,0.027615,0,0,0,0,0,0,0,0,0,0,0,0,2.01528,0.05266,-1.99785,0.01913,1,1,1,1
433,254,四川.路平.500.6720,四川.路乐一线,1,1,0,0.000501,0.008637,0.533255,0,0,0,0,0,0,0,0,0,0,0,0,3.91128,-1.15734,-3.90358,0.1991,1,1,1,1
433,254,四川.路平.500.6720,四川.路乐二线,1,1,0,0.000491,0.008634,0.522956,0,0,0,0,0,0,0,0,0,0,0,0,3.91351,-1.14267,-3.90596,0.20556,1,1,1,1
387,640,四川.嘉州.220.4768,四川.州溪一线,1,1,0,0.001408,0.01169,0.031917,0,0,0,0,0,0,0,0,0,0,0,0,0.24209,-0.08745,-0.242,0.02385,1,1,1,1
387,640,四川.嘉州.220.4768,四川.州溪二线,1,1,0,0.00156,0.011491,0.031859,0,0,0,0,0,0,0,0,0,0,0,0,0.24493,-0.09191,-0.24483,0.02844,1,1,1,1
641,332,四川.云顶山风电场.220.17812,四川.云昭线,1,1,0,0.005382,0.033057,0.033421,0,0,0,0,0,0,0,0,0,0,0,0,0.00004,0.00007,-0.00004,-0.06796,1,1,1,1
642,85,四川.黄茅埂风电场.220.17869,四川.黄普线,1,1,0,0.005382,0.033057,0.033421,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212,0.01299,0.00213,-0.08006,1,1,1,1
252,643,四川.核桃村.220.3498,四川.核塘一线,1,1,0,0.000226,0.001702,0.095567,0,0,0,0,0,0,0,0,0,0,0,0,1.05866,0.05013,-1.0584,-0.24276,1,1,1,1
530,644,四川.应龙.220.9815,四川.应悦一线,1,1,0,0.000559,0.00348,0.218911,0,0,0,0,0,0,0,0,0,0,0,0,0.00573,-0.45283,-0.00571,-0.00338,1,1,1,1
530,644,四川.应龙.220.9815,四川.应悦二线,1,1,0,0.00062,0.003296,0.218853,0,0,0,0,0,0,0,0,0,0,0,0,-0.00028,-0.46431,0.00031,0.00823,1,1,1,1
645,646,四川.达阿果厂.220.17956,四川.果通线,1,1,0,0.000102,0.000626,0.000683,0,0,0,0,0,0,0,0,0,0,0,0,0.75978,0.07446,-0.75972,-0.0755,1,1,1,1
646,506,四川.金通.220.17955,四川.通雅一线,1,1,0,0.00401,0.035798,0.056069,0,0,0,0,0,0,0,0,0,0,0,0,0.97973,0.05939,-0.97591,-0.13921,1,1,1,1
647,646,四川.康托厂.220.9340,四川.托通线,1,1,0,0.000133,0.000799,0.000808,0,0,0,0,0,0,0,0,0,0,0,0,0.22004,-0.0178,-0.22003,0.01619,1,1,1,1
335,244,四川.水磨.220.5034,四川.水圣线,1,1,0,0.001239,0.007542,0.013695,0,0,0,0,0,0,0,0,0,0,0,0,0.11514,0.13255,-0.11509,-0.15962,1,1,1,1
648,362,西南.沐溪站.220.4820,四川.沐为一线,1,1,0,0.001635,0.015877,0.031963,0,0,0,0,0,0,0,0,0,0,0,0,-0.38961,-0.34636,0.39003,0.28753,1,1,1,1
648,362,西南.沐溪站.220.4820,四川.沐为二线,1,1,0,0.001352,0.015672,0.032191,0,0,0,0,0,0,0,0,0,0,0,0,-0.38997,-0.3577,0.39032,0.29849,1,1,1,1
411,99,四川.丰收.220.6446,四川.丰沙线,1,1,0,0.004202,0.023688,0.021652,0,0,0,0,0,0,0,0,0,0,0,0,0.90018,-0.10905,-0.89685,0.08317,1,1,1,1
649,650,四川.木坡厂.220.7747,四川.木赞线,1,1,0,0.002079,0.010979,0.010218,0,0,0,0,0,0,0,0,0,0,0,0,0.26648,-0.02543,-0.26633,0.00517,1,1,1,1
650,446,四川.赞拉厂.220.17982,四川.赞金线,1,1,0,0.001701,0.010074,0.009742,0,0,0,0,0,0,0,0,0,0,0,0,0.26631,-0.00515,-0.26619,-0.01418,1,1,1,1
651,652,四川.五一桥厂.110.3366,四川.石五龙支线,1,1,0,0.009543,0.038172,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13703,-0.04007,0.13725,0.04092,1,1,1,1
651,653,四川.五一桥厂.110.3366,四川.石五出支线,1,1,0,0.003873,0.01549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07494,-0.0195,0.07496,0.0196,1,1,1,1
116,359,四川.铜街子厂.220.2746,四川.铜乐一线,1,1,0,0.012235,0.066429,0.062863,0,0,0,0,0,0,0,0,0,0,0,0,1.66565,-0.19013,-1.63235,0.24273,1,1,1,1
116,359,四川.铜街子厂.220.2746,四川.铜乐二线,1,1,0,0.012858,0.07023,0.064017,0,0,0,0,0,0,0,0,0,0,0,0,1.57593,-0.18287,-1.54462,0.2234,1,1,1,1
491,654,四川.磨家梁.220.9074,四川.磨峰一线,1,1,0,0.005382,0.033057,0.033421,0,0,0,0,0,0,0,0,0,0,0,0,0.30564,-0.06442,-0.30514,0.00047,1,1,1,1
655,656,四川.明礼厂.35.5929,四川.明宝水铜线,1,1,0,0.00287162,0.01148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07044,0.0042,-0.06896,0.00173,1,1,1,1
39,86,四川.龚嘴上厂.220.849,四川.龚松一线,1,1,0,0.007035,0.036418,0.036635,0,0,0,0,0,0,0,0,0,0,0,0,1.00723,-0.17474,-1.00004,0.13796,1,1,1,1
41,86,四川.龚嘴下厂.220.853,四川.龚松二线,1,1,0,0.006995,0.035991,0.036448,0,0,0,0,0,0,0,0,0,0,0,0,1.26365,-0.17951,-1.2525,0.16321,1,1,1,1
657,452,四川.固滴厂.220.17990,四川.固洛线,1,1,0,0.000923,0.003691,0.015489,0,0,0,0,0,0,0,0,0,0,0,0,0.24937,0.04665,-0.24931,-0.0779,1,1,1,1
391,109,四川.文峰.220.5640,四川.文惠一线,1,1,0,0.004392,0.031555,0.058174,0,0,0,0,0,0,0,0,0,0,0,0,0.19982,-0.10485,-0.19964,-0.01129,1,1,1,1
391,109,四川.文峰.220.5640,四川.文惠二线,1,1,0,0.004287,0.031705,0.05793,0,0,0,0,0,0,0,0,0,0,0,0,0.19916,-0.10364,-0.19898,-0.01201,1,1,1,1
658,659,西南.百灵站.500.18044,西南.百普线,1,1,0,0.001545,0.024302,1.369724,0,0,0,0,0,0,0,0,0,0,0,0,4.67096,-0.63632,-4.63723,0.06817,1,1,1,1
660,490,西南.百灵站.220.18047,四川.灵盐二线,1,1,0,0.000967,0.006535,0.014767,0,0,0,0,0,0,0,0,0,0,0,0,-2.61607,0.30543,2.6228,-0.28953,1,1,1,1
661,660,四川.凉风坳风电厂.220.16151,四川.凉灵线,1,1,0,0.003368,0.013474,0.058179,0,0,0,0,0,0,0,0,0,0,0,0,0.01867,0.09784,-0.01859,-0.21402,1,1,1,1
581,660,四川.下大沟光伏厂.220.13632,四川.下灵线,1,1,0,0.00017,0.001313,0.002575,0,0,0,0,0,0,0,0,0,0,0,0,0.14773,0.03566,-0.14773,-0.04077,1,1,1,1
38,658,西南.二滩厂.500.789,西南.二百线,1,1,0,0.000701,0.010861,0.605218,0,0,0,0,0,0,0,0,0,0,0,0,1.89419,-0.98303,-1.89163,-0.21615,1,1,1,1
7,662,国调.官地电厂.500.189,国调.官地电厂/1#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.70744,-1.19223,4.71452,1.74866,1,1,1,1
7,663,国调.官地电厂.500.189,国调.官地电厂/2#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.27355,-1.03191,5.28223,1.71326,1,1,1,1
7,664,国调.官地电厂.500.189,国调.官地电厂/3#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.38125,-1.07637,5.3903,1.787,1,1,1,1
7,665,国调.官地电厂.500.189,国调.官地电厂/4#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.00534,-1.18384,5.01329,1.80808,1,1,1,1
9,666,国调.向家坝.500.277,国调.向家坝电厂/1#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.03038,0.40438,7.04579,0.83779,1,1,1,1
9,667,国调.向家坝.500.277,国调.向家坝电厂/2#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.28356,0.35214,7.30007,0.97981,1,1,1,1
9,668,国调.向家坝.500.277,国调.向家坝电厂/3#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.19799,0.60359,7.2142,0.70334,1,1,1,1
