bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
1203,612,0,1,1,0.932554,-26.5341,0.04159,-0.01159,0,0,10,10.5,0,0,0,0,0,0.976972,-21.9343,-0.0415708,0.0115875,0,0,0,,,,,,,
1204,460_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.992542,-20.5027,1.41E-05,-1.68E-05,0,0,0,,,,,,,
1205,611,0,1,1,0.946639,-24.7544,0.67578,-0.07009,0,0,110,115,0,0,0,0,0,0.991883,-20.3154,-0.675509,0.0700889,0,0,0,,,,,,,
1206,613,0,1,1,0.948439,-25.2353,0.04995,-0.01336,0,0,10,10.5,0,0,0,0,0,0.993601,-20.7533,-0.0499295,0.0133572,0,0,0,,,,,,,
1207,461_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964536,2.6129,-2.74E-06,-1.03E-06,0,0,0,,,,,,,
1208,1473,0,1,1,1.01031,-1.92366,0.22175,0.04889,0,0,110,115,0,0,0,0,0,1.01493,2.69726,-0.221671,-0.048888,0,0,0,,,,,,,
1209,1475,0,1,1,0.965307,-2.03006,0.00296,-0.07016,0,0,10,10.5,0,0,0,0,0,0.96967,2.59184,-0.00295957,0.0701584,0,0,0,,,,,,,
1210,462_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.951111,2.53933,-2.84E-05,-1.27E-06,0,0,0,,,,,,,
1211,1474,0,1,1,0.996807,-1.98661,0.2287,0.15351,0,0,110,115,0,0,0,0,0,1.00149,2.63536,-0.228569,-0.153505,0,0,0,,,,,,,
1212,1476,0,1,1,0.951911,-2.10782,0.00347,-0.07012,0,0,10,10.5,0,0,0,0,0,0.956337,2.51535,-0.00346948,0.0701182,0,0,0,,,,,,,
1213,463_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.996358,-17.7397,-4.78E-05,-1.90E-05,0,0,0,,,,,,,
1214,2907,0,1,1,1.02626,-21.5821,0.51014,0.10144,0,0,110,115,0,0,0,0,0,1.04863,-17.5662,-0.509747,-0.101398,0,0,0,,,,,,,
1215,2909,0,1,1,0.975327,-21.8122,0.01596,-0.00491,0,0,10,10.5,0,0,0,0,0,0.996587,-17.7865,-0.015951,0.00490858,0,0,0,,,,,,,
1216,464_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.996311,-17.738,-4.33E-05,-1.68E-05,0,0,0,,,,,,,
1217,2906,0,1,1,1.02625,-21.5876,0.51082,0.10148,0,0,110,115,0,0,0,0,0,1.04862,-17.5715,-0.510433,-0.10144,0,0,0,,,,,,,
1218,2908,0,1,1,0.975271,-21.8054,0.01462,-0.00487,0,0,10,10.5,0,0,0,0,0,0.996533,-17.78,-0.0146118,0.00486858,0,0,0,,,,,,,
1219,465_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.997576,-17.3167,4.02E-05,-9.35E-06,0,0,0,,,,,,,
1220,1847,0,1,1,0.999252,-21.3814,0.25774,-0.13172,0,0,110,115,0,0,0,0,0,1.04852,-17.2352,-0.257624,0.131702,0,0,0,,,,,,,
1221,1849,0,1,1,0.951674,-21.4679,-0.00122,-0.01219,0,0,10,10.5,0,0,0,0,0,0.998407,-17.3137,0.00122003,0.0121877,0,0,0,,,,,,,
1222,466_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.996458,-17.3834,1.84E-05,-9.36E-06,0,0,0,,,,,,,
1223,1845,0,1,1,0.998625,-21.4431,0.26763,-0.03853,0,0,110,115,0,0,0,0,0,1.04793,-17.2908,-0.267489,0.03853,0,0,0,,,,,,,
1224,1848,0,1,1,0.956383,-21.5625,0.00082,-0.09667,0,0,10,10.5,0,0,0,0,0,1.00291,-17.3992,-0.000816202,0.096652,0,0,0,,,,,,,
1225,467_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973427,-17.4791,-4.02E-05,-8.18E-06,0,0,0,,,,,,,
1226,1846,0,1,1,0.97289,-21.4678,0.28056,0.10031,0,0,110,115,0,0,0,0,0,1.025,-17.3062,-0.280352,-0.10028,0,0,0,,,,,,,
1227,1850,0,1,1,0.917051,-21.6512,0.00054,0.08313,0,0,10,10.5,0,0,0,0,0,0.966969,-17.4713,-0.000542694,-0.0831095,0,0,0,,,,,,,
1228,468_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.95089,3.11875,-5.15E-05,-2.25E-06,0,0,0,,,,,,,
1229,1215,0,1,1,0.996304,-1.43937,0.41532,0.0439,0,0,110,115,0,0,0,0,0,1.00038,3.17929,-0.414937,-0.0438969,0,0,0,,,,,,,
1230,1217,0,1,1,0.978387,-2.16016,0.1608,0.09256,0,0,35,35,0,0,0,0,0,0.982452,2.4645,-0.160789,-0.0925579,0,0,0,,,,,,,
1231,469_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.951825,3.1346,-1.44E-05,-5.87E-07,0,0,0,,,,,,,
1232,1216,0,1,1,0.997541,-1.43061,0.18417,0.05017,0,0,110,115,0,0,0,0,0,1.00162,3.18749,-0.184054,-0.0501684,0,0,0,,,,,,,
1233,1218,0,1,1,0.983095,-2.77581,0.25242,0.02763,0,0,35,35,0,0,0,0,0,0.987143,1.85336,-0.252404,-0.0276296,0,0,0,,,,,,,
1234,470_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.98283,-23.3468,-0.000137102,-4.33E-05,0,0,0,,,,,,,
1235,3229,0,1,1,0.985164,-27.7088,0.77738,0.09595,0,0,110,115,0,0,0,0,0,1.03359,-22.9908,-0.776799,-0.0958932,0,0,0,,,,,,,
1236,3232,0,1,1,0.971833,-28.7063,0.15786,0.03997,0,0,35,35,0,0,0,0,0,1.01984,-23.8964,-0.157767,-0.0399621,0,0,0,,,,,,,
1237,471_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982806,-23.4154,-0.000149425,-4.72E-05,0,0,0,,,,,,,
1238,3230,0,1,1,0.985025,-27.8125,0.78687,0.09417,0,0,110,115,0,0,0,0,0,1.03347,-23.0848,-0.786263,-0.0941098,0,0,0,,,,,,,
1239,3233,0,1,1,0.97184,-28.7612,0.15409,0.03979,0,0,35,35,0,0,0,0,0,1.01986,-23.946,-0.153999,-0.0397821,0,0,0,,,,,,,
1240,472_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970805,-19.1565,-2.91E-05,-1.21E-05,0,0,0,,,,,,,
1241,2115,0,1,1,0.99473,-22.6103,0.562,0.0998,0,0,110,115,0,0,0,0,0,1.02173,-18.8821,-0.561742,-0.099778,0,0,0,,,,,,,
1242,2117,0,1,1,0.950653,-22.9154,0.00106,-0.07368,0,0,10,10.5,0,0,0,0,0,0.97618,-19.1711,-0.00105764,0.0736706,0,0,0,,,,,,,
1243,473_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973436,-19.3511,-1.36E-05,-1.24E-05,0,0,0,,,,,,,
1244,2116,0,1,1,0.996699,-22.8053,0.59519,0.00478,0,0,110,115,0,0,0,0,0,1.02366,-19.0674,-0.594939,-0.00477031,0,0,0,,,,,,,
1245,2118,0,1,1,0.947748,-23.1012,-0.00076,0.00112,0,0,10,10.5,0,0,0,0,0,0.973357,-19.3477,0.000759751,-0.00111985,0,0,0,,,,,,,
1246,474_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01485,-24.3659,-0.000165566,-6.23E-05,0,0,0,,,,,,,
1247,2127,0,1,1,0.99058,-29.0779,1.37596,0.23918,0,0,110,115,0,0,0,0,0,1.06877,-23.8046,-1.37475,-0.239057,0,0,0,,,,,,,
1248,2129,0,1,1,0.945213,-29.7409,0.00048,-0.08738,0,0,10,10.5,0,0,0,0,0,1.01924,-24.3736,-0.000475149,0.0873499,0,0,0,,,,,,,
1249,475_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01494,-24.3598,-0.00016473,-6.23E-05,0,0,0,,,,,,,
1250,2126,0,1,1,0.990695,-29.0629,1.38265,0.23922,0,0,110,115,0,0,0,0,0,1.06887,-23.7918,-1.38144,-0.239097,0,0,0,,,,,,,
1251,2128,0,1,1,0.945332,-29.7291,-0.00088,-0.08771,0,0,10,10.5,0,0,0,0,0,1.01934,-24.3636,0.000883884,0.0876799,0,0,0,,,,,,,
1252,478_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982072,-16.5892,-1.11E-05,-7.49E-06,0,0,0,,,,,,,
1253,925,0,1,1,1.02159,-20.4402,0.33444,0.0369,0,0,110,115,0,0,0,0,0,1.03328,-16.4082,-0.334292,-0.0368887,0,0,0,,,,,,,
1254,927,0,1,1,0.971435,-20.6379,0.00258,-0.00624,0,0,10,10.5,0,0,0,0,0,0.98254,-16.6014,-0.00257905,0.00623908,0,0,0,,,,,,,
1255,479_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.96498,-17.1376,-3.47E-05,-9.85E-06,0,0,0,,,,,,,
1256,1787,0,1,1,0.986101,-20.4172,0.65553,0.12844,0,0,110,115,0,0,0,0,0,1.01584,-16.7669,-0.655306,-0.128421,0,0,0,,,,,,,
1257,1790,0,1,1,0.940159,-20.8112,-0.00062,-0.0438,0,0,10,10.5,0,0,0,0,0,0.968331,-17.138,0.000620306,0.0437959,0,0,0,,,,,,,
1258,480_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.965185,-17.131,-3.12E-05,-9.26E-06,0,0,0,,,,,,,
1259,1788,0,1,1,0.986481,-20.3559,0.63225,0.12787,0,0,110,115,0,0,0,0,0,1.0162,-16.7092,-0.632041,-0.127851,0,0,0,,,,,,,
1260,1789,0,1,1,0.940889,-20.8152,0.0014,-0.04858,0,0,10,10.5,0,0,0,0,0,0.969036,-17.1419,-0.00139913,0.0485755,0,0,0,,,,,,,
1261,481_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949238,1.16942,-9.62E-06,-1.53E-06,0,0,0,,,,,,,
1262,1796,0,1,1,0.991411,-3.25466,0.5439,-0.00144,0,0,110,115,0,0,0,0,0,0.998371,1.37231,-0.543793,0.00144114,0,0,0,,,,,,,
1263,1798,0,1,1,0.942703,-3.46079,6.00E-05,-0.00127,0,0,10,10.5,0,0,0,0,0,0.949315,1.16908,-6.00E-05,0.00126997,0,0,0,,,,,,,
1264,483_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.989489,-19.2139,-5.81E-06,-2.98E-05,0,0,0,,,,,,,
1265,462,0,1,1,0.993341,-23.3357,0.70147,0.07748,0,0,110,115,0,0,0,0,0,1.04093,-19.0189,-0.701047,-0.0774417,0,0,0,,,,,,,
1266,464,0,1,1,0.957024,-23.6775,0.02832,-0.21142,0,0,10,10.5,0,0,0,0,0,1.00168,-19.3302,-0.0283014,0.21138,0,0,0,,,,,,,
1267,484_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9917,-18.8798,-1.10E-05,-2.74E-05,0,0,0,,,,,,,
1268,461,0,1,1,0.995901,-22.918,0.62198,0.1004,0,0,110,115,0,0,0,0,0,1.04336,-18.6403,-0.621608,-0.100358,0,0,0,,,,,,,
1269,463,0,1,1,0.962233,-23.4039,0.04991,-0.25158,0,0,10,10.5,0,0,0,0,0,1.00664,-19.083,-0.049881,0.251534,0,0,0,,,,,,,
1270,485_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.967162,-14.7585,-3.31E-05,-5.54E-06,0,0,0,,,,,,,
1271,3195,0,1,1,0.988888,-18.0695,0.49051,0.231,0,0,110,115,0,0,0,0,0,1.01897,-14.5513,-0.490333,-0.230974,0,0,0,,,,,,,
1272,3197,0,1,1,0.942462,-18.2968,6.00E-05,-0.07717,0,0,10,10.5,0,0,0,0,0,0.970978,-14.7653,-5.86E-05,0.0771629,0,0,0,,,,,,,
1273,486_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970171,-14.7831,-3.32E-05,-8.44E-06,0,0,0,,,,,,,
1274,3196,0,1,1,0.991013,-18.0945,0.49725,0.11285,0,0,110,115,0,0,0,0,0,1.02103,-14.5752,-0.497056,-0.112832,0,0,0,,,,,,,
1275,3198,0,1,1,0.941033,-18.3147,0.0001,0.01133,0,0,10,10.5,0,0,0,0,0,0.96959,-14.7826,-0.000100141,-0.0113289,0,0,0,,,,,,,
1276,493_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.947314,-18.2344,-9.02E-06,-1.08E-05,0,0,0,,,,,,,
1277,1646,0,1,1,0.997768,-22.0444,0.53173,-0.01978,0,0,110,115,0,0,0,0,0,0.996197,-18.0157,-0.531429,0.0197851,0,0,0,,,,,,,
1278,1649,0,1,1,0.948888,-22.2734,0.00286,-0.00138,0,0,10,10.5,0,0,0,0,0,0.947396,-18.2453,-0.00285894,0.00137979,0,0,0,,,,,,,
1279,494_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.950991,-18.2956,-2.17E-06,-9.65E-06,0,0,0,,,,,,,
1280,1647,0,1,1,1.00202,-22.0251,0.53575,0.03252,0,0,110,115,0,0,0,0,0,1.00045,-17.9966,-0.535487,-0.0325087,0,0,0,,,,,,,
1281,1648,0,1,1,0.958186,-22.3356,0.0015,-0.09065,0,0,10,10.5,0,0,0,0,0,0.956708,-18.308,-0.00149803,0.0906377,0,0,0,,,,,,,
1282,497_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.95655,-1.65331,-5.14E-06,-4.88E-07,0,0,0,,,,,,,
1283,3203,0,1,1,1.00535,-3.73616,0.09745,-0.01957,0,0,110,115,0,0,0,0,0,1.00624,-1.61268,-0.0973952,0.0195696,0,0,0,,,,,,,
1284,3205,0,1,1,0.991732,-4.42029,0.17626,0.03736,0,0,35,35,0,0,0,0,0,0.992614,-2.29551,-0.176246,-0.0373588,0,0,0,,,,,,,
1285,498_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988607,-19.0018,-5.25E-06,-6.72E-06,0,0,0,,,,,,,
1286,2178,0,1,1,0.997594,-23.1657,0.44793,0.01308,0,0,110,115,0,0,0,0,0,1.0401,-18.8427,-0.447714,-0.0130734,0,0,0,,,,,,,
1287,2180,0,1,1,0.948332,-23.3626,0.00753,-0.00257,0,0,10,10.5,0,0,0,0,0,0.988722,-19.0238,-0.00752721,0.00256952,0,0,0,,,,,,,
1288,499_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988105,-19.0109,-1.34E-05,-6.82E-06,0,0,0,,,,,,,
1289,2177,0,1,1,0.9976,-23.1677,0.45529,0.09527,0,0,110,115,0,0,0,0,0,1.04011,-18.8444,-0.455064,-0.0952495,0,0,0,,,,,,,
1290,2179,0,1,1,0.951797,-23.379,0.00685,-0.07894,0,0,10,10.5,0,0,0,0,0,0.992049,-19.0387,-0.00684456,0.078927,0,0,0,,,,,,,
1291,500_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00013,-11.059,6.77E-06,-2.92E-06,0,0,0,,,,,,,
1292,2794,0,1,1,0.982152,-14.5168,0.33988,-0.06405,0,0,110,115,0,0,0,0,0,0.99938,-10.8788,-0.339813,0.0640452,0,0,0,,,,,,,
1293,2796,0,1,1,0.983696,-14.7171,0.0029,-0.01047,0,0,10,10.5,0,0,0,0,0,1.0009,-11.0723,-0.00289925,0.0104689,0,0,0,,,,,,,
1294,501_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00019,-11.0378,7.41E-06,-4.04E-06,0,0,0,,,,,,,
1295,2795,0,1,1,0.98214,-14.5075,0.3373,-0.06316,0,0,110,115,0,0,0,0,0,0.999368,-10.8698,-0.337235,0.0631565,0,0,0,,,,,,,
1296,2797,0,1,1,0.98377,-14.6941,0.00261,-0.01083,0,0,10,10.5,0,0,0,0,0,1.00097,-11.0499,-0.00260929,0.0108289,0,0,0,,,,,,,
1297,504_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970108,-7.78351,-4.78E-06,-2.81E-06,0,0,0,,,,,,,
1298,1287,0,1,1,1.00996,-10.9759,0.38487,0.0252,0,0,110,115,0,0,0,0,0,1.02062,-7.60836,-0.384783,-0.0251964,0,0,0,,,,,,,
1299,1290,0,1,1,0.960395,-11.2016,0.01264,-0.00712,0,0,10,10.5,0,0,0,0,0,0.97052,-7.8294,-0.0126383,0.00711958,0,0,0,,,,,,,
1300,505_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969549,-7.76167,-5.35E-06,-2.75E-06,0,0,0,,,,,,,
1301,1288,0,1,1,1.00944,-10.9587,0.39038,0.03217,0,0,110,115,0,0,0,0,0,1.02011,-7.59156,-0.390291,-0.0321661,0,0,0,,,,,,,
1302,1289,0,1,1,0.959909,-11.1747,0.01165,-0.00873,0,0,10,10.5,0,0,0,0,0,0.970039,-7.80305,-0.0116484,0.00872948,0,0,0,,,,,,,
1303,506_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.97412,-14.5688,5.81E-06,-2.02E-06,0,0,0,,,,,,,
1304,2890,0,1,1,0.986045,-19.1859,0.25248,-0.06515,0,0,110,115,0,0,0,0,0,1.02423,-14.4625,-0.252413,0.0651475,0,0,0,,,,,,,
1305,2892,0,1,1,0.938122,-19.2979,-0.00082,-0.00427,0,0,10,10.5,0,0,0,0,0,0.974379,-14.5663,0.00081993,0.00426974,0,0,0,,,,,,,
1306,507_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973824,-14.5225,4.94E-06,-1.73E-06,0,0,0,,,,,,,
1307,2891,0,1,1,0.985779,-19.1374,0.24452,-0.0614,0,0,110,115,0,0,0,0,0,1.02397,-14.4176,-0.244458,0.0613975,0,0,0,,,,,,,
1308,2893,0,1,1,0.937831,-19.2479,-0.00081,-0.0045,0,0,10,10.5,0,0,0,0,0,0.974096,-14.52,0.000809933,0.00449972,0,0,0,,,,,,,
1309,510_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977371,-16.1469,-2.38E-05,-7.63E-06,0,0,0,,,,,,,
1310,523,0,1,1,1.00506,-20.0455,0.35045,0.14881,0,0,110,115,0,0,0,0,0,1.02922,-15.9971,-0.350249,-0.148777,0,0,0,,,,,,,
1311,527,0,1,1,0.959549,-20.1951,-0.00462,-0.09717,0,0,10,10.5,0,0,0,0,0,0.982406,-16.1396,0.00462041,0.097153,0,0,0,,,,,,,
1312,511_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973166,-10.4003,-2.98E-06,-3.86E-06,0,0,0,,,,,,,
1313,1462,0,1,1,0.99901,-13.817,0.38409,0.12857,0,0,110,115,0,0,0,0,0,1.02467,-10.2024,-0.38399,-0.128558,0,0,0,,,,,,,
1314,1464,0,1,1,0.961148,-14.0316,-0.00199,-0.2039,0,0,10,10.5,0,0,0,0,0,0.985252,-10.4063,0.00199101,0.203887,0,0,0,,,,,,,
1315,512_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.974148,-10.3879,6.86E-06,-3.79E-06,0,0,0,,,,,,,
1316,1461,0,1,1,0.998307,-13.823,0.38479,-0.06948,0,0,110,115,0,0,0,0,0,1.02397,-10.2083,-0.3847,0.0694784,0,0,0,,,,,,,
1317,1463,0,1,1,0.950611,-14.0008,-0.00331,-0.01356,0,0,10,10.5,0,0,0,0,0,0.974959,-10.3772,0.00330961,0.0135591,0,0,0,,,,,,,
1318,513_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988337,-20.5294,1.75E-05,-8.78E-06,0,0,0,,,,,,,
1319,509,0,1,1,0.989243,-24.8337,0.35304,-0.14293,0,0,110,115,0,0,0,0,0,1.03857,-20.3829,-0.352852,0.142907,0,0,0,,,,,,,
1320,512,0,1,1,0.981194,-25.8382,0.25093,0.08103,0,0,10,10.5,0,0,0,0,0,1.0305,-21.2935,-0.250796,-0.0810149,0,0,0,,,,,,,
1321,514_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984335,-23.9025,-9.03E-05,-3.75E-05,0,0,0,,,,,,,
1322,508,0,1,1,0.983817,-28.2817,1.10394,0.03017,0,0,110,115,0,0,0,0,0,1.03524,-23.4937,-1.10322,-0.0301404,0,0,0,,,,,,,
1323,511,0,1,1,0.97611,-29.5266,0.23862,0.06004,0,0,10,10.5,0,0,0,0,0,1.02749,-24.6171,-0.238472,-0.0600276,0,0,0,,,,,,,
1324,515_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.997156,-20.8942,-5.57E-05,-3.41E-05,0,0,0,,,,,,,
1325,1160,0,1,1,0.991593,-25.4032,0.69914,0.1199,0,0,110,115,0,0,0,0,0,1.04939,-20.649,-0.698567,-0.119841,0,0,0,,,,,,,
1326,1162,0,1,1,0.952659,-26.0045,0.05196,-0.10494,0,0,10,10.5,0,0,0,0,0,1.00703,-21.1859,-0.0519281,0.104912,0,0,0,,,,,,,
1327,516_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.995158,-20.9416,-5.99E-05,-2.35E-05,0,0,0,,,,,,,
1328,1159,0,1,1,0.990076,-25.3805,0.76048,0.16543,0,0,110,115,0,0,0,0,0,1.04795,-20.6278,-0.759881,-0.165368,0,0,0,,,,,,,
1329,1161,0,1,1,0.948428,-25.7442,-0.00689,-0.13037,0,0,10,10.5,0,0,0,0,0,1.00302,-20.9521,0.0069036,0.130334,0,0,0,,,,,,,
1330,517_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.981223,-16.0037,-1.71E-05,-8.33E-06,0,0,0,,,,,,,
1331,2917,0,1,1,0.978556,-20.3574,1.00663,0.32115,0,0,110,115,0,0,0,0,0,1.03442,-15.5349,-1.00646,-0.321125,0,0,0,,,,,,,
1332,2919,0,1,1,0.945001,-20.911,-0.00043,-0.28239,0,0,10,10.5,0,0,0,0,0,0.997306,-16.0301,0.000432271,0.282373,0,0,0,,,,,,,
1333,518_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.981259,-15.993,-1.59E-05,-7.79E-06,0,0,0,,,,,,,
1334,2916,0,1,1,0.978604,-20.3591,1.00021,0.31789,0,0,110,115,0,0,0,0,0,1.03446,-15.5363,-1.00004,-0.317865,0,0,0,,,,,,,
1335,2918,0,1,1,0.94458,-20.8995,-0.00041,-0.27986,0,0,10,10.5,0,0,0,0,0,0.996904,-16.0199,0.000412334,0.279843,0,0,0,,,,,,,
1336,519_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.981466,-23.4489,-9.09E-05,-2.90E-05,0,0,0,,,,,,,
1337,571,0,1,1,1.00224,-27.5385,1.06834,0.22709,0,0,110,115,0,0,0,0,0,1.03386,-22.9699,-1.0676,-0.227017,0,0,0,,,,,,,
1338,575,0,1,1,0.956288,-28.0553,0.00057,-0.0948,0,0,10,10.5,0,0,0,0,0,0.986228,-23.4551,-0.000567366,0.0947779,0,0,0,,,,,,,
1339,520_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.981926,-22.376,-2.40E-05,-2.69E-05,0,0,0,,,,,,,
1340,572,0,1,1,1.00241,-26.5746,0.86824,0.07399,0,0,110,115,0,0,0,0,0,1.03309,-22.0674,-0.867674,-0.0739552,0,0,0,,,,,,,
1341,574,0,1,1,0.95785,-26.9146,0.00156,-0.09599,0,0,10,10.5,0,0,0,0,0,0.986851,-22.3873,-0.00155611,0.0959697,0,0,0,,,,,,,
1342,2934,0,1,1,1.0166,-10.1299,0.25622,0.05148,0,0,10,10.5,0,0,0,0,0,1.02424,-6.80762,-0.2562,-0.0514781,0,0,0,,,,,,,
1343,523_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982496,-12.4916,1.88E-07,-2.44E-06,0,0,0,,,,,,,
1344,2832,0,1,1,0.99137,-16.8748,0.33729,-0.01671,0,0,110,115,0,0,0,0,0,1.03338,-12.3496,-0.337223,0.0167109,0,0,0,,,,,,,
1345,2834,0,1,1,0.942728,-17.0197,-0.00256,-0.00226,0,0,10,10.5,0,0,0,0,0,0.982635,-12.4829,0.00255969,0.00225987,0,0,0,,,,,,,
1346,524_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.992103,-14.8228,-1.43E-05,-6.93E-06,0,0,0,,,,,,,
1347,1590,0,1,1,1.01332,-19.3642,0.531,0.10057,0,0,110,115,0,0,0,0,0,1.04425,-14.6031,-0.530838,-0.100555,0,0,0,,,,,,,
1348,1592,0,1,1,0.966146,-19.6109,0.00189,-0.0579,0,0,10,10.5,0,0,0,0,0,0.995453,-14.8353,-0.00188848,0.0578941,0,0,0,,,,,,,
1349,525_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953832,-5.66684,-3.49E-06,2.57E-06,0,0,0,,,,,,,
1350,3248,0,1,1,0.998975,-9.27477,-0.1368,-0.01335,0,0,35,35,0,0,0,0,0,0.992653,-5.75466,0.136805,0.0133476,0,0,0,,,,,,,
1351,3250,0,1,1,1.00341,-9.84467,0.1768,0.00886,0,0,10,10.5,0,0,0,0,0,0.997027,-6.33172,-0.176759,-0.0088609,0,0,0,,,,,,,
1352,527_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986541,-17.2646,1.55E-06,-7.24E-06,0,0,0,,,,,,,
1353,2825,0,1,1,1.0074,-21.2297,0.37228,-0.02212,0,0,110,115,0,0,0,0,0,1.03764,-17.1168,-0.372091,0.0221213,0,0,0,,,,,,,
1354,2827,0,1,1,0.957711,-21.4031,0.00549,0.00194,0,0,10,10.5,0,0,0,0,0,0.98644,-17.2801,-0.00548787,-0.00193966,0,0,0,,,,,,,
1355,528_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984496,-17.266,-1.02E-05,-7.68E-06,0,0,0,,,,,,,
1356,2826,0,1,1,1.00586,-21.2364,0.37161,0.07249,0,0,110,115,0,0,0,0,0,1.03615,-17.1229,-0.371407,-0.0724704,0,0,0,,,,,,,
1357,2828,0,1,1,0.959083,-21.407,0.00482,-0.06773,0,0,10,10.5,0,0,0,0,0,0.987772,-17.2836,-0.00481661,0.0677174,0,0,0,,,,,,,
1358,529_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.959592,-13.9871,-2.10E-05,-4.33E-06,0,0,0,,,,,,,
1359,2536,0,1,1,0.983625,-17.3783,0.32612,0.05208,0,0,110,115,0,0,0,0,0,1.0097,-13.8835,-0.325956,-0.0520721,0,0,0,,,,,,,
1360,2538,0,1,1,0.934394,-17.5043,0.00454,0.00656,0,0,10,10.5,0,0,0,0,0,0.959186,-14.003,-0.00453919,-0.00655948,0,0,0,,,,,,,
1361,531_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.942613,-17.745,-7.14E-05,-9.19E-06,0,0,0,,,,,,,
1362,779,0,1,1,0.980668,-21.5714,0.38455,0.26796,0,0,110,115,0,0,0,0,0,0.994302,-17.5012,-0.384225,-0.267892,0,0,0,,,,,,,
1363,781,0,1,1,0.933825,-21.9484,0.02895,-0.06388,0,0,10,10.5,0,0,0,0,0,0.946759,-17.8677,-0.028931,0.0638654,0,0,0,,,,,,,
1364,532_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.970429,-8.99243,6.35E-06,-2.97E-06,0,0,0,,,,,,,
