bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
1309,527,0,1,1,0.960867,-17.29,-0.00443,-0.0954,0,0,10,10.5,0,0,0,0,0,0.985106,-13.3918,0.00443037,0.0953864,0,0,0,,,,,,,
1310,511_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.976371,-9.15451,-1.21E-06,-2.77E-06,0,0,0,,,,,,,
1311,1463,0,1,1,0.994941,-12.4572,0.39182,0.13,0,0,110,115,0,0,0,0,0,1.02805,-8.95395,-0.391753,-0.129992,0,0,0,,,,,,,
1312,1465,0,1,1,0.957285,-12.6825,-0.00069,-0.20331,0,0,10,10.5,0,0,0,0,0,0.988383,-9.16489,0.000690647,0.203301,0,0,0,,,,,,,
1313,512_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977482,-9.14105,4.26E-06,-2.72E-06,0,0,0,,,,,,,
1314,1462,0,1,1,0.994371,-12.4623,0.39225,-0.06913,0,0,110,115,0,0,0,0,0,1.02748,-8.95903,-0.392187,0.0691289,0,0,0,,,,,,,
1315,1464,0,1,1,0.946861,-12.6506,-0.00187,-0.01324,0,0,10,10.5,0,0,0,0,0,0.978269,-9.13539,0.00186987,0.0132394,0,0,0,,,,,,,
1316,513_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991243,-18.1987,1.47E-05,-6.77E-06,0,0,0,,,,,,,
1317,509,0,1,1,0.988826,-22.397,0.33379,-0.14653,0,0,110,115,0,0,0,0,0,1.04162,-18.0614,-0.333647,0.14651,0,0,0,,,,,,,
1318,512,0,1,1,0.980614,-23.409,0.25565,0.08393,0,0,10,10.5,0,0,0,0,0,1.03339,-18.9728,-0.25554,-0.0839172,0,0,0,,,,,,,
1319,514_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.98163,-21.6761,-0.00010506,-3.14E-05,0,0,0,,,,,,,
1320,508,0,1,1,0.977446,-25.9729,1.10769,0.0946,0,0,110,115,0,0,0,0,0,1.03282,-21.2617,-1.10707,-0.0945621,0,0,0,,,,,,,
1321,511,0,1,1,0.96916,-27.2414,0.23939,0.06226,0,0,10,10.5,0,0,0,0,0,1.02452,-22.3969,-0.239265,-0.0622491,0,0,0,,,,,,,
1322,515_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00023,-19.2588,-5.18E-05,-3.02E-05,0,0,0,,,,,,,
1323,1160,0,1,1,0.991149,-23.731,0.6737,0.12424,0,0,110,115,0,0,0,0,0,1.05267,-19.0236,-0.673193,-0.124185,0,0,0,,,,,,,
1324,1162,0,1,1,0.952318,-24.317,0.05091,-0.10616,0,0,10,10.5,0,0,0,0,0,1.0102,-19.5431,-0.0508815,0.106133,0,0,0,,,,,,,
1325,516_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.998221,-19.2796,-5.55E-05,-2.07E-05,0,0,0,,,,,,,
1326,1159,0,1,1,0.989617,-23.6814,0.7329,0.1702,0,0,110,115,0,0,0,0,0,1.05122,-18.9787,-0.732372,-0.170142,0,0,0,,,,,,,
1327,1161,0,1,1,0.948033,-24.02,-0.01034,-0.13148,0,0,10,10.5,0,0,0,0,0,1.00614,-19.2785,0.0103509,0.131447,0,0,0,,,,,,,
1328,517_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.989598,-14.2605,-4.95E-06,-4.96E-06,0,0,0,,,,,,,
1329,2919,0,1,1,0.985788,-18.4409,0.93822,0.28403,0,0,110,115,0,0,0,0,0,1.04296,-13.8312,-0.938128,-0.284015,0,0,0,,,,,,,
1330,2921,0,1,1,0.952283,-18.9538,0.00034,-0.28688,0,0,10,10.5,0,0,0,0,0,1.0058,-14.2894,-0.000339064,0.286869,0,0,0,,,,,,,
1331,518_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.989734,-14.2509,-4.46E-06,-4.64E-06,0,0,0,,,,,,,
1332,2918,0,1,1,0.985939,-18.4423,0.93288,0.2796,0,0,110,115,0,0,0,0,0,1.0431,-13.8326,-0.93279,-0.279586,0,0,0,,,,,,,
1333,2920,0,1,1,0.951946,-18.9414,-0.00018,-0.28396,0,0,10,10.5,0,0,0,0,0,1.00547,-14.2784,0.000180911,0.283949,0,0,0,,,,,,,
1334,519_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.98571,-21.1078,-7.20E-05,-2.31E-05,0,0,0,,,,,,,
1335,571,0,1,1,1,-25.1399,1.05464,0.2291,0,0,110,115,0,0,0,0,0,1.03835,-20.6387,-1.05406,-0.229041,0,0,0,,,,,,,
1336,575,0,1,1,0.954123,-25.6474,-0.00106,-0.0943,0,0,10,10.5,0,0,0,0,0,0.990428,-21.1092,0.00106144,0.0942822,0,0,0,,,,,,,
1337,520_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.987097,-19.9575,-1.50E-05,-2.07E-05,0,0,0,,,,,,,
1338,572,0,1,1,1.00133,-24.0838,0.83758,0.06419,0,0,110,115,0,0,0,0,0,1.03848,-19.6631,-0.83715,-0.0641643,0,0,0,,,,,,,
1339,574,0,1,1,0.956835,-24.4046,-0.00095,-0.09527,0,0,10,10.5,0,0,0,0,0,0.991963,-19.9612,0.000952152,0.0952537,0,0,0,,,,,,,
1340,2936,0,1,1,1.02303,-8.44752,0.24201,0.02813,0,0,10,10.5,0,0,0,0,0,1.03253,-5.26129,-0.241996,-0.0281294,0,0,0,,,,,,,
1341,523_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.987934,-10.7802,1.02E-06,-1.29E-06,0,0,0,,,,,,,
1342,2834,0,1,1,0.99527,-14.9841,0.27342,-0.03096,0,0,110,115,0,0,0,0,0,1.03905,-10.667,-0.273383,0.0309598,0,0,0,,,,,,,
1343,2836,0,1,1,0.9465,-15.0999,-0.00207,-0.00241,0,0,10,10.5,0,0,0,0,0,0.988081,-10.7733,0.00206984,0.00240991,0,0,0,,,,,,,
1344,524_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999237,-13.2622,-7.26E-06,-4.54E-06,0,0,0,,,,,,,
1345,1591,0,1,1,1.00736,-17.7346,0.49484,0.10045,0,0,110,115,0,0,0,0,0,1.05178,-13.0602,-0.494742,-0.100439,0,0,0,,,,,,,
1346,1593,0,1,1,0.960456,-17.9587,-0.00079,-0.05739,0,0,10,10.5,0,0,0,0,0,1.00254,-13.2657,0.000790492,0.0573859,0,0,0,,,,,,,
1347,525_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953976,-3.98933,-3.05E-06,2.98E-06,0,0,0,,,,,,,
1348,3250,0,1,1,0.997717,-7.4435,-0.13722,-0.01409,0,0,35,35,0,0,0,0,0,0.992796,-4.07749,0.137222,0.0140872,0,0,0,,,,,,,
1349,3252,0,1,1,1.00219,-8.01584,0.17707,0.00813,0,0,10,10.5,0,0,0,0,0,0.997224,-4.65536,-0.177024,-0.0081311,0,0,0,,,,,,,
1350,527_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988864,-14.3929,1.23E-06,-5.08E-06,0,0,0,,,,,,,
1351,2827,0,1,1,1.00832,-18.2125,0.3269,-0.02105,0,0,110,115,0,0,0,0,0,1.04012,-14.2638,-0.326765,0.0210507,0,0,0,,,,,,,
1352,2829,0,1,1,0.958499,-18.3605,0.00355,0.00291,0,0,10,10.5,0,0,0,0,0,0.988718,-14.4028,-0.00354892,-0.00290957,0,0,0,,,,,,,
1353,528_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986807,-14.3905,-8.18E-06,-5.39E-06,0,0,0,,,,,,,
1354,2828,0,1,1,1.00676,-18.2147,0.32515,0.07309,0,0,110,115,0,0,0,0,0,1.03861,-14.2656,-0.325005,-0.0730745,0,0,0,,,,,,,
1355,2830,0,1,1,0.959817,-18.362,0.00341,-0.06604,0,0,10,10.5,0,0,0,0,0,0.989995,-14.404,-0.00340774,0.06603,0,0,0,,,,,,,
1356,529_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.961329,-12.8615,-1.76E-05,-3.36E-06,0,0,0,,,,,,,
1357,2537,0,1,1,0.984543,-16.2803,0.32137,0.05089,0,0,110,115,0,0,0,0,0,1.01152,-12.7598,-0.32123,-0.0508839,0,0,0,,,,,,,
1358,2539,0,1,1,0.93534,-16.3946,0.00194,0.0055,0,0,10,10.5,0,0,0,0,0,0.960992,-12.868,-0.00193976,-0.00549965,0,0,0,,,,,,,
1359,531_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.950118,-14.9122,-5.28E-05,-6.51E-06,0,0,0,,,,,,,
1360,779,0,1,1,0.987639,-18.6142,0.34309,0.26304,0,0,110,115,0,0,0,0,0,1.00216,-14.697,-0.342856,-0.262987,0,0,0,,,,,,,
1361,781,0,1,1,0.94136,-18.9881,0.03548,-0.07781,0,0,10,10.5,0,0,0,0,0,0.955123,-15.06,-0.0354617,0.0777958,0,0,0,,,,,,,
1362,532_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.974453,-7.49501,4.79E-06,-2.00E-06,0,0,0,,,,,,,
1363,982,0,1,1,1.00991,-10.6066,0.4634,-0.09708,0,0,110,115,0,0,0,0,0,1.02429,-7.30713,-0.463339,0.0970778,0,0,0,,,,,,,
1364,984,0,1,1,0.960847,-10.782,-0.00474,-0.00057,0,0,10,10.5,0,0,0,0,0,0.974497,-7.47765,0.00473962,0.000569983,0,0,0,,,,,,,
1365,533_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.967727,-7.71574,-4.99E-07,-2.99E-06,0,0,0,,,,,,,
1366,983,0,1,1,1.00293,-10.7839,0.4921,-0.03324,0,0,110,115,0,0,0,0,0,1.01741,-7.47872,-0.492019,0.033241,0,0,0,,,,,,,
1367,985,0,1,1,0.953998,-11.0412,0.00363,-0.00041,0,0,10,10.5,0,0,0,0,0,0.967748,-7.72872,-0.00362968,0.000409981,0,0,0,,,,,,,
1368,534_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999266,-9.57706,-3.34E-07,-1.44E-06,0,0,0,,,,,,,
1369,1033,0,1,1,0.989539,-13.3968,0.38475,0.08687,0,0,110,115,0,0,0,0,0,1.05187,-9.41279,-0.384715,-0.0868657,0,0,0,,,,,,,
1370,1036,0,1,1,0.947142,-13.596,0.00068,-0.11274,0,0,10,10.5,0,0,0,0,0,1.00599,-9.58906,-0.000679797,0.112736,0,0,0,,,,,,,
1371,535_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00558,-9.55821,4.36E-07,-1.15E-06,0,0,0,,,,,,,
1372,1034,0,1,1,0.996406,-13.3795,0.37513,0.05804,0,0,110,115,0,0,0,0,0,1.05834,-9.39905,-0.375099,-0.0580371,0,0,0,,,,,,,
1373,1035,0,1,1,0.956367,-13.6035,0.00788,-0.15126,0,0,10,10.5,0,0,0,0,0,1.0147,-9.59762,-0.00787932,0.151254,0,0,0,,,,,,,
1374,536_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999566,-14.3807,5.48E-06,-7.54E-06,0,0,0,,,,,,,
1375,1377,0,1,1,1.01218,-18.1045,0.48661,0.03573,0,0,110,115,0,0,0,0,0,1.05163,-14.0999,-0.48647,-0.0357213,0,0,0,,,,,,,
1376,1379,0,1,1,0.971928,-18.7794,0.08045,-0.13632,0,0,10,10.5,0,0,0,0,0,1.00905,-14.7252,-0.0804305,0.136306,0,0,0,,,,,,,
1377,537_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.995891,-14.3123,-2.50E-05,-2.20E-05,0,0,0,,,,,,,
1378,1378,0,1,1,1.00781,-18.1888,0.50235,0.00948,0,0,110,115,0,0,0,0,0,1.04717,-14.2002,-0.502109,-0.00946019,0,0,0,,,,,,,
1379,1380,0,1,1,0.963697,-18.5124,0.04627,-0.07983,0,0,10,10.5,0,0,0,0,0,1.00109,-14.4999,-0.0462569,0.0798207,0,0,0,,,,,,,
1380,538_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.975651,-12.7288,-1.61E-05,-3.08E-06,0,0,0,,,,,,,
1381,440,0,1,1,0.99547,-16.1502,0.20415,0.05729,0,0,110,115,0,0,0,0,0,1.02669,-12.6482,-0.20406,-0.0572833,0,0,0,,,,,,,
1382,442,0,1,1,0.990547,-16.2476,0.00289,0.00617,0,0,10,10.5,0,0,0,0,0,1.02165,-12.7398,-0.00288902,-0.00616957,0,0,0,,,,,,,
1383,539_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.976363,-12.7952,-5.01E-06,-1.32E-06,0,0,0,,,,,,,
1384,439,0,1,1,0.996559,-16.1541,0.21083,0.05056,0,0,110,115,0,0,0,0,0,1.02775,-12.6522,-0.21078,-0.0505556,0,0,0,,,,,,,
1385,441,0,1,1,0.991205,-16.3249,0.00418,0.00696,0,0,10,10.5,0,0,0,0,0,1.02229,-12.8127,-0.00417886,-0.00695953,0,0,0,,,,,,,
1386,540_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06641,-9.58655,7.87E-08,-1.45E-07,0,0,0,,,,,,,
1387,1908,0,1,1,1.05316,-13.354,0.01401,0.00205,0,0,110,115,0,0,0,0,0,1.06641,-9.58583,-0.0140075,-0.00204965,0,0,0,,,,,,,
1388,1912,0,1,1,1.05286,-13.3814,0.01203,0.00689,0,0,10,10.5,0,0,0,0,0,1.06611,-9.61259,-0.012028,-0.00688933,0,0,0,,,,,,,
1389,541_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06641,-9.58655,7.87E-08,-1.45E-07,0,0,0,,,,,,,
1390,1909,0,1,1,1.05316,-13.354,0.01401,0.00205,0,0,110,115,0,0,0,0,0,1.06641,-9.58583,-0.0140075,-0.00204965,0,0,0,,,,,,,
1391,1913,0,1,1,1.05286,-13.3814,0.01203,0.00689,0,0,10,10.5,0,0,0,0,0,1.06611,-9.61259,-0.012028,-0.00688933,0,0,0,,,,,,,
1392,542_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06641,-9.58655,7.87E-08,-1.45E-07,0,0,0,,,,,,,
1393,1910,0,1,1,1.05316,-13.354,0.01401,0.00205,0,0,110,115,0,0,0,0,0,1.06641,-9.58583,-0.0140075,-0.00204965,0,0,0,,,,,,,
1394,1914,0,1,1,1.05286,-13.3814,0.01203,0.00689,0,0,10,10.5,0,0,0,0,0,1.06611,-9.61259,-0.012028,-0.00688933,0,0,0,,,,,,,
1395,543_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06641,-9.58655,7.87E-08,-1.45E-07,0,0,0,,,,,,,
1396,1911,0,1,1,1.05316,-13.354,0.01401,0.00205,0,0,110,115,0,0,0,0,0,1.06641,-9.58583,-0.0140075,-0.00204965,0,0,0,,,,,,,
1397,1915,0,1,1,1.05286,-13.3814,0.01203,0.00689,0,0,10,10.5,0,0,0,0,0,1.06611,-9.61259,-0.012028,-0.00688933,0,0,0,,,,,,,
1398,1916,0,1,1,1.04728,-14.1939,0.02603,0.00849,0,0,10,10.5,0,0,0,0,0,1.06061,-10.4048,-0.0260257,-0.00848923,0,0,0,,,,,,,
1399,2843,0,1,1,0.962141,-17.8777,0.24248,0.03193,0,0,10,10.5,0,0,0,0,0,1.00243,-13.8951,-0.242429,-0.0319277,0,0,0,,,,,,,
1400,2844,0,1,1,0.970003,-18.3125,0.27144,0.00109,0,0,10,10.5,0,0,0,0,0,1.01001,-14.2982,-0.271384,-0.00109152,0,0,0,,,,,,,
1401,550_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.998086,-3.94211,9.57E-07,2.04E-08,0,0,0,,,,,,,
1402,549,0,1,1,1.00866,-7.45079,-0.00031,-0.05287,0,0,110,115,0,0,0,0,0,1.04964,-3.94584,0.000314766,0.0528687,0,0,0,,,,,,,
1403,551,0,1,1,0.959249,-7.44553,-0.0003,-0.00119,0,0,10,10.5,0,0,0,0,0,0.998172,-3.941,0.000299986,0.00118997,0,0,0,,,,,,,
1404,551_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.954848,-15.0122,-1.40E-05,-5.89E-06,0,0,0,,,,,,,
1405,1804,0,1,1,0.977911,-18.391,0.39231,0.04986,0,0,110,115,0,0,0,0,0,1.00471,-14.8081,-0.392131,-0.0498503,0,0,0,,,,,,,
1406,1806,0,1,1,0.969288,-18.6013,-0.00183,-0.03373,0,0,35,35,0,0,0,0,0,0.99573,-15.0072,0.00183027,0.0337266,0,0,0,,,,,,,
1407,557_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972312,-20.5818,-4.61E-06,-1.97E-05,0,0,0,,,,,,,
1408,1486,0,1,1,0.971484,-24.7992,0.78485,-0.03057,0,0,110,115,0,0,0,0,0,1.02216,-20.2311,-0.78443,0.0305781,0,0,0,,,,,,,
1409,1488,0,1,1,0.9683,-25.1997,0.00291,-0.00146,0,0,10,10.5,0,0,0,0,0,1.0187,-20.5927,-0.0029079,0.00145974,0,0,0,,,,,,,
1410,558_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.971101,-20.6302,-1.19E-05,-1.74E-05,0,0,0,,,,,,,
1411,1487,0,1,1,0.970758,-24.821,0.79984,0.03033,0,0,110,115,0,0,0,0,0,1.02148,-20.2501,-0.799413,-0.0303137,0,0,0,,,,,,,
1412,1489,0,1,1,0.926264,-25.2523,0.00132,-0.05062,0,0,10,10.5,0,0,0,0,0,0.974285,-20.6395,-0.00131807,0.0506115,0,0,0,,,,,,,
1413,562_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.965869,-12.5435,-7.55E-06,-2.53E-06,0,0,0,,,,,,,
1414,601,0,1,1,0.996599,-16.3367,0.16627,0.0353,0,0,110,115,0,0,0,0,0,1.01646,-12.4495,-0.166184,-0.0352933,0,0,0,,,,,,,
1415,603,0,1,1,0.991684,-16.4619,0.00559,0.00442,0,0,10,10.5,0,0,0,0,0,1.01147,-12.5698,-0.00558747,-0.00441943,0,0,0,,,,,,,
1416,563_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963584,-12.5529,-1.90E-05,-4.14E-06,0,0,0,,,,,,,
1417,602,0,1,1,0.994176,-16.358,0.16186,0.05251,0,0,110,115,0,0,0,0,0,1.01409,-12.4698,-0.161739,-0.0524992,0,0,0,,,,,,,
1418,604,0,1,1,0.989196,-16.482,0.00796,0.00516,0,0,10,10.5,0,0,0,0,0,1.00903,-12.5889,-0.00795648,-0.00515933,0,0,0,,,,,,,
1419,565_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986787,-20.8258,6.52E-06,-1.97E-05,0,0,0,,,,,,,
1420,2195,0,1,1,0.989628,-24.9364,0.92599,-0.06463,0,0,110,115,0,0,0,0,0,1.03696,-20.3741,-0.925599,0.0646324,0,0,0,,,,,,,
1421,2199,0,1,1,0.942177,-25.4357,0.00063,-0.00457,0,0,10,10.5,0,0,0,0,0,0.987087,-20.8287,-0.000629653,0.00456931,0,0,0,,,,,,,
1422,566_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.99073,-19.453,-2.99E-05,-1.45E-05,0,0,0,,,,,,,
1423,1983,0,1,1,1.00584,-23.5979,0.60335,0.12404,0,0,110,115,0,0,0,0,0,1.04291,-19.2045,-0.603033,-0.124007,0,0,0,,,,,,,
1424,1985,0,1,1,0.961122,-23.902,0.00747,-0.09385,0,0,10,10.5,0,0,0,0,0,0.996168,-19.4872,-0.00746414,0.0938337,0,0,0,,,,,,,
1425,567_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.992469,-19.5607,-2.20E-05,-1.40E-05,0,0,0,,,,,,,
1426,1982,0,1,1,1.00782,-23.6311,0.63006,0.11604,0,0,110,115,0,0,0,0,0,1.04482,-19.236,-0.629742,-0.11601,0,0,0,,,,,,,
1427,1984,0,1,1,0.963708,-23.9942,0.00168,-0.10362,0,0,10,10.5,0,0,0,0,0,0.998664,-19.5736,-0.00167708,0.103602,0,0,0,,,,,,,
1428,570_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.976674,-16.5261,3.71E-06,-1.53E-05,0,0,0,,,,,,,
1429,851,0,1,1,0.973051,-20.4444,0.5829,0.00518,0,0,110,115,0,0,0,0,0,1.02716,-16.2658,-0.582604,-0.0051683,0,0,0,,,,,,,
1430,853,0,1,1,0.930263,-20.774,0.00786,-0.08151,0,0,10,10.5,0,0,0,0,0,0.981401,-16.5615,-0.00785454,0.0814964,0,0,0,,,,,,,
1431,571_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.979419,-16.6405,-1.75E-06,-1.28E-05,0,0,0,,,,,,,
1432,852,0,1,1,0.977523,-20.5456,0.59806,0.16158,0,0,110,115,0,0,0,0,0,1.03145,-16.3574,-0.597762,-0.161544,0,0,0,,,,,,,
1433,854,0,1,1,0.944783,-21.0112,0.03317,-0.27156,0,0,10,10.5,0,0,0,0,0,0.99524,-16.7756,-0.0331523,0.271518,0,0,0,,,,,,,
1434,572_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.979042,-15.8823,-5.33E-05,-1.65E-05,0,0,0,,,,,,,
1435,1273,0,1,1,0.985229,-19.6927,0.50782,0.17657,0,0,110,115,0,0,0,0,0,1.03107,-15.6149,-0.507532,-0.176525,0,0,0,,,,,,,
1436,1275,0,1,1,0.941537,-20.0228,0.00593,-0.08102,0,0,10,10.5,0,0,0,0,0,0.984877,-15.9161,-0.00592564,0.0810058,0,0,0,,,,,,,
1437,573_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.985127,-16.1936,-2.06E-05,-1.51E-05,0,0,0,,,,,,,
1438,1272,0,1,1,0.990816,-19.9156,0.69005,0.04902,0,0,110,115,0,0,0,0,0,1.03642,-15.8208,-0.689731,-0.0490011,0,0,0,,,,,,,
1439,1274,0,1,1,0.941369,-20.3416,0.00477,0.00658,0,0,10,10.5,0,0,0,0,0,0.984723,-16.21,-0.00476836,-0.00657887,0,0,0,,,,,,,
1440,574_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949056,-15.6496,-5.14E-06,-3.58E-06,0,0,0,,,,,,,
1441,2570,0,1,1,0.996003,-19.512,0.31798,-0.00384,0,0,110,115,0,0,0,0,0,0.99834,-15.4981,-0.317843,0.00384218,0,0,0,,,,,,,
1442,2572,0,1,1,0.946947,-19.6954,0.00845,-0.00213,0,0,10,10.5,0,0,0,0,0,0.949168,-15.6806,-0.00844777,0.00212974,0,0,0,,,,,,,
1443,575_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.949013,-15.6203,-5.18E-06,-3.59E-06,0,0,0,,,,,,,
1444,2569,0,1,1,0.995965,-19.4791,0.31909,-0.00223,0,0,110,115,0,0,0,0,0,0.998303,-15.4655,-0.318954,0.00223237,0,0,0,,,,,,,
1445,2571,0,1,1,0.946972,-19.6506,0.0042,-0.00309,0,0,10,10.5,0,0,0,0,0,0.949192,-15.6361,-0.00419885,0.00308965,0,0,0,,,,,,,
1446,576_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964702,1.36742,-4.58E-06,-1.20E-07,0,0,0,,,,,,,
1447,973,0,1,1,1.01403,0.106285,0.13508,0.11662,0,0,110,115,0,0,0,0,0,1.01587,1.43322,-0.135055,-0.116619,0,0,0,,,,,,,
1448,975,0,1,1,1.00201,0.368874,-0.09026,0.00169,0,0,35,35,0,0,0,0,0,1.00384,1.69487,0.0902605,-0.00168997,0,0,0,,,,,,,
1449,577_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.968347,-0.158397,-1.24E-05,3.63E-09,0,0,0,,,,,,,
1450,1281,0,1,1,1.01045,-1.74379,-0.00142,0.00154,0,0,110,115,0,0,0,0,0,1.01888,-0.158873,0.00146634,-0.00153998,0,0,0,,,,,,,
1451,1282,0,1,1,0.987355,-1.79339,0.01563,0.1805,0,0,35,35,0,0,0,0,0,0.995796,-0.207612,-0.0156292,-0.180497,0,0,0,,,,,,,
1452,578_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.99875,-13.745,-4.06E-06,-6.63E-06,0,0,0,,,,,,,
1453,723,0,1,1,1.0076,-18.1483,0.45728,0.03399,0,0,110,115,0,0,0,0,0,1.05038,-13.4845,-0.457187,-0.033982,0,0,0,,,,,,,
1454,725,0,1,1,0.962898,-18.4551,0.00335,-0.0613,0,0,10,10.5,0,0,0,0,0,1.00334,-13.7667,-0.00334899,0.0612958,0,0,0,,,,,,,
1455,579_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.951093,-11.908,-5.79E-05,-9.40E-06,0,0,0,,,,,,,
1456,431,0,1,1,0.936862,-16.0738,0.52006,0.07672,0,0,110,115,0,0,0,0,0,1.00044,-11.7628,-0.519718,-0.0767071,0,0,0,,,,,,,
1457,433,0,1,1,0.89555,-16.4941,0.04967,-0.06436,0,0,10,10.5,0,0,0,0,0,0.955672,-12.1316,-0.0496623,0.0643561,0,0,0,,,,,,,
1458,580_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.939453,-12.1145,-1.69E-05,-4.12E-06,0,0,0,,,,,,,
1459,430,0,1,1,0.925941,-16.1005,0.56987,0.08057,0,0,110,115,0,0,0,0,0,0.988583,-11.7886,-0.569726,-0.0805633,0,0,0,,,,,,,
1460,432,0,1,1,0.886137,-16.5068,0.00523,-0.07556,0,0,10,10.5,0,0,0,0,0,0.945288,-12.145,-0.00522932,0.0755567,0,0,0,,,,,,,
1461,581_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972693,-16.1069,-8.53E-06,-5.51E-06,0,0,0,,,,,,,
1462,591,0,1,1,1.00831,-19.6654,0.37833,0.05673,0,0,110,115,0,0,0,0,0,1.02365,-15.8893,-0.378184,-0.0567197,0,0,0,,,,,,,
1463,593,0,1,1,0.962597,-19.959,0.01353,-0.05921,0,0,10,10.5,0,0,0,0,0,0.977115,-16.174,-0.0135253,0.0592035,0,0,0,,,,,,,
1464,582_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.972754,-16.0811,-5.71E-06,-7.07E-06,0,0,0,,,,,,,
1465,592,0,1,1,1.00768,-19.6532,0.38865,-0.00157,0,0,110,115,0,0,0,0,0,1.02303,-15.8773,-0.388495,0.00157529,0,0,0,,,,,,,
1466,594,0,1,1,0.958272,-19.8676,0.00089,-0.00132,0,0,10,10.5,0,0,0,0,0,0.972852,-16.0852,-0.000889739,0.00131985,0,0,0,,,,,,,
1467,583_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983936,-13.6653,-3.28E-06,-5.16E-06,0,0,0,,,,,,,
1468,2185,0,1,1,0.998649,-17.3603,0.36559,0.05263,0,0,110,115,0,0,0,0,0,1.03553,-13.4283,-0.36546,-0.0526201,0,0,0,,,,,,,
1469,2187,0,1,1,0.954968,-17.7025,0.01703,-0.08162,0,0,10,10.5,0,0,0,0,0,0.98981,-13.7465,-0.0170241,0.0816106,0,0,0,,,,,,,
1470,584_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.985354,-13.7407,3.54E-06,-5.53E-06,0,0,0,,,,,,,
