ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
225,132,1,1,1,0,0.000605,0.00455,0.008993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
225,296,1,1,1,0,0.000456,0.003272,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09808,0.013067,-3.0958,0.00272362,1,1,1,1
225,296,1,1,1,0,0.000482,0.003238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
225,1158,1,1,1,1,3.00E-05,-0.0027,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.27813,-0.756381,4.2787,0.704867,1,1,1,1
226,124,1,1,1,0,0.000853,0.00438,0.017973,0,0,0,0,0,0,0,0,0,0,0,0,1.39664,0.0299914,-1.39491,-0.0384034,1,1,1,1
226,1160,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.41E-13,0,3.41E-13,1,1,1,1
227,31,1,1,1,0,0.000605,0.00645,0.40269,0,0,0,0,0,0,0,0,0,0,0,0,1.94046,0.46697,-1.93907,-1.25269,1,1,1,1
227,31,1,1,1,0,0.0006,0.006456,0.41344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
227,1168,1,1,1,1,0.00063,0.04583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
227,1169,1,1,1,1,0.00062,0.04583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
227,1170,1,1,1,1,0.00061,0.04583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
227,1171,1,1,1,1,0.00063,0.04583,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.8749,-0.227728,1.87718,0.393824,1,1,1,1
228,244,1,1,1,0,0.000399,0.001594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109404,0.00779875,-0.0109403,-0.00779847,1,1,1,1
228,245,1,1,1,0,0.000385,0.001539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232995,0.00324001,-0.0232993,-0.00323919,1,1,1,1
228,1174,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
229,228,1,1,1,0,0.004121,0.023325,0.011903,0,0,0,0,0,0,0,0,0,0,0,0,1.57154,0.211557,-1.5617,-0.168224,1,1,1,1
229,409,1,1,1,1,0.00056,0.025194,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.02633,-0.273768,1.02699,0.303646,1,1,1,1
229,411,1,1,1,1,0.00595,0.21952,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-0.545195,0.0622519,0.547078,0.00722479,1,1,1,1
230,44,1,1,1,0,0.001429,0.007425,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0.395012,-0.339366,-0.394821,0.315475,1,1,1,1
230,44,1,1,1,0,0.001405,0.007467,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
230,1199,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,0,1.42E-14,0,1,1,1,1
230,1202,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.84E-14,1.14E-13,1.42E-14,-1.14E-13,1,1,1,1
231,47,1,1,1,0,0.001349,0.007541,0.015341,0,0,0,0,0,0,0,0,0,0,0,0,3.69445,-0.433746,-3.68448,0.4596,1,1,1,1
231,47,1,1,1,0,0.001383,0.007505,0.015341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
231,92,1,1,1,0,0.002242,0.01207,0.019573,0,0,0,0,0,0,0,0,0,0,0,0,-0.951551,0.867613,0.953562,-0.893792,1,1,1,1
231,92,1,1,1,0,0.002265,0.012,0.019573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
231,233,1,1,1,0,0.000991,0.010703,0.000147,0,0,0,0,0,0,0,0,0,0,0,0,1.32662,0.0599049,-1.3257,-0.0501867,1,1,1,1
231,233,1,1,1,0,0.000994,0.010807,0.000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
231,1204,1,1,1,1,6.00E-05,-0.00196,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.06973,-0.494807,4.07079,0.460032,1,1,1,1
232,1095,1,1,1,1,1.00E-06,0.16065,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-1.38E-11,-4.44E-14,1.38E-11,4.35E-14,1,1,1,1
232,1098,1,1,1,1,1.00E-06,0.1613,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-1.37E-11,-3.55E-15,1.37E-11,8.88E-16,1,1,1,1
233,1207,1,1,1,1,0.00189,0.009452,0,0,0,0,0,0,1,0,0,0,0,0,0,7.11E-15,4.26E-14,-3.55E-15,-4.26E-14,1,1,1,1
233,1424,1,1,1,1,0,0.009452,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.78E-15,5.68E-14,2.78E-15,-5.68E-14,1,1,1,1
234,102,1,1,1,0,0.00055,0.0031,0.006491,0,0,0,0,0,0,0,0,0,0,0,0,0.482237,-0.223148,-0.482153,0.211134,1,1,1,1
234,102,1,1,1,0,0.000595,0.00311,0.006491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
234,247,1,1,1,0,0.000458,0.001832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171269,0.00258896,-0.0171267,-0.00258839,1,1,1,1
234,248,1,1,1,0,0.00051,0.002042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071424,-0.00287971,-0.00714237,0.00287983,1,1,1,1
235,236,1,1,1,0,0.001896,0.011397,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430068,0.026423,0.00430171,-0.0463755,1,1,1,1
235,236,1,1,1,0,0.00128,0.007043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
235,1179,1,1,1,1,0.00106,0.02733,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00178167,-0.0113956,-0.00178153,0.0113993,1,1,1,1
235,1181,1,1,1,1,0.00051,0.02103,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00251996,-0.015023,-0.00251984,0.0150279,1,1,1,1
236,110,1,1,1,0,0.008017,0.057353,0.07935,0,0,0,0,0,0,0,0,0,0,0,0,-0.447541,0.166477,0.449492,-0.231075,1,1,1,1
236,133,1,1,1,0,0.005123,0.031096,0.045,0,0,0,0,0,0,0,0,0,0,0,0,-0.285401,-0.0556052,0.285824,0.0131646,1,1,1,1
236,292,1,1,1,0,0.00207,0.010469,0.017608,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-07,-0.0175694,2.34E-09,-3.84E-08,1,1,1,1
236,293,1,1,1,0,0.001992,0.010208,0.015116,0,0,0,0,0,0,0,0,0,0,0,0,1.12E-07,-0.0150827,1.88E-09,-3.24E-08,1,1,1,1
236,1210,1,1,1,1,0,0.025955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.11E-15,0,-7.11E-15,1,1,1,1
237,177,1,1,1,0,0.000265,0.003573,0.007861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915594,-0.266601,0.0915724,0.250897,1,1,1,1
237,177,1,1,1,0,0.000435,0.003592,0.007861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
237,205,1,1,1,0,0.00132,0.00969,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01217,0.187601,-3.00023,-0.0999456,1,1,1,1
237,206,1,1,1,0,0.00817,0.04567,0.06877,0,0,0,0,0,0,0,0,0,0,0,0,0.725735,0.0970524,-0.721321,-0.14084,1,1,1,1
237,1213,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,1.42E-14,-2.27E-13,0,2.27E-13,1,1,1,1
238,45,1,1,1,0,0.000392,0.00626,0.43374,0,0,0,0,0,0,0,0,0,0,0,0,9.0781,0.838971,-9.06271,-1.44376,1,1,1,1
238,45,1,1,1,0,0.000344,0.006281,0.43374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238,255,1,1,1,0,0.00078,0.004427,0.225,0,0,0,0,0,0,0,0,0,0,0,0,10.8831,0.581273,-10.8368,-0.76818,1,1,1,1
238,255,1,1,1,0,0.000783,0.004436,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238,1216,1,1,1,1,0.00014,0.01496,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.0909,-0.532169,10.1051,2.05252,1,1,1,1
238,1277,1,1,1,1,0.00014,0.01496,0,0,0,0,0,0,1,0,0,0,0,0,0,-9.9718,-0.627414,9.98571,2.11384,1,1,1,1
238,1336,1,1,1,1,0.00014,0.014959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238,1391,1,1,1,1,0.000141,0.014959,0,0,0,0,0,0,1,0,0,0,0,0,0,0.101302,-0.275462,-0.10129,0.276745,1,1,1,1
239,1220,1,1,1,1,0.00189,0.00189,0,0,0,0,0,0,0.95932,0,0,0,0,0,0,0.23669,0.254353,-0.236468,-0.254131,1,1,1,1
239,1221,1,1,1,1,0.00189,0.00189,0,0,0,0,0,0,0.95932,0,0,0,0,0,0,0.230189,0.290791,-0.229936,-0.290538,1,1,1,1
240,1224,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.228007,-0.0194908,-0.228002,0.0195423,1,1,1,1
241,1224,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.227997,0.0195939,0.228002,-0.0195424,1,1,1,1
243,1225,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
244,1226,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00990044,-0.00241003,-0.00990043,0.00241013,1,1,1,1
245,1226,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00990042,0.00241023,0.00990043,-0.00241013,1,1,1,1
246,1227,1,1,1,1,0,0.001202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.25E-12,0,-1.02E-12,1,1,1,1
247,1233,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00773264,-0.00663882,0.00773265,0.00663893,1,1,1,1
248,1233,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00773266,0.00663904,-0.00773265,-0.00663893,1,1,1,1
249,197,1,1,1,0,0.004577,0.018308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778467,0.0705341,-0.0777971,-0.0703358,1,1,1,1
249,1234,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0975257,-0.0302549,0.0975267,0.0302652,1,1,1,1
250,1244,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84E-14,-3.41E-13,-2.84E-14,3.41E-13,1,1,1,1
250,1247,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84E-14,-3.41E-13,-2.84E-14,3.41E-13,1,1,1,1
253,76,1,1,1,0,0.000291,0.00151,0.11691,0,0,0,0,0,0,0,0,0,0,0,0,1.22984,-0.0970928,-1.22938,-0.0143014,1,1,1,1
253,1237,1,1,1,1,0,0.001147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03E-12,0,-5.91E-12,1,1,1,1
253,1240,1,1,1,1,0,0.001152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.71E-12,0,-1.59E-12,1,1,1,1
254,1280,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
255,259,1,1,1,0,0.000141,0.002649,0.22849,0,0,0,0,0,0,0,0,0,0,0,0,-1.18448,-0.548697,1.18459,0.0965765,1,1,1,1
255,259,1,1,1,0,0.000141,0.002649,0.22849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
255,1242,1,1,1,1,0.0001,0.02199,0,0,0,0,0,0,1,0,0,0,0,0,0,4.69436,1.09453,-4.69202,-0.580121,1,1,1,1
256,1235,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.229382,0.0412263,0.229388,-0.0411711,1,1,1,1
257,1236,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
259,1261,1,1,1,1,0.0001,0.01994,0,0,0,0,0,0,1,0,0,0,0,0,0,4.36004,0.533168,-4.3581,-0.146225,1,1,1,1
259,1263,1,1,1,1,9.00E-05,0.01996,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3453,0.52982,-4.34357,-0.145136,1,1,1,1
260,102,1,1,1,0,0.002006,0.018095,0.03535,0,0,0,0,0,0,0,0,0,0,0,0,1.52275,-0.158021,-1.52034,0.11211,1,1,1,1
260,102,1,1,1,0,0.001972,0.018159,0.03535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
260,172,1,1,1,0,0.001091,0.007224,0.01175,0,0,0,0,0,0,0,0,0,0,0,0,3.2175,-0.233486,-3.21159,0.249284,1,1,1,1
260,172,1,1,1,0,0.001091,0.006958,0.01175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
260,261,1,1,1,0,0.000719,0.002878,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0.0114699,-0.0415006,-0.0114687,0.0365076,1,1,1,1
260,267,1,1,1,0,0.00276,0.014699,0.017193,0,0,0,0,0,0,0,0,0,0,0,0,-0.637068,-0.541548,0.63905,0.535416,1,1,1,1
260,272,1,1,1,0,0.000707,0.004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560535,1.67817,-0.559409,-1.67156,1,1,1,1
260,272,1,1,1,0,0.000675,0.004074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
260,1242,1,1,1,1,3.00E-05,-0.00447,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.67531,-0.704162,4.67601,0.600186,1,1,1,1
262,1235,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.229393,-0.0411163,-0.229388,0.0411715,1,1,1,1
263,59,1,1,1,0,0.00214,0.012344,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26583,0.436312,-1.26179,-0.413024,1,1,1,1
263,264,1,1,1,0,0.001216,0.008567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986465,0.250613,-0.985836,-0.245799,1,1,1,1
263,264,1,1,1,0,0.001083,0.009112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
263,1250,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,4.26E-14,-2.27E-13,-2.84E-14,2.27E-13,1,1,1,1
264,312,1,1,1,0,0.001521,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440461,0.169164,0.44064,-0.167903,1,1,1,1
264,312,1,1,1,0,0.001529,0.010709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
264,672,1,1,1,1,0.00162,0.12238,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,-8.31E-05,-6.32E-06,8.31E-05,6.32E-06,1,1,1,1
264,675,1,1,1,1,0.00173,0.12533,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,-2.12E-05,-2.76E-06,2.12E-05,2.76E-06,1,1,1,1
265,1255,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,-2.27E-13,2.84E-14,2.27E-13,1,1,1,1
266,1258,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,-2.27E-13,2.84E-14,2.27E-13,1,1,1,1
267,156,1,1,1,0,0.000293,0.00128,0.001481,0,0,0,0,0,0,0,0,0,0,0,0,5.20813,0.0611428,-5.20388,-0.0462983,1,1,1,1
267,156,1,1,1,0,0.000321,0.001285,0.001481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
267,230,1,1,1,0,0.000792,0.004134,0.00529,0,0,0,0,0,0,0,0,0,0,0,0,2.13077,-0.0700256,-2.12896,0.0692392,1,1,1,1
267,230,1,1,1,0,0.000771,0.004132,0.00529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
267,268,1,1,1,0,0.003459,0.01634,0.021953,0,0,0,0,0,0,0,0,0,0,0,0,0.119488,-0.0231825,-0.119438,0.00190505,1,1,1,1
267,1261,1,1,1,1,3.00E-05,-0.00236,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.35751,-0.192153,4.3581,0.146356,1,1,1,1
267,1263,1,1,1,1,4.00E-05,-0.00232,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.34279,-0.177539,4.34356,0.132835,1,1,1,1
269,259,1,1,1,0,0.00031,0.00375,0.27097,0,0,0,0,0,0,0,0,0,0,0,0,4.55761,-0.472712,-4.55437,-0.0256536,1,1,1,1
269,259,1,1,1,0,0.00031,0.00374,0.26951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
269,653,1,1,1,1,0.00025,0.020321,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.55761,0.472774,4.56289,-0.0439186,1,1,1,1
269,654,1,1,1,1,0.00025,0.02058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
270,308,1,1,1,0,0.003427,0.024493,0.046883,0,0,0,0,0,0,0,0,0,0,0,0,-0.498758,-0.106327,0.499206,0.0185005,1,1,1,1
270,308,1,1,1,0,0.00345,0.02455,0.046941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
270,1272,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84E-14,-2.27E-13,-4.26E-14,2.27E-13,1,1,1,1
270,1275,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.27E-13,-1.42E-14,2.27E-13,1,1,1,1
272,1281,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,1.42E-14,-2.27E-13,0,2.27E-13,1,1,1,1
273,274,1,1,1,0,2.70E-05,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67043,-0.250252,-5.66959,0.253679,1,1,1,1
273,817,1,1,1,1,0.00117,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.30169,0.0292659,1.30382,0.0879395,1,1,1,1
273,818,1,1,1,1,0.00113,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.29763,0.0226167,1.29967,0.0938344,1,1,1,1
273,819,1,1,1,1,0.0012,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.31789,0.0532014,1.32013,0.0670741,1,1,1,1
273,820,1,1,1,1,0.00121,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.75316,0.145373,1.75717,0.0685867,1,1,1,1
274,1133,1,1,1,1,8.00E-05,-0.003193,0,0,0,0,0,0,1.0653,0,0,0,0,0,0,5.66944,-0.253826,-5.66661,0.140946,1,1,1,1
275,1287,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.84E-14,-5.68E-13,1.42E-14,3.41E-13,1,1,1,1
276,46,1,1,1,0,0.001295,0.007342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.630525,-0.0528137,0.630797,0.0543218,1,1,1,1
276,46,1,1,1,0,0.001355,0.00735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
276,157,1,1,1,0,0.000841,0.005909,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149514,-0.0104507,0.149523,0.010519,1,1,1,1
276,157,1,1,1,0,0.000851,0.00596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
276,1303,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,-1.14E-13,0,1.14E-13,1,1,1,1
276,1306,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,0,1.42E-14,0,1,1,1,1
277,1307,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,-3.41E-13,1.42E-14,2.27E-13,1,1,1,1
277,1310,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.42E-14,-3.41E-13,1.42E-14,2.27E-13,1,1,1,1
278,272,1,1,1,0,0.001448,0.006837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908821,-1.56545,-0.0870643,1.58348,1,1,1,1
278,1217,1,1,1,1,0,0.00189,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0906797,1.56607,0.0906797,-1.56109,1,1,1,1
279,280,1,1,1,0,0.000276,0.002928,0.2358,0,0,0,0,0,0,0,0,0,0,0,0,18.2591,0.502612,-18.2114,-0.433941,1,1,1,1
279,280,1,1,1,0,0.000278,0.003073,0.22885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
279,1328,1,1,1,1,0.000157,0.0193,0,0,0,0,0,0,1,0,0,0,0,0,0,-9.57614,-0.145865,9.59101,1.97412,1,1,1,1
279,1329,1,1,1,1,0.000157,0.0193,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.67925,-0.295777,8.69148,1.799,1,1,1,1
280,281,1,1,1,0,0.000148,0.00237,0.15033,0,0,0,0,0,0,0,0,0,0,0,0,-7.89928,-0.773688,7.90413,0.558125,1,1,1,1
280,281,1,1,1,0,0.000149,0.002403,0.15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
280,314,1,1,1,0,0.000244,0.003096,0.19845,0,0,0,0,0,0,0,0,0,0,0,0,17.3862,-0.448288,-17.3468,0.554377,1,1,1,1
280,314,1,1,1,0,0.000258,0.003112,0.19906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
280,606,1,1,1,1,7.00E-05,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,4.32805,0.822045,-4.32664,-0.519373,1,1,1,1
280,608,1,1,1,1,7.00E-05,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3962,0.83555,-4.39475,-0.523256,1,1,1,1
281,130,1,1,1,0,0.00061,0.008934,0.35,0,0,0,0,0,0,0,0,0,0,0,0,-15.9487,-1.19386,16.0292,1.70171,1,1,1,1
281,130,1,1,1,0,0.000607,0.009082,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
281,1311,1,1,1,1,6.00E-05,0.01767,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0226,0.307542,-4.02159,-0.00938791,1,1,1,1
281,1313,1,1,1,1,6.00E-05,0.01764,0,0,0,0,0,0,1,0,0,0,0,0,0,4.02179,0.330265,-4.02078,-0.0324718,1,1,1,1
282,81,1,1,1,0,0.000486,0.004405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938774,0.358502,-0.938508,-0.356192,1,1,1,1
282,81,1,1,1,0,0.000524,0.004361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
282,107,1,1,1,0,0.003136,0.012777,0.022306,0,0,0,0,0,0,0,0,0,0,0,0,3.05224,-0.236692,-3.04886,0.196341,1,1,1,1
282,107,1,1,1,0,0.000756,0.007832,0.022306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
282,107,1,1,1,0,0.000813,0.007845,0.022306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
282,107,1,1,1,0,0.002291,0.012497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
282,188,1,1,1,0,0.00035,0.004752,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77318,-0.14632,-2.77037,0.18458,1,1,1,1
282,283,1,1,1,0,0.000322,0.001289,0.001949,0,0,0,0,0,0,0,0,0,0,0,0,0.22913,-0.023769,-0.229112,0.0219737,1,1,1,1
282,284,1,1,1,0,0.000308,0.001231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013278,-0.0257243,-0.0132777,0.0257254,1,1,1,1
282,285,1,1,1,0,0.00035,0.004743,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0448,0.168868,-1.04439,-0.163321,1,1,1,1
282,1311,1,1,1,1,5.00E-05,-0.00265,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.02539,0.0279519,4.02623,-0.0727844,1,1,1,1
282,1313,1,1,1,1,5.00E-05,-0.00262,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.02617,-0.123634,4.02702,0.0792519,1,1,1,1
285,770,1,1,1,1,0.000995,0.08192,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-3.38E-07,-4.33E-07,3.38E-07,4.33E-07,1,1,1,1
286,128,1,1,1,0,0.000139,0.002567,0.15402,0,0,0,0,0,0,0,0,0,0,0,0,9.14688,4.0053,-9.13986,-4.20712,1,1,1,1
286,128,1,1,1,0,0.000146,0.002573,0.16789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
286,342,1,1,1,1,0,-0.000698,0,0,0,0,0,0,1,0,0,0,0,0,0,1.92475,-2.06146,-1.92475,2.05605,1,1,1,1
286,344,1,1,1,1,0,-0.000704,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9151,-2.05111,-1.9151,2.04571,1,1,1,1
287,199,1,1,1,0,0.001686,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70268,0.439224,-1.69741,-0.364229,1,1,1,1
287,1317,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,1.42E-14,-2.27E-13,-2.84E-14,2.27E-13,1,1,1,1
288,1320,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
288,1321,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
289,1139,1,1,1,1,1.00E-06,0.075614,0,0,0,0,0,0,0.92995,0,0,0,0,0,0,0.209166,0.0666928,-0.209166,-0.0650553,1,1,1,1
289,1139,1,1,1,1,1.00E-06,0.075614,0,0,0,0,0,0,0.92995,0,0,0,0,0,0,0,0,0,0,1,1,1,1
289,1140,1,1,1,1,1.00E-06,0.060491,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-0.947236,-0.302028,0.947237,0.358875,1,1,1,1
289,1141,1,1,1,1,1.00E-06,0.060491,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-6.37E-12,3.55E-15,6.37E-12,-1.07E-14,1,1,1,1
289,1248,1,1,1,1,0,0.1048,0,0,0,0,0,0,0.97222,0,0,0,0,0,0,0,1.78E-15,0,1.78E-15,1,1,1,1
289,1249,1,1,1,1,0,0.1051,0,0,0,0,0,0,0.97222,0,0,0,0,0,0,0.0403803,-0.0213171,-0.0403803,0.0215323,1,1,1,1
