bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G ,B ,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
2306,5870,1,1,0,1.003947,-14.119983,-0.00766,-0.09604,0,0,0,0,0,0,0,0,0,0.833263,-6.09849,0.00765959,0.0960359,1,0,0
2307,5874,1,1,2,0.958013,29.269876,0,0,0.40491001,0.0262,0,29.27,0.0705,-0.18,0,0,0,0.958013,45.9562,0.40491,0.179146,1,0,0
2308,5875,1,1,2,0.962717,29.103382,0,0,0.39723,0.04343,0,29.103001,0.0705,-0.18,0,0,0,0.962717,45.7823,0.39723,0.197093,1,0,0
2309,5876,1,1,2,1.000372,28.125961,0,0,0.40403,-0.00639,0,28.125999,0.0705,-0.18,0,0,0,1.00037,44.7613,0.40403,0.179414,1,0,0
2310,1387_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914494,39.7757,-8.42E-09,1.35E-08,1,0,0
2311,5873,1,1,0,1.002024,22.817776,-0.17152,-0.06408,0,0,0,0,0,0,0,0,0,0.961508,39.6645,0.17152,0.0640795,1,0,0
2312,1420_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888644,-7.2897,1.80E-07,9.45E-06,1,0,0
2313,5883,1,1,0,0.998604,-12.636611,1.07238998,0.19547001,0,0,0,0,0,0,0,0,0,0.935828,-6.76788,-1.07238,-0.195469,1,0,0
2314,5885,1,1,0,0.998604,-12.636611,0.00287,-0.29142,0,0,0,0,0,0,0,0,0,0.956267,-7.41213,-0.00286993,0.291414,1,0,0
2315,1423_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861001,-0.798859,-2.50E-06,8.20E-06,1,0,0
2316,5897,1,1,0,1.006723,-10.081958,0.78039001,0.16172001,0,0,0,0,0,0,0,0,0,0.906677,-0.425218,-0.78037,-0.161717,1,0,0
2317,5899,1,1,0,1.006723,-10.081958,-0.00461,0.00248,0,0,0,0,0,0,0,0,0,0.86075,-0.766209,0.00460992,-0.0024799,1,0,0
2318,1424_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860989,-0.784674,-2.43E-06,8.00E-06,1,0,0
2319,5896,1,1,0,1.006723,-10.081958,0.78098999,0.1625,0,0,0,0,0,0,0,0,0,0.906723,-0.393668,-0.78097,-0.162497,1,0,0
2320,5898,1,1,0,1.006723,-10.081958,-0.0067,0.00238,0,0,0,0,0,0,0,0,0,0.860753,-0.737434,0.00669989,-0.00237991,1,0,0
2321,1426_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814424,-6.34621,-1.20E-05,3.39E-05,1,0,0
2322,2645,1,1,0,1.002874,-12.791639,0.62634998,0.04332,0,0,0,0,0,0,0,0,0,0.813604,-6.0697,-0.626303,-0.0433404,1,0,0
2323,2647,1,1,0,1.002874,-12.791639,-0.00041,-0.08828,0,0,0,0,0,0,0,0,0,0.819701,-6.35164,0.000410102,0.0882713,1,0,0
2324,5938,1,1,0,1.0022,-9.152577,-0.00655,-0.63097,0,0,0,0,0,0,0,-1.8,0,0.923031,1.30851,0.00655208,0.630887,1,0,0
2325,5937,1,1,0,1.0022,-9.152577,-0.00655,-0.63097,0,0,0,0,0,0,0,-1.8,0,0.923031,1.30851,0.00655208,0.630887,1,0,0
2326,5944,1,1,2,0.89397,50.612877,0,0,0.04843,0.01637,0,50.612999,0.0088,-0.02,0,0,0,0.89397,65.8329,0.04843,0.0109818,1,0,0
2327,1433_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951752,2.55492,-7.14E-08,1.46E-06,1,0,0
2328,5947,1,1,0,1.00082,-8.809352,0.23639,-0.03336,0,0,0,0,0,0,0,0,0,1.0011,2.63632,-0.236387,0.0333575,1,0,0
2329,5948,1,1,0,1.00082,-8.809352,0.03962,0.00863,0,0,0,0,0,0,0,0,0,0.950913,2.34707,-0.0396198,-0.00862955,1,0,0
2330,1434_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950565,3.58614,2.50E-16,1.78E-15,1,0,0
2331,1470_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950732,54.2261,0,0,1,0,0
2332,1471_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940147,54.5712,4.81E-08,-8.66E-08,1,0,0
2333,5861,1,1,0,0.982929,36.621559,-0.06674,-0.05975,0,0,0,0,0,0,0,0,0,0.939872,54.5459,0.0667399,0.0597497,1,0,0
2334,5863,1,1,0,0.982929,36.621559,0.00337,0.17969,0,0,0,0,0,0,0,0,0,0.931646,54.5737,-0.00337,-0.179689,1,0,0
2335,6325,1,1,2,0.982849,11.493133,0,0,0.15155,-0.06216,0,11.493,0.001,-0.2,0,0,0,0.982849,27.0641,0.15155,0.311788,1,0,0
2336,6326,1,1,2,0.986852,11.517761,0,0,0.15483,-0.04241,0,11.518,0.001,-0.2,0,0,0,0.986852,27.0906,0.15483,0.333078,1,0,0
2337,1474_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0243,2.25987,3.89E-07,2.35E-06,1,0,0
2338,6342,1,1,0,0.994521,-8.067702,0,0,0,0,0,0,0,0,0,0.6,0,1.01989,2.24295,-6.07E-13,-1.20E-09,1,0,0
2339,1475_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02433,2.25472,3.99E-07,2.41E-06,1,0,0
2340,6341,1,1,0,0.994521,-8.067702,0,0,0,0,0,0,0,0,0,0.6,0,1.01992,2.23776,-6.11E-13,-1.21E-09,1,0,0
2341,1477_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865743,40.0307,-9.35E-12,-2.64E-12,1,0,0
2342,6366,1,1,2,0.950811,25.309202,0,0,0.3957,-0.03021,0,25.309,0.079,-0.24,0,0,0,0.950811,41.6849,0.3957,0.0939518,1,0,0
2343,6367,1,1,2,0.941704,24.424931,0,0,0.3016,-0.08832,0,24.424999,0.079,-0.24,0,0,0,0.941704,40.7814,0.3016,0.0345699,1,0,0
2344,1519_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902897,2.91394,-5.17E-07,4.25E-06,1,0,0
2345,6371,1,1,0,1.007106,-8.287063,0.30427999,0.00637,0,0,0,0,0,0,0,0,0,0.902702,3.06831,-0.304274,-0.00637221,1,0,0
2346,6374,1,1,0,1.007106,-8.287063,0.00781,-0.00551,0,0,0,0,0,0,0,0,0,0.903239,2.88137,-0.00780986,0.00550962,1,0,0
2347,1520_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902955,2.91689,-5.12E-07,4.24E-06,1,0,0
2348,6372,1,1,0,1.007106,-8.287063,0.30381001,0.00638,0,0,0,0,0,0,0,0,0,0.902761,3.071,-0.303804,-0.0063822,1,0,0
