ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
6641,6644,1,1,1,0,0.0057,0.01603,0.00165,0,0,0,0,0,0,0,0,0,0,0,0,0.638065,0.20758,-0.635655,-0.202548,1,1,1,1
6642,6640,1,1,1,0,0.00058,0.0019,0.00019,0,0,0,0,0,0,0,0,0,0,0,0,0.447266,0.186428,-0.447134,-0.186189,1,1,1,1
6643,6607,1,1,1,0,0.02074,0.06702,0.00686,0,0,0,0,0,0,0,0,0,0,0,0,0.142402,0.0997197,-0.141776,-0.10466,1,1,1,1
6644,6642,1,1,1,0,0.01149,0.02967,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,0.538745,0.192549,-0.535163,-0.186428,1,1,1,1
6646,6645,1,1,1,0,0.00413,0.00711,0.00137,0,0,0,0,0,0,0,0,0,0,0,0,0.176844,-0.100305,-0.17667,0.0992653,1,1,1,1
6648,6366,1,1,1,0,0.04727,0.08388,0.00774,0,0,0,0,0,0,0,0,0,0,0,0,-0.269822,0.0734498,0.27363,-0.0743134,1,1,1,1
6648,6646,1,1,1,0,0.00157,0.00306,0.00029,0,0,0,0,0,0,0,0,0,0,0,0,0.187933,-0.09545,-0.187862,0.0953054,1,1,1,1
6649,7372,1,1,1,0,0.03719,0.06033,0.00656,0,0,0,0,0,0,0,0,0,0,0,0,-0.614903,0.160634,0.630737,-0.141279,1,1,1,1
6650,6629,1,1,1,0,0.00446,0.01388,0.00143,0,0,0,0,0,0,0,0,0,0,0,0,-0.102544,-0.0943246,0.102631,0.0931787,1,1,1,1
6651,6637,1,1,1,0,0.01372,0.04446,0.00454,0,0,0,0,0,0,0,0,0,0,0,0,-0.268497,0.043592,0.269519,-0.0448141,1,1,1,1
6652,6611,1,1,1,0,0.00983,0.03182,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,-0.198786,0.0712169,0.199219,-0.0731137,1,1,1,1
6654,6625,1,1,1,0,0.02826,0.0914,0.00934,0,0,0,0,0,0,0,0,0,0,0,0,0.340338,0.0616835,-0.336869,-0.0594701,1,1,1,1
6655,6571,1,1,1,0,0.00777,0.02512,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0.315336,0.0142115,-0.314558,-0.0142523,1,1,1,1
6657,6563,1,1,1,0,0.00397,0.01298,0.00133,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736325,0.00609199,0.0736541,-0.00735792,1,1,1,1
6658,6564,1,1,1,0,0.00397,0.01281,0.00131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792195,0.00806638,0.0792446,-0.00930186,1,1,1,1
6658,6656,1,1,1,0,0.01306,0.04207,0.00431,0,0,0,0,0,0,0,0,0,0,0,0,0.167028,-0.00967639,-0.166665,0.00652447,1,1,1,1
6658,6657,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878093,0.00161002,0.0878093,-0.00160925,1,1,1,1
6660,6764,1,1,1,0,0.01405,0.03645,0.00377,0,0,0,0,0,0,0,0,0,0,0,0,0.323911,-0.153345,-0.322111,0.154249,1,1,1,1
6661,6659,1,1,1,0,0.00207,0.00661,0.00068,0,0,0,0,0,0,0,0,0,0,0,0,0.39806,0.0301559,-0.397729,-0.0297795,1,1,1,1
6663,6662,1,1,1,0,0.00124,0.00397,0.00044,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455401,-0.1778,0.00459314,0.177485,1,1,1,1
6663,6677,1,1,1,0,0.00107,0.00802,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0.0286756,-0.194809,-0.0286341,0.194939,1,1,1,1
6664,6668,1,1,1,0,0.01083,0.01917,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,-0.302199,-0.154474,0.303434,0.154835,1,1,1,1
6667,6437,1,1,1,0,0.07438,0.13025,0.01236,0,0,0,0,0,0,0,0,0,0,0,0,-0.188211,-0.071774,0.191502,0.0661335,1,1,1,1
6667,6576,1,1,1,0,0.03322,0.10736,0.01099,0,0,0,0,0,0,0,0,0,0,0,0,0.0292767,0.0375923,-0.0291782,-0.0470996,1,1,1,1
6667,6612,1,1,1,0,0.02636,0.08521,0.00871,0,0,0,0,0,0,0,0,0,0,0,0,0.0610043,0.0201809,-0.0608783,-0.0275768,1,1,1,1
6668,6060,1,1,1,0,0.00135,0.06052,0,0,0,0,0,0,1.1003,0,0,0,0,0,0,-1.61989,-0.606788,1.62469,0.82172,1,1,1,1
6668,6665,1,1,1,0,0.01339,0.02686,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0.275729,0.00222671,-0.274731,-0.0028363,1,1,1,1
6669,6060,1,1,1,0,0.00153,0.06156,0,0,0,0,0,0,1.0971,0,0,0,0,0,0,-1.59769,-0.5541,1.60285,0.761821,1,1,1,1
6669,6654,1,1,1,0,0.01967,0.06364,0.00651,0,0,0,0,0,0,0,0,0,0,0,0,0.605624,0.142383,-0.598141,-0.124684,1,1,1,1
6669,6655,1,1,1,0,0.02314,0.06628,0.00678,0,0,0,0,0,0,0,0,0,0,0,0,0.432505,0.0306058,-0.428235,-0.0252115,1,1,1,1
6669,6657,1,1,1,0,0.03322,0.10752,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0.124619,0.0281032,-0.124076,-0.0374828,1,1,1,1
6669,6665,1,1,1,0,0.00959,0.03116,0.00318,0,0,0,0,0,0,0,0,0,0,0,0,0.249759,0.0431677,-0.249154,-0.0444327,1,1,1,1
6669,6668,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579759,0.0383655,0.0579759,-0.038365,1,1,1,1
6670,6794,1,1,1,0,0.03917,0.12669,0.01296,0,0,0,0,0,0,0,0,0,0,0,0,0.0864644,0.00232487,-0.08615,-0.0134328,1,1,1,1
6671,6665,1,1,1,0,0.00463,0.01579,0.00161,0,0,0,0,0,0,0,0,0,0,0,0,-0.346429,-0.0339989,0.346985,0.034269,1,1,1,1
6673,6656,1,1,1,0,0.00777,0.02512,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0.00223674,0.012956,-0.00223512,-0.0155244,1,1,1,1
6673,6671,1,1,1,0,0.01273,0.04099,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,-0.174137,-0.025956,0.174529,0.0229989,1,1,1,1
6674,6564,1,1,1,0,0.00413,0.03066,0.00293,0,0,0,0,0,0,0,0,0,0,0,0,0.192329,-0.0157807,-0.192176,0.0139684,1,1,1,1
6674,6662,1,1,1,0,0.00314,0.01025,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0.0487249,0.19886,-0.0485934,-0.199485,1,1,1,1
6674,6663,1,1,1,0,0.00545,0.00959,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0.104384,0.243614,-0.104002,-0.243845,1,1,1,1
6674,6668,1,1,1,0,0.0038,0.0286,0.00273,0,0,0,0,0,0,0,0,0,0,0,0,-0.212446,-0.220609,0.212798,0.220493,1,1,1,1
6674,6669,1,1,1,0,0.00231,0.02413,0.00373,0,0,0,0,0,0,0,0,0,0,0,0,-0.242906,-0.272086,0.243209,0.271475,1,1,1,1
6675,6672,1,1,1,0,0.00256,0.00826,0.00085,0,0,0,0,0,0,0,0,0,0,0,0,-0.111211,0.067484,0.111255,-0.0681935,1,1,1,1
6676,6564,1,1,1,0,0.00562,0.00992,0.00092,0,0,0,0,0,0,0,0,0,0,0,0,-0.4054,0.0451196,0.406334,-0.0443941,1,1,1,1
6676,6672,1,1,1,0,0.00446,0.00793,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0.318498,-0.0521194,-0.318035,0.0521935,1,1,1,1
6677,6564,1,1,1,0,0.01372,0.04438,0.00454,0,0,0,0,0,0,0,0,0,0,0,0,0.113597,-0.0603231,-0.113374,0.0564845,1,1,1,1
6677,6664,1,1,1,0,0.00455,0.00802,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,-0.234852,-0.146616,0.235199,0.146474,1,1,1,1
6678,6589,1,1,1,0,0.00529,0.01686,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0.152998,-0.0477764,-0.152862,0.0464781,1,1,1,1
6679,6588,1,1,1,0,0.01124,0.01975,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,-0.481358,-0.166296,0.484252,0.169626,1,1,1,1
6679,6589,1,1,1,0,0.01083,0.01909,0.00166,0,0,0,0,0,0,0,0,0,0,0,0,0.278703,0.00159264,-0.277867,-0.00178365,1,1,1,1
6679,6678,1,1,1,0,0.00876,0.01455,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,0.216291,0.0778987,-0.21583,-0.0786573,1,1,1,1
6680,6593,1,1,1,0,0.0557,0.0995,0.00934,0,0,0,0,0,0,0,0,0,0,0,0,-0.246508,-0.00464534,0.25002,0.00178252,1,1,1,1
6682,6324,1,1,1,0,0.05992,0.10149,0.01089,0,0,0,0,0,0,0,0,0,0,0,0,-0.32725,0.0842657,0.334983,-0.0809983,1,1,1,1
6682,6577,1,1,1,0,0.05835,0.09876,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0.200332,-0.0892639,-0.197236,0.0850865,1,1,1,1
6683,6727,1,1,1,0,0.01678,0.02959,0.00277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220001,2.90E-08,0.0220041,-0.00493269,1,1,1,1
6683,6727,1,1,1,0,0.01455,0.0257,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6684,6433,1,1,1,0,0.02826,0.09669,0.00936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491137,0.0571689,0.0492999,-0.065305,1,1,1,1
6684,6572,1,1,1,0,0.02074,0.06727,0.00688,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387855,-0.073169,0.0389263,0.067108,1,1,1,1
6685,6602,1,1,1,0,0.0295,0.05182,0.00488,0,0,0,0,0,0,0,0,0,0,0,0,0.462714,-0.106468,-0.455835,0.113884,1,1,1,1
6687,6061,1,1,1,0,0.00157,0.06616,0,0,0,0,0,0,1.0009,0,0,0,0,0,0,-0.475566,0.124121,0.475947,-0.108066,1,1,1,1
6687,6647,1,1,1,0,0.04579,0.12752,0.01314,0,0,0,0,0,0,0,0,0,0,0,0,0.323868,-0.125034,-0.318407,0.12712,1,1,1,1
6687,6686,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135889,-0.0300285,-0.135889,0.0300305,1,1,1,1
6688,6589,1,1,1,0,0.07694,0.13256,0.01263,0,0,0,0,0,0,0,0,0,0,0,0,0.0494358,-0.0346119,-0.0491861,0.0224122,1,1,1,1
6689,6639,1,1,1,0,0.05736,0.10083,0.00949,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163646,-0.0716807,0.0166418,0.0627513,1,1,1,1
6690,6594,1,1,1,0,0.04777,0.09058,0.00862,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627031,0.127909,0.063742,-0.134343,1,1,1,1
6691,6615,1,1,1,0,0.00512,0.0124,0.00123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677292,-0.0464914,0.0677654,0.045413,1,1,1,1
6691,6653,1,1,1,0,0.04455,0.14413,0.01475,0,0,0,0,0,0,0,0,0,0,0,0,0.133125,-0.0543315,-0.132185,0.0433838,1,1,1,1
6692,6634,1,1,1,0,0.0127,0.03297,0.00341,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224166,0.105473,0.0225727,-0.108379,1,1,1,1
6693,6588,1,1,1,0,0.02628,0.04694,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0.0653608,0.107114,-0.0649493,-0.110912,1,1,1,1
6693,6624,1,1,1,0,0.04545,0.08091,0.00757,0,0,0,0,0,0,0,0,0,0,0,0,-0.125366,-0.116114,0.126606,0.110357,1,1,1,1
6694,6631,1,1,1,0,0.0062,0.02,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0.0452538,-0.0150241,-0.0452399,0.013029,1,1,1,1
6694,7493,1,1,1,0,0.04959,0.07521,0.01215,0,0,0,0,0,0,0,0,0,0,0,0,-0.207436,0.13408,0.210544,-0.141516,1,1,1,1
6695,6573,1,1,1,0,0.08678,0.14975,0.01423,0,0,0,0,0,0,0,0,0,0,0,0,0.388412,-0.160234,-0.37319,0.172478,1,1,1,1
6696,6571,1,1,1,0,0.00355,0.01157,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,-0.120223,0.0394297,0.12028,-0.0404312,1,1,1,1
6696,6592,1,1,1,0,0.04116,0.13289,0.01359,0,0,0,0,0,0,0,0,0,0,0,0,0.0982232,-0.0414297,-0.0977724,0.0294097,1,1,1,1
6698,6580,1,1,1,0,0.03033,0.0981,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,-0.110256,0.0297867,0.110662,-0.0385153,1,1,1,1
6698,6719,1,1,1,0,0.01107,0.03579,0.00366,0,0,0,0,0,0,0,0,0,0,0,0,0.018363,0.0906365,-0.0182646,-0.0939656,1,1,1,1
6699,6622,1,1,1,0,0.0162,0.05223,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,-0.14928,-0.033114,0.149654,0.0289056,1,1,1,1
6699,6782,1,1,1,0,0.02066,0.06678,0.00683,0,0,0,0,0,0,0,0,0,0,0,0,0.129279,0.022114,-0.128923,-0.0278143,1,1,1,1
6700,6463,1,1,1,0,0.01719,0.0557,0.00569,0,0,0,0,0,0,0,0,0,0,0,0,0.030554,-0.0231781,-0.0305306,0.0176363,1,1,1,1
6700,6689,1,1,1,0,0.01364,0.07041,0.00728,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575571,0.0231781,0.0576128,-0.030066,1,1,1,1
6701,6633,1,1,1,0,0.0181,0.05851,0.00599,0,0,0,0,0,0,0,0,0,0,0,0,-0.242947,0.156988,0.24445,-0.158206,1,1,1,1
6702,6666,1,1,1,0,0.03132,0.1014,0.01038,0,0,0,0,0,0,0,0,0,0,0,0,0.366095,0.0266553,-0.362032,-0.0241612,1,1,1,1
6703,6064,1,1,1,0,0.0014,0.06235,0,0,0,0,0,0,1.0996,0,0,0,0,0,0,-1.8053,-0.760801,1.81154,1.03872,1,1,1,1
6703,6701,1,1,1,0,0.01636,0.05306,0.00542,0,0,0,0,0,0,0,0,0,0,0,0,-0.146703,0.25078,0.148052,-0.251989,1,1,1,1
6703,6702,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981375,0.260999,-0.981375,-0.2609,1,1,1,1
6704,6712,1,1,1,0,0.02967,0.06636,0.00649,0,0,0,0,0,0,0,0,0,0,0,0,-0.396714,0.202418,0.402623,-0.195702,1,1,1,1
6704,6725,1,1,1,0,0.02157,0.04744,0.00462,0,0,0,0,0,0,0,0,0,0,0,0,0.0869778,-0.06357,-0.0867343,0.0594681,1,1,1,1
6706,6063,1,1,1,0,0.00139,0.05984,0,0,0,0,0,0,1.0603,0,0,0,0,0,0,-0.799442,-0.375195,0.80061,0.425472,1,1,1,1
6706,6705,1,1,1,0,0.00033,0.00058,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0.799448,0.375196,-0.799198,-0.4,1,1,1,1
6707,6635,1,1,1,0,0.01281,0.02182,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0.267843,0.0415618,-0.266923,-0.0417803,1,1,1,1
6707,6703,1,1,1,0,0.01322,0.0343,0.00329,0,0,0,0,0,0,0,0,0,0,0,0,-0.432777,-0.0745619,0.435263,0.0776134,1,1,1,1
6708,6702,1,1,1,0,0.02306,0.07157,0.00818,0,0,0,0,0,0,0,0,0,0,0,0,-0.11973,-0.0220401,0.120057,0.0145732,1,1,1,1
6708,6703,1,1,1,0,0.02306,0.07157,0.00818,0,0,0,0,0,0,0,0,0,0,0,0,-0.121072,-0.0219598,0.121407,0.0145149,1,1,1,1
6709,6601,1,1,1,0,0.04455,0.08926,0.00679,0,0,0,0,0,0,0,0,0,0,0,0,0.0237347,0.0665891,-0.0234931,-0.0728983,1,1,1,1
6709,6703,1,1,1,0,0.05,0.10909,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,-0.160654,-0.082416,0.162229,0.0748909,1,1,1,1
6710,6668,1,1,1,0,0.06372,0.20612,0.02108,0,0,0,0,0,0,0,0,0,0,0,0,-0.38243,-0.0266481,0.392182,0.0373537,1,1,1,1
6711,6771,1,1,1,0,0.00281,0.00901,0.00092,0,0,0,0,0,0,0,0,0,0,0,0,0.0717502,0.0145505,-0.0717351,-0.0154192,1,1,1,1
6712,6606,1,1,1,0,0.03521,0.07645,0.00743,0,0,0,0,0,0,0,0,0,0,0,0,0.0835994,0.0820917,-0.083094,-0.0883543,1,1,1,1
6713,6066,1,1,1,0,0.00145,0.06839,0,0,0,0,0,0,1.0037,0,0,0,0,0,0,-0.844528,-0.0113242,0.84557,0.0604724,1,1,1,1
6713,6688,1,1,1,0,0.02132,0.06595,0.00671,0,0,0,0,0,0,0,0,0,0,0,0,0.499795,-0.155004,-0.493979,0.166284,1,1,1,1
6713,6712,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202859,-0.0084483,-0.202859,0.00845242,1,1,1,1
6713,7426,1,1,1,0,0.04132,0.13967,0.01241,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485905,0.0393064,0.0487736,-0.0510439,1,1,1,1
6714,6581,1,1,1,0,0.02174,0.03835,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0.385797,-0.189331,-0.381605,0.193302,1,1,1,1
6714,6632,1,1,1,0,0.01521,0.04901,0.00502,0,0,0,0,0,0,0,0,0,0,0,0,0.0220075,-0.00476533,-0.0219997,-3.53E-08,1,1,1,1
6714,6649,1,1,1,0,0.0343,0.11099,0.01136,0,0,0,0,0,0,0,0,0,0,0,0,-0.500724,0.183097,0.511011,-0.160633,1,1,1,1
6715,6651,1,1,1,0,0.01851,0.06,0.00614,0,0,0,0,0,0,0,0,0,0,0,0,-0.131226,0.0496715,0.131597,-0.054592,1,1,1,1
6715,6716,1,1,1,0,0.01934,0.06264,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0.115226,-0.0546715,-0.114917,0.0492678,1,1,1,1
6718,6596,1,1,1,0,0.04843,0.08438,0.00809,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664612,0.0696014,0.0669542,-0.0765229,1,1,1,1
6718,6623,1,1,1,0,0.01917,0.06198,0.00634,0,0,0,0,0,0,0,0,0,0,0,0,0.036026,-0.00202781,-0.0360002,-0.00399998,1,1,1,1
6718,6634,1,1,1,0,0.01075,0.0282,0.00291,0,0,0,0,0,0,0,0,0,0,0,0,0.102694,-0.0976123,-0.102473,0.0953793,1,1,1,1
6718,6717,1,1,1,0,0.00372,0.00884,0.00067,0,0,0,0,0,0,0,0,0,0,0,0,-0.180173,0.0260388,0.180301,-0.0263816,1,1,1,1
6719,6720,1,1,1,0,0.00521,0.01694,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0.00226469,0.0919656,-0.00221945,-0.0935337,1,1,1,1
6720,6692,1,1,1,0,0.03485,0.07019,0.00683,0,0,0,0,0,0,0,0,0,0,0,0,0.00499486,0.104594,-0.00458351,-0.110473,1,1,1,1
6721,6608,1,1,1,0,0.02661,0.08603,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0.0493608,-0.0228519,-0.0492869,0.0142934,1,1,1,1
6722,6726,1,1,1,0,0.01802,0.03182,0.00298,0,0,0,0,0,0,0,0,0,0,0,0,0.0222719,-0.00981938,-0.0222611,0.00701358,1,1,1,1
6723,6652,1,1,1,0,0.02017,0.06529,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,-0.454172,0.0221324,0.458346,-0.015376,1,1,1,1
6723,6727,1,1,1,0,0.03769,0.1219,0.01247,0,0,0,0,0,0,0,0,0,0,0,0,0.224363,0.118489,-0.221879,-0.122638,1,1,1,1
6724,6591,1,1,1,0,0.02397,0.08322,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0.129797,-0.0766974,-0.12926,0.0706495,1,1,1,1
6725,6679,1,1,1,0,0.01091,0.01926,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0.0577278,-0.0664682,-0.0576449,0.0648047,1,1,1,1
6726,6727,1,1,1,0,0.0238,0.0538,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986396,-0.0140135,0.0988872,0.00934389,1,1,1,1
6727,6578,1,1,1,0,0.03843,0.10074,0.01041,0,0,0,0,0,0,0,0,0,0,0,0,-0.567807,0.162862,0.581932,-0.135835,1,1,1,1
6727,6691,1,1,1,0,0.04463,0.07884,0.00738,0,0,0,0,0,0,0,0,0,0,0,0,0.238287,-0.092489,-0.235259,0.0908229,1,1,1,1
6727,6728,1,1,1,0,0.01083,0.01917,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0.205673,0.0208536,-0.205187,-0.0217059,1,1,1,1
6728,6722,1,1,1,0,0.00165,0.00537,0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0.0902867,0.0117061,-0.0902723,-0.0121806,1,1,1,1
6730,6071,1,1,1,0,0.00157,0.06775,0,0,0,0,0,0,1.0249,0,0,0,0,0,0,-0.730305,-0.0977424,0.731207,0.136658,1,1,1,1
6730,6627,1,1,1,0,0.01405,0.04537,0.00465,0,0,0,0,0,0,0,0,0,0,0,0,0.544263,-0.0987676,-0.53994,0.108127,1,1,1,1
6730,6689,1,1,1,0,0.02198,0.06843,0.00702,0,0,0,0,0,0,0,0,0,0,0,0,0.350835,-0.0510467,-0.34806,0.0527459,1,1,1,1
6731,6071,1,1,1,0,0.00165,0.06775,0,0,0,0,0,0,1.0201,0,0,0,0,0,0,-0.731832,-0.0317537,0.73276,0.0698593,1,1,1,1
6731,6638,1,1,1,0,0.02289,0.07413,0.00758,0,0,0,0,0,0,0,0,0,0,0,0,0.32223,-0.077523,-0.319711,0.0781693,1,1,1,1
6731,6690,1,1,1,0,0.00967,0.03157,0.00322,0,0,0,0,0,0,0,0,0,0,0,0,0.0143772,0.136339,-0.0141898,-0.138909,1,1,1,1
6731,6730,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274766,-0.214545,-0.274766,0.214558,1,1,1,1
6732,6324,1,1,1,0,0.04231,0.07529,0.00702,0,0,0,0,0,0,0,0,0,0,0,0,0.0984181,0.0469823,-0.0978626,-0.0524671,1,1,1,1
6732,6625,1,1,1,0,0.02182,0.07066,0.00723,0,0,0,0,0,0,0,0,0,0,0,0,-0.258336,-0.0559823,0.259966,0.0544699,1,1,1,1
6733,6729,1,1,1,0,0.00777,0.01686,0.00165,0,0,0,0,0,0,0,0,0,0,0,0,-0.121516,-0.0353711,0.121644,0.0340462,1,1,1,1
6734,6366,1,1,1,0,0.01397,0.04504,0.00462,0,0,0,0,0,0,0,0,0,0,0,0,-0.285159,0.0587299,0.28636,-0.0594284,1,1,1,1
6734,6598,1,1,1,0,0.00355,0.01157,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0.022002,0.00983082,-0.0219998,-0.011,1,1,1,1
6734,6724,1,1,1,0,0.02322,0.07521,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0.241156,-0.0685608,-0.239692,0.0656972,1,1,1,1
6736,6566,1,1,1,0,0.02678,0.08653,0.00885,0,0,0,0,0,0,0,0,0,0,0,0,-0.157359,0.0733292,0.158184,-0.0794923,1,1,1,1
6736,6592,1,1,1,0,0.03116,0.05504,0.00515,0,0,0,0,0,0,0,0,0,0,0,0,0.0303021,0.0509347,-0.0301843,-0.0558566,1,1,1,1
6736,6593,1,1,1,0,0.03215,0.05504,0.00515,0,0,0,0,0,0,0,0,0,0,0,0,0.0315116,0.0496476,-0.031392,-0.0545728,1,1,1,1
6736,6647,1,1,1,0,0.01901,0.05116,0.00528,0,0,0,0,0,0,0,0,0,0,0,0,-0.132216,0.0470694,0.132595,-0.0513287,1,1,1,1
6737,6618,1,1,1,0,0.02099,0.06785,0.00694,0,0,0,0,0,0,0,0,0,0,0,0,-0.16847,-0.0111441,0.169102,0.00660275,1,1,1,1
6738,6735,1,1,1,0,0.01777,0.05736,0.00587,0,0,0,0,0,0,0,0,0,0,0,0,-0.254675,-0.206269,0.256537,0.206229,1,1,1,1
6739,7214,1,1,1,0,0.02397,0.05372,0.00881,0,0,0,0,0,0,0,0,0,0,0,0,-0.118115,0.1008,0.118724,-0.108074,1,1,1,1
6740,6073,1,1,1,0,0.00143,0.06831,0,0,0,0,0,0,1.0238,0,0,0,0,0,0,-0.62957,-0.169264,0.630209,0.199781,1,1,1,1
6740,6591,1,1,1,0,0.00901,0.03107,0.00298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741539,0.0790571,0.0742622,-0.0816497,1,1,1,1
6740,6733,1,1,1,0,0.02289,0.0519,0.00506,0,0,0,0,0,0,0,0,0,0,0,0,0.339365,0.116943,-0.336394,-0.115182,1,1,1,1
6741,6072,1,1,1,0,0.00163,0.06783,0,0,0,0,0,0,1.023,0,0,0,0,0,0,-0.636314,-0.15702,0.637049,0.187599,1,1,1,1
6741,6613,1,1,1,0,0.04066,0.11116,0.01147,0,0,0,0,0,0,0,0,0,0,0,0,0.0404486,0.00484423,-0.0403774,-0.0160546,1,1,1,1
6741,6740,1,1,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193537,0.0187275,0.193537,-0.0187237,1,1,1,1
6742,6716,1,1,1,0,0.02702,0.0876,0.009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686989,-0.0707332,0.0689491,0.0626135,1,1,1,1
6743,6741,1,1,1,0,0.01521,0.02562,0.00245,0,0,0,0,0,0,0,0,0,0,0,0,-0.309168,-0.0269231,0.310652,0.0269933,1,1,1,1
6743,6742,1,1,1,0,0.00851,0.01438,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0.112266,-0.00607664,-0.112157,0.00473332,1,1,1,1
6744,6733,1,1,1,0,0.02521,0.05744,0.00561,0,0,0,0,0,0,0,0,0,0,0,0,-0.237337,-0.102895,0.239106,0.101553,1,1,1,1
6744,6737,1,1,1,0,0.00579,0.00992,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0.0344205,0.0428955,-0.0344017,-0.0438558,1,1,1,1
6746,6448,1,1,1,0,0.05223,0.09008,0.00866,0,0,0,0,0,0,0,0,0,0,0,0,-0.313343,0.0587476,0.318875,-0.0576575,1,1,1,1
6746,6596,1,1,1,0,0.0376,0.06554,0.00624,0,0,0,0,0,0,0,0,0,0,0,0,0.191447,-0.067748,-0.189855,0.0645229,1,1,1,1
6748,6738,1,1,1,0,0.00322,0.0105,0.00109,0,0,0,0,0,0,0,0,0,0,0,0,-0.110614,-0.194851,0.110774,0.194269,1,1,1,1
6749,6570,1,1,1,0,0.00612,0.01992,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0.0388736,0.132181,-0.0387579,-0.133876,1,1,1,1
6750,6074,1,1,1,0,0.00139,0.0608,0,0,0,0,0,0,1.0815,0,0,0,0,0,0,-1.24777,-0.485459,1.25047,0.603576,1,1,1,1
6750,6747,1,1,1,0,0.02264,0.07314,0.00748,0,0,0,0,0,0,0,0,0,0,0,0,0.365032,0.203313,-0.361335,-0.199271,1,1,1,1
6751,6075,1,1,1,0,0.0014,0.06235,0,0,0,0,0,0,1.0819,0,0,0,0,0,0,-1.21098,-0.480409,1.21356,0.595183,1,1,1,1
