bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,BRANCH_NUM,GEN_NUM,CP_NUM,LOAD_NUM
809,16118,0,1,1,1.01611,-15.393,0,0,0,0,110,115,0,0,0,0,0,116.853,0,0,0,3,0,0,0
810,3468,0,1,1,1.01713,-15.1775,0.02641,-0.16175,0,0,110,115,0,0,0,0,0,116.97,0,2.31,0,5,0,0,4
811,16066,0,1,1,1.00987,-17.3344,0,-0.04079,0,0,110,115,0,0,0,0,0,116.135,0,0,0,3,0,0,1
812,1805,0,1,1,1.00879,-16.5356,0.018,-0.17601,0,0,110,115,0,0,0,0,0,116.011,0,1.58,-10.03,8,0,0,3
813,18015,0,1,1,1.00305,-17.0669,0,0,0,0,110,115,0,0,0,0,0,115.351,0,0,0,3,0,0,0
814,1321,0,1,1,0.999114,-15.0766,0,0,0,0,110,115,0,0,0,0,0,114.898,0,0,0,8,0,0,0
815,16621,0,1,1,0.994041,-16.1005,0,0,0,0,110,115,0,0,0,0,0,114.315,0,0,0,4,0,0,0
816,19409,0,1,1,1.02115,-15.5766,0,-0.0438,0,0,110,115,0,0,0,0,0,117.433,0,0,0,3,0,0,1
817,18102,0,1,1,1.02813,-16.46,0,0,0,0,110,115,0,0,0,0,0,118.234,0,0,0,4,0,0,0
818,887,0,1,1,1.02911,-16.2947,0.03779,-0.12724,0,0,110,115,0,0,0,0,0,118.348,0,3.54,0,5,0,0,4
819,5551,0,1,1,1.02102,-15.5473,0.04156,-0.09607,0,0,110,115,0,0,0,0,0,117.417,0,3.62,0.6,7,0,0,3
820,16021,0,1,1,1.02623,-16.4256,0,-0.00084,0,0,110,115,0,0,0,0,0,118.016,0,0,0,3,0,0,1
821,16145,0,1,1,1.01615,-15.2748,0,0,0,0,110,115,0,0,0,0,0,116.857,0,0,0,3,0,0,0
822,1477,0,1,1,1.02002,-14.7671,0,-0.00346,0,0,110,115,0,0,0,0,0,117.303,0,0,0,7,0,0,1
823,16146,0,1,1,1.01499,-15.3496,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
824,19786,0,1,1,1.0161,-15.2446,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,0
825,18250,0,1,1,1.00883,-16.9687,0,0,0,0,110,115,0,0,0,0,0,116.016,0,0,0,4,0,0,0
826,2585,0,1,1,1.0117,-16.6558,0,-0.02954,0,0,110,115,0,0,0,0,0,116.345,0,0,0,7,0,0,6
827,4914,0,1,1,1.00313,-14.7672,0.01261,-0.02738,0,0,110,115,0,0,0,0,0,115.36,0,1.14,0,7,0,0,3
828,16225,0,1,1,1.00002,-15.0546,0,0,0,0,110,115,0,0,0,0,0,115.003,0,0,0,3,0,0,0
829,18274,0,1,1,1.02664,-16.325,0.04496,0.00526,0,0,110,115,0,0,0,0,0,0,0,4.27,0.29,1,0,0,1
830,19787,0,1,1,1.01426,-15.1263,0,-0.04431,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
831,4492,0,1,1,1.01368,-15.1181,0.87642,0.18452,0,0,110,115,0,0,0,0,0,116.573,0,85.76,19.98,3,0,0,5
832,2699,0,1,1,1.01712,-13.2864,-0.07114,-0.08447,0,0,110,115,0,0,0,0,0,116.969,0,-8.04,-6.73,6,0,0,7
833,18296,0,1,1,1.01155,-14.5537,0.02998,-0.00299,0,0,110,115,0,0,0,0,0,0,0,3,0,1,0,0,1
834,40230,0,1,1,1.01159,-14.5469,0,0,0,0,110,115,0,0,0,0,0,116.333,0,0,0,3,0,0,0
835,18310,0,1,1,0.999109,-17.6996,0,0,0,0,110,115,0,0,0,0,0,114.898,0,0,0,3,0,0,0
836,4193,0,1,1,1.00365,-17.3069,0.00578,-0.02369,0,0,110,115,0,0,0,0,0,115.419,0,0,-2.57,8,0,0,2
837,4341,0,1,1,0.996475,-17.1327,0.25134,0.02574,0,0,110,115,0,0,0,0,0,114.595,0,24.66,2.9,6,0,0,3
838,16254,0,1,1,1.01298,-15.7084,0,-0.01045,0,0,110,115,0,0,0,0,0,116.492,0,0,0,3,0,0,1
839,15422,0,1,1,1.01487,-17.7791,0,0,0,0,110,115,0,0,0,0,0,116.71,0,0,0,3,0,0,0
840,18128,0,1,1,1.01476,-17.8121,0,0,0,0,110,115,0,0,0,0,0,116.698,0,0,0,2,0,0,0
841,15423,0,1,1,1.0152,-17.7544,0,0,0,0,110,115,0,0,0,0,0,116.748,0,0,0,3,0,0,0
842,18129,0,1,1,1.01508,-17.7878,0,0,0,0,110,115,0,0,0,0,0,116.735,0,0,0,2,0,0,0
843,18424,0,1,1,1.0219,-16.7779,0,0,0,0,110,115,0,0,0,0,0,117.518,0,0,0,3,0,0,0
844,17542,0,1,1,1.0222,-16.7688,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
845,19176,0,1,1,1.02198,-16.7685,0,0,0,0,110,115,0,0,0,0,0,117.528,0,0,0,3,0,0,0
846,18752,0,1,1,1.02221,-16.7675,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
847,15825,0,1,1,1.01263,-15.427,0,0,0,0,110,115,0,0,0,0,0,116.453,0,0,0,3,0,0,0
848,18665,0,1,1,1.01655,-13.5334,0.09163,0.00898,0,0,110,115,0,0,0,0,0,0,0,8.54,-0.8,1,0,0,1
849,18436,0,1,1,1.02214,-16.7561,0,0,0,0,110,115,0,0,0,0,0,117.546,0,0,0,2,0,0,0
850,40253,0,1,1,1.02583,-16.512,0,0,0,0,110,115,0,0,0,0,0,117.97,0,0,0,2,0,0,0
851,18487,0,1,1,0.999137,-17.6035,0,0,0,0,110,115,0,0,0,0,0,114.901,0,0,0,3,0,0,0
852,15261,0,1,1,1.02263,-17.0155,0,0,0,0,110,115,0,0,0,0,0,117.603,0,0,0,3,0,0,0
853,39978,0,1,1,1.02266,-14.9177,0,-0.11314,0,0,110,115,0,0,0,0,0,117.606,0,0,0,3,0,0,3
854,19363,0,1,1,1.02288,-14.9241,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
855,19788,0,1,1,1.01691,-15.2261,0,-0.01313,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
856,7990,0,1,1,1.02689,-13.7769,0.05707,0.00233,0,0,110,115,0,0,0,0,0,118.093,0,5.92,-0.08,7,0,0,1
857,15754,0,1,1,1.02692,-13.7897,0,0,0,0,110,115,0,0,0,0,0,118.096,0,0,0,3,0,0,0
858,16105,0,1,1,1.02216,-15.0373,0,0,0,0,110,115,0,0,0,0,0,117.548,0,0,0,4,0,0,0
859,17973,0,1,1,1.01705,-15.2725,0,-0.03103,0,0,110,115,0,0,0,0,0,116.96,0,0,0,3,0,0,1
860,3416,0,1,1,1.02007,-12.7403,0,-0.00543,0,0,110,115,0,0,0,0,0,117.308,0,0,0,4,0,0,1
861,15488,0,1,1,1.01898,-13.0324,0,0,0,0,110,115,0,0,0,0,0,117.183,0,0,0,3,0,0,0
862,39976,0,1,1,1.02166,-13.1837,0.03184,-0.1066,0,0,110,115,0,0,0,0,0,117.491,0,3.23,-3.23,1,0,0,4
863,18751,0,1,1,1.0214,-15.5902,0,0,0,0,110,115,0,0,0,0,0,117.462,0,0,0,3,0,0,0
864,16368,0,1,1,0.989025,-13.0168,0,-0.00332,0,0,110,115,0,0,0,0,0,113.738,0,0,0,2,0,0,1
865,2402,0,1,1,1.02398,-15.4148,0.05483,-0.01895,0,0,110,115,0,0,0,0,0,117.758,0,4.86,0.33,6,0,0,4
866,17132,0,1,1,1.02107,-15.6437,0.03642,-0.0115,0,0,110,115,0,0,0,0,0,0,0,3.43,0,1,0,0,1
867,16094,0,1,1,1.02107,-15.6301,0.05744,-0.00422,0,0,110,115,0,0,0,0,0,117.423,0,5.48,0.53,4,0,0,1
868,16137,0,1,1,1.01279,-14.8978,0,0,0,0,110,115,0,0,0,0,0,116.471,0,0,0,3,0,0,0
869,17915,0,1,1,1.01311,-15.1434,0,-0.01357,0,0,110,115,0,0,0,0,0,116.507,0,0,0,2,0,0,1
870,40228,0,1,1,1.0112,-15.8155,0,-0.00838,0,0,110,115,0,0,0,0,0,116.288,0,0,0,3,0,0,1
871,17635,0,1,1,1.00788,-16.681,0,0,0,0,110,115,0,0,0,0,0,115.906,0,0,0,3,0,0,0
872,39949,0,1,1,1.01005,-10.5753,0,-0.02698,0,0,110,115,0,0,0,0,0,116.156,0,0,0,2,0,0,1
873,19789,0,1,1,1.02666,-16.3559,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,0
874,19353,0,1,1,1.01084,-17.178,0.2841,0.03707,0,0,110,115,0,0,0,0,0,116.246,0,28.11,4.09,1,0,0,2
875,19790,0,1,1,1.00119,-15.991,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
876,19791,0,1,1,1.01594,-14.854,0,-0.0314,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
877,16037,0,1,1,1.02638,-16.3657,0,0,0,0,110,115,0,0,0,0,0,118.034,0,0,0,3,0,0,0
878,17965,0,1,1,1.00769,-16.7378,0,0,0,0,110,115,0,0,0,0,0,115.884,0,0,0,3,0,0,0
879,17525,0,1,1,1.01474,-14.767,0,0,0,0,110,115,0,0,0,0,0,116.695,0,0,0,3,0,0,0
880,17541,0,1,1,1.02642,-16.3506,0,0,0,0,110,115,0,0,0,0,0,118.038,0,0,0,3,0,0,0
881,4105,0,1,1,1.02242,-15.2942,0,-0.01098,0,0,110,115,0,0,0,0,0,117.579,0,0,0,3,0,0,2
882,3751,0,1,1,1.01969,-13.3861,0,-0.04136,0,0,110,115,0,0,0,0,0,117.264,0,0,0,5,0,0,3
883,16293,0,1,1,1.0013,-16.005,0.00823,-0.0057,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
884,16256,0,1,1,0.97927,-17.4864,0.085,0.01767,0,0,35,35,0,0,0,0,0,36.723,0,8.36,2.02,3,0,0,3
885,40127,0,1,1,0.980518,-17.5645,0.00097,-0.00172,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
886,15783,0,1,1,1.00131,-16.4357,-0.01957,-0.05148,0,0,110,115,0,0,0,0,0,115.151,0,-2.29,-5.37,4,0,0,1
887,19792,0,1,1,1.01171,-15.1925,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
888,16187,0,1,1,1.01818,-15.0582,0,0,0,0,110,115,0,0,0,0,0,117.091,0,0,0,3,0,0,0
889,17862,0,1,1,0.997817,-15.5055,-0.03396,-0.04836,0,0,110,115,0,0,0,0,0,114.749,0,-3.43,-4.75,3,0,0,1
890,16577,0,1,1,0.981467,-16.6347,0,0,0,0,110,115,0,0,0,0,0,112.869,0,0,0,3,0,0,0
891,19283,0,1,1,1.01235,-14.1071,0,-0.00918,0,0,110,115,0,0,0,0,0,116.42,0,0,0,3,0,0,2
892,16427,0,1,1,0.994178,-17.7193,0,0,0,0,110,115,0,0,0,0,0,114.33,0,0,0,3,0,0,0
893,1402,0,1,1,1.00585,-16.7347,0,-0.01763,0,0,110,115,0,0,0,0,0,115.673,0,0,0,8,0,0,2
894,16244,0,1,1,1.0119,-15.4199,0,0,0,0,110,115,0,0,0,0,0,116.368,0,0,0,3,0,0,0
895,654,0,1,1,1.01564,-16.6703,0.37164,-0.03537,0,0,110,115,0,0,0,0,0,116.798,0,36.38,1.3,7,0,0,3
896,17661,0,1,1,1.01481,-16.7597,0.06855,0.0325,0,0,110,115,0,0,0,0,0,0,0,6.33,2.11,1,0,0,1
897,16890,0,1,1,1.0018,-15.7834,0.26306,0.11283,0,0,110,115,0,0,0,0,0,0,0,27.85,12.54,1,0,0,1
898,466,0,1,1,1.01096,-15.2029,0.76551,0.18801,0,0,110,115,0,0,0,0,0,116.26,0,78.87,23.29,5,0,0,8
899,17592,0,1,1,1.0002,-15.1644,0.00754,-0.00609,0,0,110,115,0,0,0,0,0,115.023,0,0,-0.53,3,0,0,1
900,16603,0,1,1,1.02121,-15.6749,0,-0.00487,0,0,110,115,0,0,0,0,0,117.439,0,0,0,3,0,0,1
901,17553,0,1,1,1.0095,-16.9098,0,0,0,0,110,115,0,0,0,0,0,116.092,0,0,0,3,0,0,0
902,19146,0,1,1,1.01222,-13.7429,0,0,0,0,110,115,0,0,0,0,0,116.405,0,0,0,3,0,0,0
903,16351,0,1,1,0.991206,-17.6991,0,-0.01819,0,0,110,115,0,0,0,0,0,113.989,0,0,0,3,0,0,1
904,16460,0,1,1,1.00871,-15.5751,0,0,0,0,110,115,0,0,0,0,0,116.001,0,0,0,4,0,0,0
905,17618,0,1,1,0.990923,-17.8411,0.02848,-0.1028,0,0,110,115,0,0,0,0,0,113.956,0,1.85,-10.03,4,0,0,2
906,5721,0,1,1,0.992371,-17.7173,0,0,0,0,110,115,0,0,0,0,0,114.123,0,0,0,4,0,0,0
907,16440,0,1,1,0.978075,-19.5072,0.00198,-0.02535,0,0,110,115,0,0,0,0,0,112.479,0,0,-1.28,3,0,0,2
908,40202,0,1,1,0.997113,-16.436,0,0,0,0,110,115,0,0,0,0,0,114.668,0,0,0,2,0,0,0
909,15761,0,1,1,1.00534,-16.9272,0,0,0,0,110,115,0,0,0,0,0,115.614,0,0,0,4,0,0,0
910,16065,0,1,1,1.01076,-17.1819,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
911,6021,0,1,1,0.999518,-15.6681,0,0,0,0,110,115,0,0,0,0,0,114.945,0,0,0,3,0,0,0
912,15401,0,1,1,1.00444,-16.9552,0,0,0,0,110,115,0,0,0,0,0,115.51,0,0,0,3,0,0,0
913,16267,0,1,1,1.00626,-17.2334,0,0,0,0,110,115,0,0,0,0,0,115.72,0,0,0,3,0,0,0
914,16055,0,1,1,1.0279,-16.4359,0,0,0,0,110,115,0,0,0,0,0,118.209,0,0,0,3,0,0,0
915,40173,0,1,1,1.01271,-16.9487,0,0,0,0,110,115,0,0,0,0,0,116.462,0,0,0,2,0,0,0
916,17979,0,1,1,1.01039,-17.2433,0,0,0,0,110,115,0,0,0,0,0,116.195,0,0,0,2,0,0,0
917,15970,0,1,1,1.01055,-17.2117,0,0,0,0,110,115,0,0,0,0,0,116.213,0,0,0,3,0,0,0
918,40235,0,1,1,1.01003,-10.5911,0,0,0,0,110,115,0,0,0,0,0,116.153,0,0,0,2,0,0,0
919,17855,0,1,1,1.02198,-15.0605,0,0,0,0,110,115,0,0,0,0,0,117.527,0,0,0,3,0,0,0
920,15964,0,1,1,1.02821,-16.7166,0,0,0,0,110,115,0,0,0,0,0,118.244,0,0,0,3,0,0,0
921,2329,0,1,1,1.00971,-11.7324,0,-0.04846,0,0,110,115,0,0,0,0,0,116.116,0,0,0,2,0,0,3
922,19168,0,1,1,1.02193,-15.3673,0,0,0,0,110,115,0,0,0,0,0,117.523,0,0,0,3,0,0,0
923,15411,0,1,1,1.00906,-17.6352,0,0,0,0,110,115,0,0,0,0,0,116.041,0,0,0,3,0,0,0
924,16049,0,1,1,1.02861,-16.3645,0,0,0,0,110,115,0,0,0,0,0,118.29,0,0,0,3,0,0,0
925,15881,0,1,1,1.02092,-15.3633,0,-0.02878,0,0,110,115,0,0,0,0,0,117.406,0,0,0,3,0,0,1
926,15996,0,1,1,1.01261,-17.0003,0,0,0,0,110,115,0,0,0,0,0,116.45,0,0,0,3,0,0,0
927,40169,0,1,1,1.02237,-15.3446,0,-0.03345,0,0,110,115,0,0,0,0,0,117.573,0,0,0,2,0,0,1
928,19793,0,1,1,1.01275,-16.8766,0,-0.01356,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
929,17949,0,1,1,1.01086,-15.9926,0.06518,-0.03604,0,0,110,115,0,0,0,0,0,116.249,0,6.11,-3.92,2,0,0,1
930,16709,0,1,1,1.00363,-17.3086,0.00694,0.0014,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
931,17881,0,1,1,1.0026,-17.463,0.00398,0.00105,0,0,110,115,0,0,0,0,0,115.299,0,0,0,3,0,0,1
932,19717,0,1,1,0.991918,-18.107,0.29178,0.12361,0,0,110,115,0,0,0,0,0,0,0,28.51,12.17,1,0,0,1
933,18007,0,1,1,0.992741,-17.2378,0,0,0,0,110,115,0,0,0,0,0,114.165,0,0,0,3,0,0,0
934,4994,0,1,1,1.01534,-17.7046,0,-0.08779,0,0,110,115,0,0,0,0,0,116.764,0,0,0,8,0,0,3
935,15507,0,1,1,1.01435,-17.8007,0.21101,0.07142,0,0,110,115,0,0,0,0,0,0,0,20.64,7.33,1,0,0,1
936,18398,0,1,1,0.998452,-17.715,0.34866,0.15852,0,0,110,115,0,0,0,0,0,0,0,34.33,15.24,1,0,0,1
937,6804,0,1,1,1.01532,-13.7362,0.00338,-0.01314,0,0,110,115,0,0,0,0,0,116.762,0,0.1,-0.83,5,0,0,1
938,40255,0,1,1,1.01288,-13.9899,0.00111,-0.00312,0,0,110,115,0,0,0,0,0,116.481,0,0,0,2,0,0,1
939,39901,0,1,1,1.03673,-14.4191,0.00053,-0.01824,0,0,110,115,0,0,0,0,0,119.224,0,-0.04,-1.51,3,0,0,1
940,15945,0,1,1,1.03649,-14.452,0,0,0,0,110,115,0,0,0,0,0,119.197,0,0,0,3,0,0,0
941,40134,0,1,1,1.02213,-16.7471,0,0,0,0,110,115,0,0,0,0,0,117.545,0,0,0,2,0,0,0
942,19389,0,1,1,0.999288,-15.0801,0.00052,-0.00199,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
943,15806,0,1,1,1.00855,-15.5993,0.08232,-0.00679,0,0,110,115,0,0,0,0,0,0,0,8.71,-0.33,1,0,0,2
944,15417,0,1,1,1.00946,-11.7736,0,0,0,0,110,115,0,0,0,0,0,116.088,0,0,0,3,0,0,0
945,16563,0,1,1,1.01359,-14.126,0,0,0,0,110,115,0,0,0,0,0,116.563,0,0,0,3,0,0,0
946,19794,0,1,1,0.998312,-15.1653,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,0
947,19765,0,1,1,1.01597,-15.3579,0,0,0,0,110,115,0,0,0,0,0,116.837,0,0,0,3,0,0,0
948,14961,0,1,1,1.01091,-15.2152,0,0,0,0,110,115,0,0,0,0,0,116.255,0,0,0,3,0,0,0
949,15173,0,1,1,0.989446,-18.1027,0.28649,0.07222,0,0,110,115,0,0,0,0,0,0,0,28.73,7.87,1,0,0,2
950,729,0,1,1,0.961083,-14.3963,0,-0.03358,0,0,110,115,0,0,0,0,0,110.524,0,0,0,7,0,0,4
951,19936,0,1,1,1.01814,-12.9838,0,0,0,0,110,115,0,0,0,0,0,117.086,0,0,0,3,0,0,0
952,5398,0,1,1,1.01563,-14.8484,0.06368,-0.05524,0,0,110,115,0,0,0,0,0,116.798,0,6.02,0.28,7,0,0,2
953,16128,0,1,1,1.01432,-14.9707,0,0,0,0,110,115,0,0,0,0,0,116.647,0,0,0,3,0,0,0
954,16123,0,1,1,1.01583,-15.1327,0,-0.03732,0,0,110,115,0,0,0,0,0,116.821,0,0,0,4,0,0,1
955,15023,0,1,1,1.0207,-15.6124,0,0,0,0,110,115,0,0,0,0,0,117.38,0,0,0,3,0,0,0
956,19795,0,1,1,0.981304,-19.2366,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,0
957,16441,0,1,1,0.980609,-19.3164,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
958,14813,0,1,1,1.01542,-14.8872,0,0,0,0,110,115,0,0,0,0,0,116.774,0,0,0,3,0,0,0
959,16111,0,1,1,1.03389,-14.4734,0,0,0,0,110,115,0,0,0,0,0,118.897,0,0,0,3,0,0,0
960,15156,0,1,1,1.01562,-16.6884,0.02234,0.0182,0,0,110,115,0,0,0,0,0,0,0,1.71,0.6,1,0,0,1
961,19796,0,1,1,1.01012,-16.993,0,-0.04048,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
962,16206,0,1,1,1.0021,-15.9494,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
963,16205,0,1,1,1.00055,-16.0532,0,0,0,0,110,115,0,0,0,0,0,115.063,0,0,0,3,0,0,1
964,17505,0,1,1,1.0266,-16.3648,0,0,0,0,110,115,0,0,0,0,0,118.059,0,0,0,3,0,0,0
965,18933,0,1,1,1.01143,-16.7046,0,0,0,0,110,115,0,0,0,0,0,116.314,0,0,0,3,0,0,0
966,17497,0,1,1,1.0123,-16.92,0,0,0,0,110,115,0,0,0,0,0,116.414,0,0,0,3,0,0,0
967,15274,0,1,1,1.00174,-14.9,0,0,0,0,110,115,0,0,0,0,0,115.201,0,0,0,3,0,0,0
968,40130,0,1,1,1.0266,-16.3839,0,0,0,0,110,115,0,0,0,0,0,118.059,0,0,0,2,0,0,0
969,15115,0,1,1,1.0158,-15.1484,0,0,0,0,110,115,0,0,0,0,0,116.817,0,0,0,2,0,0,0
970,5171,0,1,1,0.984758,-16.2457,0.17273,0.04195,0,0,110,115,0,0,0,0,0,113.247,0,17.01,4.46,6,0,0,1
971,15358,0,1,1,0.983516,-16.378,0,0,0,0,110,115,0,0,0,0,0,113.104,0,0,0,3,0,0,0
972,19797,0,1,1,0.976524,-17.2783,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,1
973,16591,0,1,1,0.980184,-16.652,0,0,0,0,110,115,0,0,0,0,0,112.721,0,0,0,3,0,0,0
974,18763,0,1,1,0.983065,-16.4213,0,0,0,0,110,115,0,0,0,0,0,113.052,0,0,0,3,0,0,0
975,15905,0,1,1,1.00028,-16.1169,0,0,0,0,110,115,0,0,0,0,0,115.032,0,0,0,3,0,0,0
976,40287,0,1,1,0.997779,-17.904,0.26826,0.00883,0,0,110,115,0,0,0,0,0,0,0,26.58,1.43,1,0,0,1
977,14853,0,1,1,1.01172,-16.2329,0,0,0,0,110,115,0,0,0,0,0,116.348,0,0,0,3,0,0,0
978,18811,0,1,1,1.01416,-17.9299,0,0,0,0,110,115,0,0,0,0,0,116.629,0,0,0,3,0,0,0
979,18028,0,1,1,1.01094,-17.1588,0,0,0,0,110,115,0,0,0,0,0,116.258,0,0,0,3,0,0,0
980,14730,0,1,1,1.01385,-15.5324,0,0,0,0,110,115,0,0,0,0,0,116.593,0,0,0,3,0,0,0
981,15219,0,1,1,1.00687,-16.8942,-0.05957,-0.06929,0,0,110,115,0,0,0,0,0,0,0,-6.07,-6.6,1,0,0,1
982,16578,0,1,1,0.975342,-17.3487,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
983,17506,0,1,1,1.02663,-16.3357,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
984,40289,0,1,1,1.01565,-13.7445,0.0016,-0.00317,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,2
985,6742,0,1,1,1.00371,-14.2141,0,-0.00542,0,0,110,115,0,0,0,0,0,115.426,0,0,0,5,0,0,1
986,16318,0,1,1,1.00441,-14.9193,0,0,0,0,110,115,0,0,0,0,0,115.507,0,0,0,3,0,0,0
987,19925,0,1,1,1.00178,-14.4197,0,0,0,0,110,115,0,0,0,0,0,115.205,0,0,0,3,0,0,0
988,18212,0,1,1,0.999329,-14.7423,0,0,0,0,110,115,0,0,0,0,0,114.923,0,0,0,3,0,0,0
989,19505,0,1,1,1.00274,-14.3643,0,0,0,0,110,115,0,0,0,0,0,115.315,0,0,0,3,0,0,0
990,19798,0,1,1,1.01812,-13.3358,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,1
991,19354,0,1,1,1.01156,-15.213,0.17077,0.03487,0,0,110,115,0,0,0,0,0,0,0,17.01,2.77,1,0,0,1
992,14925,0,1,1,0.961095,-14.4739,0.07384,0.01096,0,0,110,115,0,0,0,0,0,0,0,7.4,0,1,0,0,1
993,16415,0,1,1,1.01382,-17.8528,0.09578,0.00454,0,0,110,115,0,0,0,0,0,116.589,0,8.71,0.4,3,0,0,1
994,17906,0,1,1,1.02674,-13.8211,0,0,0,0,110,115,0,0,0,0,0,118.075,0,0,0,3,0,0,0
995,19185,0,1,1,1.02664,-13.8215,0,0,0,0,110,115,0,0,0,0,0,118.063,0,0,0,3,0,0,0
996,40141,0,1,1,1.02231,-16.1611,-0.24194,-0.14808,0,0,110,115,0,0,0,0,0,0,0,-24.29,-14.14,1,0,0,2
997,15712,0,1,1,1.01453,-15.524,0,0,0,0,110,115,0,0,0,0,0,116.67,0,0,0,3,0,0,0
998,8620,0,1,1,1.01559,-15.3551,0.01219,-0.07647,0,0,110,115,0,0,0,0,0,116.793,0,1.04,-0.22,6,0,0,2
999,18956,0,1,1,1.01321,-17.8154,0.09881,0.01822,0,0,35,35,0,0,0,0,0,0,0,9.84,1.85,1,0,0,1
1000,19285,0,1,1,1.021,-16.8652,0.01727,0.00368,0,0,35,35,0,0,0,0,0,38.288,0,1.66,0.42,4,0,0,2
1001,40273,0,1,1,1.03921,-20.4055,0.00139,-4.00E-05,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,0,1
1002,16430,0,1,1,1.03912,-20.376,0,0,0,0,35,35,0,0,0,0,0,38.967,0,0,0,3,0,0,0
1003,18976,0,1,1,1.01436,-17.3468,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,1
1004,18969,0,1,1,0.983282,-21.41,0,-0.00112,0,0,35,35,0,0,0,0,0,36.873,0,0,0,4,0,0,2
1005,18058,0,1,1,1.01012,-17.4622,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
1006,19889,0,1,1,0.996257,-17.1925,0.14365,0.00887,0,0,110,115,0,0,0,0,0,0,0,14.05,0.27,1,0,0,1
1007,19890,0,1,1,0.996557,-17.135,0.00322,0.00193,0,0,110,115,0,0,0,0,0,0,0,0,0,1,0,0,1
1008,8113,0,1,1,1.02459,-13.371,0.31949,-0.01585,0,0,110,115,0,0,0,0,0,117.827,0,31.53,0,4,0,0,2
1009,19416,0,1,1,1.01555,-14.8659,0,0,0,0,110,115,0,0,0,0,0,116.788,0,0,0,3,0,0,0
1010,40302,0,1,1,0.998573,-15.2358,0.07418,-0.00038,0,0,110,115,0,0,0,0,0,0,0,7.37,0.18,1,0,0,2
1011,8552,0,1,1,0.990579,-12.8549,0,0,0,0,110,115,0,0,0,0,0,113.917,0,0,0,6,0,0,0
1012,19204,0,1,1,0.990132,-12.9622,0,0,0,0,110,115,0,0,0,0,0,113.865,0,0,0,2,0,0,0
1013,18789,0,1,1,0.989649,-12.9536,0,0,0,0,110,115,0,0,0,0,0,113.81,0,0,0,3,0,0,0
1014,9699,0,1,1,1.02745,-14.1552,0.05679,-0.03132,0,0,110,115,0,0,0,0,0,118.157,0,5.55,-3.2,3,0,0,2
1015,15888,0,1,1,1.02677,-14.2623,0,0,0,0,110,115,0,0,0,0,0,118.078,0,0,0,3,0,0,0
1016,19118,0,1,1,0.931017,-21.605,0.01983,0.0045,0,0,35,35,0,0,0,0,0,0,0,2.09,0.7,1,0,0,1
1017,19816,0,1,1,0.93336,-21.3181,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,3,0,0,0
1018,15042,0,1,1,0.983032,-18.5619,0.70518,0.17966,0,0,110,115,0,0,0,0,0,0,0,70.63,18.73,1,0,0,1
1019,15196,0,1,1,1.02213,-16.7476,0,0,0,0,110,115,0,0,0,0,0,117.545,0,0,0,2,0,0,0
1020,19371,0,1,1,1.01643,-13.3344,0,0,0,0,110,115,0,0,0,0,0,116.889,0,0,0,3,0,0,0
1021,19738,0,1,1,1.02265,-13.6494,0,0,0,0,110,115,0,0,0,0,0,117.604,0,0,0,2,0,0,0
