tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
29,28,1,1,1,1,0.000851,-0.01,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.2291,-0.0295,0,0,1,1,0,0
30,28,1,1,1,1,0.002628,0.073289,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.1315,-0.0459,0,0,1,1,0,0
32,31,1,1,1,1,0.000032,-0.003251,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.4784,-0.0777,0,0,1,1,0,0
33,31,1,1,1,1,0.001531,0.040019,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.17969999,-0.0414,0,0,1,1,0,0
35,34,1,1,1,1,0.000032,-0.003214,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.49310001,-0.0898,0,0,1,1,0,0
36,34,1,1,1,1,0.001531,0.043535,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.1499,-0.0378,0,0,1,1,0,0
38,37,1,1,1,1,0.000832,-0.007051,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.66459999,-0.073,0,0,1,1,0,0
39,37,1,1,1,1,0.001229,0.052325,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.066,0.0231,0,0,1,1,0,0
41,40,1,1,1,1,0.000756,-0.005255,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.69339996,0,0,0,1,0,0,0
42,40,1,1,1,1,0.000907,0.059868,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0634,-0.017,0,0,1,1,0,0
44,43,1,1,1,1,0.000605,-0.00603,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.34290001,-0.0201,0,0,1,1,0,0
45,43,1,1,1,1,0.001172,0.052439,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.24809999,-0.0058,0,0,1,1,0,0
47,46,1,1,1,1,0.000643,-0.0062,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.40189999,-0.0241,0,0,1,1,0,0
48,46,1,1,1,1,0.001153,0.052193,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.19360001,-0.0055,0,0,1,1,0,0
50,49,1,1,1,1,0.000851,-0.006578,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39939999,-0.1313,0,0,1,1,0,0
51,49,1,1,1,1,0.001229,0.054688,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0497,-0.0143,0,0,1,1,0,0
53,52,1,1,1,1,0.00087,-0.006578,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1061,0.0279,0,0,1,1,0,0
54,52,1,1,1,1,0.001229,0.049471,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.057,-0.0185,0,0,1,1,0,0
56,55,1,1,1,1,0.001267,-0.005728,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33860001,-0.126,0,0,1,1,0,0
57,55,1,1,1,1,0.001002,0.056824,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,60,1,1,1,1,0.001002,0.055803,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1413,-0.009,0,0,1,1,0,0
63,62,1,1,1,1,0.000756,-0.005803,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5241,-0.062,0,0,1,1,0,0
64,62,1,1,1,1,0.001191,0.051342,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0416,-0.0169,0,0,1,1,0,0
66,65,1,1,1,1,0.000208,-0.000132,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.098,0.047,0,0,1,1,0,0
67,65,1,1,1,1,0.004556,0.187183,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.022,-0.004,0,0,1,1,0,0
69,68,1,1,1,1,0.000208,-0.000189,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.45099998,-0.18700001,0,0,1,1,0,0
70,68,1,1,1,1,0.005028,0.204537,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.146,0.104,0,0,1,1,0,0
75,74,1,1,1,1,0.006084,-0.002223,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2602,-0.0211,0,0,1,1,0,0
76,74,1,1,1,1,0.00023,0.212333,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.0015,-0.0021,0,0,1,1,0,0
